epoc (ms),timestamp (-05:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1520279659853,2018-03-05T14.54.19.853,0.0,-0.54931640625,0.18310546875,-0.6103515625
1520279659853,2018-03-05T14.54.19.853,0.0,-0.18310546875,0.67138671875,-0.42724609375
1520279659853,2018-03-05T14.54.19.853,0.0,0.244140625,0.54931640625,-0.6103515625
1520279659883,2018-03-05T14.54.19.883,0.0297600030899048,0.6103515625,0.48828125,-0.48828125
1520279659883,2018-03-05T14.54.19.883,0.0297600030899048,0.67138671875,0.54931640625,-0.54931640625
1520279659883,2018-03-05T14.54.19.883,0.0297600030899048,0.6103515625,0.67138671875,-0.54931640625
1520279659914,2018-03-05T14.54.19.914,0.0604410171508789,0.3662109375,0.8544921875,-0.54931640625
1520279659914,2018-03-05T14.54.19.914,0.0604410171508789,-0.06103515625,0.732421875,-0.48828125
1520279659914,2018-03-05T14.54.19.914,0.0604410171508789,-0.244140625,0.6103515625,-0.48828125
1520279659944,2018-03-05T14.54.19.944,0.0902140140533447,-0.6103515625,0.732421875,-0.6103515625
1520279659944,2018-03-05T14.54.19.944,0.0902140140533447,-0.6103515625,0.732421875,-0.67138671875
1520279659944,2018-03-05T14.54.19.944,0.0902140140533447,-0.1220703125,0.8544921875,-0.54931640625
1520279659973,2018-03-05T14.54.19.973,0.119747996330261,0.54931640625,0.9765625,-0.42724609375
1520279659973,2018-03-05T14.54.19.973,0.119747996330261,0.9765625,0.91552734375,-0.3662109375
1520279659973,2018-03-05T14.54.19.973,0.119747996330261,1.5869140625,0.79345703125,-0.42724609375
1520279660006,2018-03-05T14.54.20.006,0.15311598777771,1.89208984375,0.732421875,-0.30517578125
1520279660006,2018-03-05T14.54.20.006,0.15311598777771,1.5869140625,0.67138671875,-0.30517578125
1520279660006,2018-03-05T14.54.20.006,0.15311598777771,1.52587890625,0.67138671875,-0.3662109375
1520279660033,2018-03-05T14.54.20.033,0.179939985275269,1.8310546875,0.6103515625,-0.30517578125
1520279660033,2018-03-05T14.54.20.033,0.179939985275269,2.13623046875,0.54931640625,-0.30517578125
1520279660033,2018-03-05T14.54.20.033,0.179939985275269,2.3193359375,0.6103515625,-0.18310546875
1520279660063,2018-03-05T14.54.20.063,0.209782004356384,1.708984375,0.732421875,-0.244140625
1520279660063,2018-03-05T14.54.20.063,0.209782004356384,1.28173828125,0.732421875,-0.30517578125
1520279660063,2018-03-05T14.54.20.063,0.209782004356384,1.40380859375,0.8544921875,-0.3662109375
1520279660094,2018-03-05T14.54.20.094,0.240146994590759,1.3427734375,0.91552734375,-0.30517578125
1520279660094,2018-03-05T14.54.20.094,0.240146994590759,0.3662109375,0.91552734375,-0.42724609375
1520279660094,2018-03-05T14.54.20.094,0.240146994590759,0.1220703125,0.91552734375,-0.3662109375
1520279660124,2018-03-05T14.54.20.124,0.270471930503845,0.54931640625,1.03759765625,-0.3662109375
1520279660124,2018-03-05T14.54.20.124,0.270471930503845,0.6103515625,0.91552734375,-0.3662109375
1520279660124,2018-03-05T14.54.20.124,0.270471930503845,0.54931640625,0.8544921875,-0.42724609375
1520279660154,2018-03-05T14.54.20.154,0.300548911094666,0.30517578125,0.8544921875,-0.3662109375
1520279660154,2018-03-05T14.54.20.154,0.300548911094666,0.3662109375,0.91552734375,-0.30517578125
1520279660154,2018-03-05T14.54.20.154,0.300548911094666,0.6103515625,0.91552734375,-0.30517578125
1520279660184,2018-03-05T14.54.20.184,0.330673933029175,1.0986328125,0.8544921875,-0.30517578125
1520279660184,2018-03-05T14.54.20.184,0.330673933029175,1.52587890625,0.732421875,-0.30517578125
1520279660184,2018-03-05T14.54.20.184,0.330673933029175,1.77001953125,0.6103515625,-0.244140625
1520279660214,2018-03-05T14.54.20.214,0.360530018806458,1.953125,0.6103515625,-0.1220703125
