epoc (ms),timestamp (-05:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1520302098497,2018-03-05T21.08.18.497,0.0,-0.943359375,0.212890625,0.0302734375
1520302098497,2018-03-05T21.08.18.497,0.0,-0.95068359375,0.21435546875,0.02978515625
1520302098497,2018-03-05T21.08.18.497,0.0,-0.9482421875,0.2158203125,0.02880859375
1520302098527,2018-03-05T21.08.18.527,0.0303239822387695,-0.94580078125,0.212890625,0.03125
1520302098527,2018-03-05T21.08.18.527,0.0303239822387695,-0.94775390625,0.2138671875,0.03271484375
1520302098527,2018-03-05T21.08.18.527,0.0303239822387695,-0.94921875,0.21240234375,0.03466796875
1520302098557,2018-03-05T21.08.18.557,0.0598989725112915,-0.9482421875,0.212890625,0.03271484375
1520302098557,2018-03-05T21.08.18.557,0.0598989725112915,-0.9482421875,0.2119140625,0.0322265625
1520302098557,2018-03-05T21.08.18.557,0.0598989725112915,-0.94775390625,0.21142578125,0.03125
1520302098587,2018-03-05T21.08.18.587,0.0899690389633179,-0.94580078125,0.2119140625,0.02978515625
1520302098587,2018-03-05T21.08.18.587,0.0899690389633179,-0.9462890625,0.20849609375,0.02880859375
1520302098587,2018-03-05T21.08.18.587,0.0899690389633179,-0.95068359375,0.21044921875,0.02880859375
1520302098617,2018-03-05T21.08.18.617,0.119835019111633,-0.94970703125,0.2158203125,0.02685546875
1520302098617,2018-03-05T21.08.18.617,0.119835019111633,-0.953125,0.21435546875,0.025390625
1520302098617,2018-03-05T21.08.18.617,0.119835019111633,-0.95263671875,0.2138671875,0.0234375
1520302098647,2018-03-05T21.08.18.647,0.149991035461426,-0.95166015625,0.21142578125,0.02294921875
1520302098647,2018-03-05T21.08.18.647,0.149991035461426,-0.9541015625,0.2138671875,0.02294921875
1520302098647,2018-03-05T21.08.18.647,0.149991035461426,-0.95263671875,0.2158203125,0.0234375
1520302098677,2018-03-05T21.08.18.677,0.180106043815613,-0.953125,0.21240234375,0.02294921875
1520302098677,2018-03-05T21.08.18.677,0.180106043815613,-0.95263671875,0.20947265625,0.02197265625
1520302098677,2018-03-05T21.08.18.677,0.180106043815613,-0.94921875,0.2119140625,0.02294921875
1520302098708,2018-03-05T21.08.18.708,0.210784077644348,-0.94677734375,0.21533203125,0.025390625
1520302098708,2018-03-05T21.08.18.708,0.210784077644348,-0.94970703125,0.21484375,0.02685546875
1520302098708,2018-03-05T21.08.18.708,0.210784077644348,-0.9501953125,0.21337890625,0.02490234375
1520302098737,2018-03-05T21.08.18.737,0.239968061447144,-0.94970703125,0.21240234375,0.025390625
1520302098737,2018-03-05T21.08.18.737,0.239968061447144,-0.94873046875,0.21435546875,0.02783203125
1520302098737,2018-03-05T21.08.18.737,0.239968061447144,-0.94921875,0.21533203125,0.02880859375
1520302098767,2018-03-05T21.08.18.767,0.269926071166992,-0.94482421875,0.220703125,0.0322265625
1520302098767,2018-03-05T21.08.18.767,0.269926071166992,-0.9443359375,0.2236328125,0.0322265625
1520302098767,2018-03-05T21.08.18.767,0.269926071166992,-0.9521484375,0.2197265625,0.0322265625
1520302098797,2018-03-05T21.08.18.797,0.300219058990479,-0.95751953125,0.20751953125,0.02880859375
1520302098797,2018-03-05T21.08.18.797,0.300219058990479,-0.9501953125,0.20068359375,0.02587890625
1520302098797,2018-03-05T21.08.18.797,0.300219058990479,-0.939453125,0.20703125,0.0302734375
