time,heading,pitch,roll,yaw,
16,116.72008,-175.26093,-78.98874,116.72008,
18,116.73155,-175.27019,-79.006485,116.73155,
27,116.99669,-175.27974,-79.02496,116.99669,
38,117.00766,-175.2825,-79.04156,117.00766,
39,117.01741,-175.29007,-79.06109,117.01741,
49,117.021416,-175.29193,-79.07847,117.021416,
60,116.86705,-175.30026,-79.098854,116.86705,
72,116.870224,-175.30147,-79.11548,116.870224,
82,116.87895,-175.30824,-79.13405,116.87895,
94,116.881516,-175.30885,-79.15128,116.881516,
105,116.909424,-175.31418,-79.17225,116.909424,
117,116.90206,-175.31361,-79.19276,116.90206,
128,116.895164,-175.31339,-79.21389,116.895164,
129,116.89955,-175.31497,-79.23731,116.89955,
140,116.99349,-175.31639,-79.26068,116.99349,
152,116.9974,-175.31769,-79.2834,116.9974,
161,117.0012,-175.31883,-79.30695,117.0012,
175,117.00483,-175.3199,-79.33017,117.00483,
184,116.99569,-175.31914,-79.352936,116.99569,
196,116.9862,-175.31818,-79.375336,116.9862,
207,116.97149,-175.31639,-79.39641,116.97149,
208,116.947556,-175.31331,-79.41717,116.947556,
218,116.611,-175.31009,-79.43935,116.611,
230,116.59144,-175.30753,-79.46206,116.59144,
240,116.573685,-175.30502,-79.48402,116.573685,
252,116.556076,-175.30241,-79.50539,116.556076,
263,116.57393,-175.29977,-79.52729,116.57393,
275,116.55665,-175.29758,-79.55049,116.55665,
286,116.537186,-175.29514,-79.57457,116.537186,
288,116.52139,-175.2934,-79.598816,116.52139,
298,116.436905,-175.29189,-79.62255,116.436905,
308,116.42226,-175.29053,-79.645874,116.42226,
319,116.407135,-175.28932,-79.66912,116.407135,
330,116.39642,-175.28888,-79.69296,116.39642,
342,116.394936,-175.29485,-79.71859,116.394936,
353,116.39656,-175.30139,-79.74392,116.39656,
365,116.40752,-175.3101,-79.76902,116.40752,
367,116.41842,-175.31886,-79.79188,116.41842,
376,116.40686,-175.32654,-79.81227,116.40686,
388,116.40786,-175.33229,-79.83103,116.40786,
398,116.416466,-175.3391,-79.84936,116.416466,
410,116.42499,-175.34595,-79.86666,116.42499,
420,116.25388,-175.35326,-79.88363,116.25388,
432,116.25649,-175.36095,-79.901,116.25649,
457,116.25736,-175.36803,-79.91881,116.25736,
458,116.25734,-175.37434,-79.935356,116.25734,
466,116.25186,-175.38023,-79.95066,116.25186,
467,116.35059,-175.38538,-79.966255,116.35059,
479,116.34304,-175.39142,-79.982765,116.34304,
488,116.33635,-175.39772,-79.99943,116.33635,
499,116.33214,-175.40408,-80.016,116.33214,
510,116.3273,-175.41043,-80.0327,116.3273,
530,116.31679,-175.40996,-80.04626,116.31679,
540,116.32005,-175.41788,-80.07712,116.32005,
545,116.39785,-175.41934,-80.09126,116.39785,
567,116.400536,-175.42052,-80.10583,116.400536,
568,116.40924,-175.42775,-80.12225,116.40924,
578,116.41771,-175.43484,-80.13778,116.41771,
590,116.42265,-175.44247,-80.1534,116.42265,
601,116.43164,-175.45013,-80.1684,116.43164,
612,116.4403,-175.45747,-80.18324,116.4403,
613,116.449715,-175.46545,-80.19894,116.449715,
623,116.45969,-175.47397,-80.21357,116.45969,
647,116.46945,-175.48227,-80.22926,116.46945,
648,116.47858,-175.48994,-80.2447,116.47858,
657,116.488525,-175.49838,-80.260925,116.488525,
669,116.68656,-175.50725,-80.277626,116.68656,
681,116.69698,-175.51611,-80.29424,116.69698,
691,116.70723,-175.52472,-80.31114,116.70723,
693,116.717415,-175.53311,-80.32859,116.717415,
714,116.750244,-175.53516,-80.34444,116.750244,
717,116.7546,-175.5376,-80.36027,116.7546,
738,116.75804,-175.53934,-80.3753,116.75804,
739,116.76136,-175.54086,-80.39146,116.76136,
748,116.74311,-175.54253,-80.40715,116.74311,
759,116.746994,-175.54456,-80.42349,116.746994,
