time,heading,pitch,roll,yaw,
12,182.74129,-179.21945,-87.31031,182.74129,
45,182.70218,-179.21776,-87.31031,182.70218,
53,182.60188,-179.21346,-87.31031,182.60188,
54,182.53882,-179.21075,-87.31031,182.53882,
57,182.47006,-179.20781,-87.31031,182.47006,
59,182.40446,-179.20499,-87.31031,182.40446,
68,182.35184,-179.20274,-87.31031,182.35184,
80,182.30643,-179.20079,-87.31031,182.30643,
91,182.27185,-179.19931,-87.317795,182.27185,
103,182.23727,-179.19783,-87.3247,182.23727,
114,182.1964,-179.19609,-87.33103,182.1964,
126,182.15204,-179.18843,-87.33726,182.15204,
136,182.11148,-179.18094,-87.3446,182.11148,
138,182.08075,-179.17964,-87.353775,182.08075,
148,182.05061,-179.17838,-87.36066,182.05061,
159,182.02365,-179.17723,-87.36868,182.02365,
171,181.99167,-179.1759,-87.37727,181.99167,
181,181.9584,-179.17451,-87.38471,181.9584,
193,181.92322,-179.17305,-87.39045,181.92322,
205,181.88428,-179.17145,-87.396164,181.88428,
206,181.85228,-179.17012,-87.40246,181.85228,
215,181.82846,-179.16913,-87.40932,181.82846,
227,181.80634,-179.16821,-87.416046,181.80634,
238,181.77896,-179.1671,-87.416046,181.77896,
250,181.7493,-179.1659,-87.416046,181.7493,
261,181.7128,-179.1644,-87.41604,181.7128,
272,181.67755,-179.16296,-87.41604,181.67755,
283,181.63617,-179.16127,-87.41604,181.63617,
285,181.59169,-179.15945,-87.41604,181.59169,
294,181.54951,-179.15773,-87.41604,181.54951,
306,181.51036,-179.15613,-87.40691,181.51036,
317,181.47493,-179.15468,-87.39608,181.47493,
328,181.44138,-179.1533,-87.38467,181.44138,
340,181.41098,-179.15205,-87.3744,181.41098,
351,181.38687,-179.15106,-87.36355,181.38687,
362,181.36783,-179.15027,-87.35555,181.36783,
363,181.35136,-179.14958,-87.34927,181.35136,
373,181.339,-179.14906,-87.34927,181.339,
384,181.33206,-179.14877,-87.34927,181.33206,
396,181.33206,-179.14877,-87.34927,181.33206,
407,181.33206,-179.14877,-87.34927,181.33206,
418,181.34215,-179.14919,-87.34927,181.34215,
429,181.35413,-179.14969,-87.34927,181.35413,
441,181.36548,-179.15018,-87.34927,181.36548,
442,181.37683,-179.15065,-87.34927,181.37683,
452,181.38637,-179.15105,-87.35555,181.38637,
463,181.38048,-179.14502,-87.36103,181.38048,
474,181.36061,-179.13783,-87.35887,181.36061,
485,181.33194,-179.1303,-87.356705,181.33194,
502,181.29948,-179.12259,-87.354515,181.29948,
510,181.26701,-179.11488,-87.35231,181.26701,
546,181.20404,-179.11226,-87.35232,181.20404,
552,181.17744,-179.11116,-87.35232,181.17744,
553,181.15802,-179.11034,-87.358,181.15802,
559,181.1492,-179.10997,-87.358,181.1492,
568,181.1492,-179.10997,-87.358,181.1492,
575,181.1492,-179.10997,-87.358,181.1492,
586,181.1429,-179.10971,-87.358,181.1429,
598,181.1429,-179.10971,-87.358,181.1429,
609,181.1429,-179.10971,-87.358,181.1429,
611,181.1429,-179.10971,-87.358,181.1429,
620,181.1429,-179.10971,-87.358,181.1429,
632,181.1429,-179.10971,-87.358,181.1429,
643,181.1429,-179.10971,-87.358,181.1429,
673,181.13535,-179.10939,-87.358,181.13535,
680,181.13525,-179.10939,-87.352325,181.13525,
690,181.13512,-179.10939,-87.343956,181.13512,
695,181.14316,-179.10974,-87.336,181.14316,
703,181.15453,-179.11023,-87.3291,181.15453,
727,181.17575,-179.11736,-87.32231,181.17575,
728,181.1973,-179.1252,-87.31385,181.1973,
736,181.21373,-179.134,-87.30402,181.21373,
758,181.22311,-179.14363,-87.2911,181.22311,
759,181.22426,-179.15294,-87.27408,181.22426,
780,181.22723,-179.16345,-87.25849,181.22723,
783,181.22707,-179.17325,-87.24148,181.22707,
790,181.2246,-179.17949,-87.22617,181.2246,
793,181.22443,-179.17949,-87.215225,181.22443,
803,181.22432,-179.17949,-87.20889,181.22432,
812,181.22418,-179.17949,-87.19966,181.22418,
823,181.21706,-179.17917,-87.18871,181.21706,
835,181.2039,-179.1786,-87.18022,181.2039,
846,181.19304,-179.17812,-87.17272,181.19304,
849,181.18524,-179.17776,-87.16513,181.18524,
871,181.18515,-179.17776,-87.15946,181.18515,
872,181.17744,-179.17743,-87.152534,181.17744,
882,181.1628,-179.17676,-87.14503,181.1628,
891,181.14238,-179.17584,-87.13463,181.14238,
902,181.12668,-179.18146,-87.12323,181.12668,
913,181.11339,-179.18832,-87.10925,181.11339,
924,181.10695,-179.19792,-87.09917,181.10695,
926,181.15175,-179.21207,-87.09161,181.15175,
935,181.27888,-179.2277,-87.11937,181.27888,
962,181.45424,-179.24722,-87.16734,181.45424,
963,181.68399,-179.26845,-87.22681,181.68399,
975,181.99147,-179.29285,-87.31012,181.99147,
982,182.31586,-179.32224,-87.386566,182.31586,
992,182.5977,-179.35841,-87.419945,182.5977,
1004,182.8192,-179.39772,-87.41345,182.8192,
1016,182.9875,-179.43758,-87.374695,182.9875,
1022,183.12259,-179.47855,-87.30915,183.12259,
1046,183.24493,-179.52203,-87.21798,183.24493,
1047,183.35591,-179.56573,-87.10541,183.35591,
1052,183.45486,-179.61072,-86.9745,183.45486,
1063,183.52646,-179.65614,-86.8204,183.52646,
1083,183.58221,-179.70078,-86.651276,183.58221,
1085,183.62407,-179.74355,-86.46536,183.62407,
1092,183.64104,-179.78366,-86.268845,183.64104,
1094,183.62608,-179.81775,-86.06358,183.62608,
1104,183.58167,-179.84468,-85.8546,183.58167,
1122,183.52185,-179.86581,-85.64876,183.52185,
1128,183.46233,-179.88112,-85.452194,183.46233,
1142,183.38925,-179.89098,-85.264404,183.38925,
1162,183.296,-179.89432,-85.08013,183.296,
1164,183.17056,-179.88432,-84.90646,183.17056,
1175,183.04344,-179.87389,-84.748474,183.04344,
1177,182.94052,-179.85863,-84.6066,182.94052,
1185,182.85686,-179.84265,-84.477905,182.85686,
1199,182.77982,-179.82607,-84.36123,182.77982,
1209,182.70871,-179.80934,-84.26078,182.70871,
1218,182.64299,-179.79193,-84.172935,182.64299,
1231,182.58633,-179.77695,-84.088165,182.58633,
1243,182.54663,-179.76675,-84.00712,182.54663,
1267,182.5322,-179.76543,-83.92997,182.5322,
1272,182.53188,-179.76543,-83.85644,182.53188,
1276,182.53508,-179.75926,-83.79047,182.53508,
1278,182.54884,-179.7509,-83.73218,182.54884,
1289,182.56125,-179.74101,-83.67548,182.56125,
1295,182.56273,-179.72769,-83.619415,182.56273,
1307,182.53786,-179.71176,-83.55549,182.53786,
1318,182.48042,-179.6931,-83.485535,182.48042,
1329,182.4048,-179.67146,-83.41368,182.4048,
1331,182.32687,-179.64929,-83.37035,182.32687,
1340,182.25742,-179.62761,-83.32662,182.25742,
1353,182.19029,-179.60533,-83.27315,182.19029,
1376,182.13194,-179.58266,-83.21341,182.13194,
1384,182.09613,-179.56061,-83.151695,182.09613,
1389,182.07076,-179.53607,-83.079056,182.07076,
1397,182.05888,-179.5135,-83.00338,182.05888,
1409,182.0434,-179.49164,-82.925354,182.0434,
1442,182.01787,-179.4671,-82.84654,182.01787,
1443,181.98074,-179.44077,-82.76764,181.98074,
1452,181.93538,-179.4135,-82.68928,181.93538,
1456,181.83507,-179.36223,-82.53938,181.83507,
1463,181.81253,-179.3463,-82.47392,181.81253,
1474,181.82932,-179.33711,-82.41688,181.82932,
1486,181.83958,-179.30614,-82.378746,181.83958,
1499,181.86618,-179.27443,-82.34562,181.86618,
1503,181.8941,-179.23972,-82.317986,181.8941,
1519,181.90213,-179.20218,-82.29132,181.90213,
1525,181.9125,-179.16388,-82.26973,181.9125,
1561,181.92296,-179.12558,-82.25273,181.92296,
1562,181.9537,-179.05534,-82.20736,181.9537,
1565,181.97348,-179.02223,-82.180954,181.97348,
1579,181.98619,-178.9475,-82.14781,181.98619,
1588,181.97586,-178.9089,-82.14195,181.97586,
1599,181.96951,-178.87303,-82.13626,181.96951,
1623,181.939,-178.79575,-82.12372,181.939,
1632,181.93193,-178.7586,-82.11724,181.93193,
1643,181.93428,-178.72414,-82.11087,181.93428,
1656,181.92596,-178.69067,-82.100296,181.92596,
1661,181.90059,-178.65741,-82.08697,181.90059,
1667,181.86859,-178.6262,-82.07139,181.86859,
1679,181.80913,-178.59494,-82.05154,181.80913,
1688,181.72386,-178.55836,-82.033585,181.72386,
1700,181.61057,-178.51723,-82.0172,181.61057,
1711,181.46231,-178.46965,-81.99707,181.46231,
1723,181.28055,-178.41913,-81.97406,181.28055,
1734,180.80003,-178.30565,-81.91332,180.80003,
1746,180.53746,-178.24734,-81.874954,180.53746,
1756,180.26263,-178.1857,-81.83187,180.26263,
1769,179.99356,-178.12718,-81.77807,179.99356,
1780,179.74545,-178.07,-81.727974,179.74545,
1802,179.54346,-178.01677,-81.68263,179.54346,
1803,179.3869,-177.96745,-81.640236,179.3869,
1812,179.26079,-177.92285,-81.60153,179.26079,
1823,179.14871,-177.88043,-81.56929,179.14871,
1824,179.03938,-177.8404,-81.5463,179.03938,
1834,178.92685,-177.80408,-81.53144,178.92685,
1846,178.81432,-177.7698,-81.525276,178.81432,
1857,178.70647,-177.73717,-81.51935,178.70647,
1881,178.6042,-177.70412,-81.52346,178.6042,
1883,178.51672,-177.67024,-81.53535,178.51672,
1891,178.45827,-177.63724,-81.560135,178.45827,
1905,178.36472,-177.5713,-81.63906,178.36472,
1914,178.29665,-177.53282,-81.68714,178.29665,
1925,178.25679,-177.51233,-81.68598,178.25679,
1937,178.21927,-177.48717,-81.70567,178.21927,
1948,178.14963,-177.4442,-81.770515,178.14963,
1960,178.08119,-177.40085,-81.84038,178.08119,
1982,178.01003,-177.35771,-81.90932,178.01003,
1990,177.92055,-177.31514,-81.97698,177.92055,
1993,177.81178,-177.27147,-82.04395,177.81178,
2001,177.68488,-177.22742,-82.10649,177.68488,
2004,177.55788,-177.18347,-82.16399,177.55788,
2018,177.44469,-177.14116,-82.21987,177.44469,
2032,177.33882,-177.09866,-82.27703,177.33882,
2044,177.23209,-177.05775,-82.33269,177.23209,
2049,177.11208,-177.01524,-82.38655,177.11208,
2061,176.98235,-176.97159,-82.43798,176.98235,
2064,176.84824,-176.9281,-82.485855,176.84824,
2082,176.71306,-176.8858,-82.533,176.71306,
2083,176.59029,-176.84691,-82.57935,176.59029,
2093,176.47617,-176.81085,-82.62311,176.47617,
2105,176.37305,-176.77924,-82.66562,176.37305,
2117,176.28236,-176.75159,-82.7079,176.28236,
2127,176.21281,-176.72762,-82.74906,176.21281,
2140,176.11494,-176.68219,-82.82609,176.11494,
2150,176.0686,-176.65947,-82.86193,176.0686,
2161,176.02135,-176.63797,-82.89301,176.02135,
2173,175.97643,-176.61833,-82.922356,175.97643,
2184,175.94286,-176.60257,-82.95175,175.94286,
2195,175.91241,-176.58911,-82.979485,175.91241,
2207,175.88588,-176.5787,-83.001335,175.88588,
2220,175.8689,-176.57076,-83.02355,175.8689,
2221,175.85336,-176.56367,-83.04466,175.85336,
2229,175.84721,-176.56276,-83.07025,175.84721,
2240,175.83553,-176.56119,-83.09371,175.83553,
2251,175.8234,-176.55905,-83.117004,175.8234,
2274,175.81267,-176.55698,-83.14124,175.81267,
2275,175.79822,-176.55534,-83.16499,175.79822,
2286,175.78851,-176.55508,-83.19225,175.78851,
