time,x,y,z,
12,-1.0180664,-0.115722656,-0.17285156,
39,-1.0058594,-0.11816406,-0.17480469,
47,-1.0078125,-0.11425781,-0.16992188,
53,-1.0131836,-0.11230469,-0.16699219,
60,-1.0180664,-0.110839844,-0.16601562,
72,-1.0170898,-0.11425781,-0.16845703,
83,-1.0102539,-0.11621094,-0.17138672,
94,-1.019043,-0.111328125,-0.16894531,
95,-1.0200195,-0.10839844,-0.16552734,
107,-1.0151367,-0.110839844,-0.17285156,
118,-1.0131836,-0.12207031,-0.17138672,
129,-1.0151367,-0.12011719,-0.17089844,
140,-1.015625,-0.11621094,-0.17285156,
151,-1.0102539,-0.11816406,-0.17822266,
162,-1.0161133,-0.115234375,-0.17138672,
174,-1.0151367,-0.11279297,-0.1694336,
176,-1.0092773,-0.115722656,-0.16992188,
186,-1.012207,-0.118652344,-0.17285156,
196,-1.0117188,-0.11669922,-0.17333984,
207,-1.0141602,-0.11230469,-0.17675781,
219,-1.0161133,-0.110839844,-0.17285156,
230,-1.0161133,-0.109375,-0.16992188,
242,-1.015625,-0.111816406,-0.17236328,
244,-1.0136719,-0.10986328,-0.16894531,
253,-1.0136719,-0.10986328,-0.1640625,
264,-1.0141602,-0.10595703,-0.16015625,
275,-1.0146484,-0.10644531,-0.15625,
286,-1.0170898,-0.10888672,-0.15625,
297,-1.019043,-0.106933594,-0.15966797,
309,-1.0180664,-0.11376953,-0.16015625,
321,-1.0161133,-0.1171875,-0.16455078,
323,-1.0136719,-0.122558594,-0.16894531,
332,-1.0151367,-0.11767578,-0.17041016,
343,-1.0136719,-0.115722656,-0.17236328,
354,-1.0117188,-0.11279297,-0.17285156,
365,-1.0092773,-0.11816406,-0.16699219,
376,-1.0092773,-0.12207031,-0.16552734,
399,-1.0102539,-0.107421875,-0.16503906,
401,-1.0117188,-0.103027344,-0.16552734,
411,-1.0170898,-0.10888672,-0.1640625,
412,-1.0180664,-0.11230469,-0.16455078,
423,-1.0161133,-0.10839844,-0.16503906,
432,-1.0166016,-0.110839844,-0.16845703,
444,-1.0166016,-0.111328125,-0.17138672,
454,-1.0170898,-0.11230469,-0.17138672,
466,-1.0175781,-0.110839844,-0.17382812,
479,-1.015625,-0.115234375,-0.17822266,
480,-1.0161133,-0.11328125,-0.171875,
490,-1.0126953,-0.114746094,-0.1694336,
502,-1.0097656,-0.1171875,-0.17333984,
513,-1.0117188,-0.114746094,-0.16503906,
545,-1.0195312,-0.109375,-0.1640625,
546,-1.0166016,-0.10546875,-0.16455078,
556,-1.0112305,-0.10205078,-0.16503906,
559,-1.012207,-0.103515625,-0.16796875,
563,-1.0175781,-0.10449219,-0.16308594,
572,-1.0185547,-0.10546875,-0.16699219,
579,-1.0146484,-0.11279297,-0.16894531,
590,-1.0141602,-0.110839844,-0.17089844,
601,-1.0200195,-0.10546875,-0.1772461,
612,-1.0175781,-0.10644531,-0.17822266,
623,-1.012207,-0.11230469,-0.1821289,
635,-1.0131836,-0.11328125,-0.17529297,
637,-1.0092773,-0.106933594,-0.17333984,
648,-1.0097656,-0.10888672,-0.16259766,
