time,x,y,z,
12,-1.0185547,0.08544922,-0.15625,
24,-1.0224609,0.08886719,-0.15283203,
26,-1.0229492,0.083984375,-0.14697266,
38,-1.0224609,0.07714844,-0.14892578,
40,-1.0180664,0.07861328,-0.14404297,
51,-1.0131836,0.079589844,-0.14013672,
60,-1.0166016,0.084472656,-0.13671875,
72,-1.019043,0.080566406,-0.13085938,
82,-1.019043,0.07519531,-0.13085938,
94,-1.015625,0.07861328,-0.13671875,
105,-1.0175781,0.08300781,-0.14111328,
106,-1.015625,0.07910156,-0.14648438,
118,-1.0141602,0.07714844,-0.15820312,
127,-1.0107422,0.079589844,-0.16845703,
139,-1.0068359,0.07763672,-0.17773438,
152,-0.9995117,0.083984375,-0.18798828,
162,-1.0,0.091308594,-0.19384766,
173,-1.0048828,0.083496094,-0.19970703,
184,-1.012207,0.080566406,-0.19628906,
186,-1.0151367,0.078125,-0.19042969,
196,-1.0205078,0.08691406,-0.18261719,
207,-1.0292969,0.09082031,-0.17089844,
218,-1.043457,0.08935547,-0.1665039,
229,-1.0356445,0.09667969,-0.1616211,
241,-1.0214844,0.104003906,-0.15673828,
252,-1.0126953,0.10107422,-0.16113281,
264,-1.0112305,0.09326172,-0.16455078,
266,-1.0126953,0.08496094,-0.16552734,
275,-1.0117188,0.075683594,-0.17138672,
285,-1.0161133,0.07763672,-0.17285156,
296,-1.019043,0.079589844,-0.1694336,
308,-1.0224609,0.07714844,-0.17285156,
319,-1.0244141,0.07421875,-0.16699219,
330,-1.0224609,0.072753906,-0.1586914,
344,-1.0126953,0.084472656,-0.1274414,
354,-1.0097656,0.088378906,-0.118652344,
364,-1.015625,0.08984375,-0.11279297,
375,-1.0170898,0.09472656,-0.11328125,
387,-1.012207,0.095214844,-0.115722656,
398,-1.0151367,0.095214844,-0.12011719,
410,-1.0249023,0.087890625,-0.125,
421,-1.0249023,0.0859375,-0.13916016,
423,-1.0219727,0.083496094,-0.15234375,
433,-1.0170898,0.08984375,-0.1640625,
443,-1.0107422,0.09423828,-0.1743164,
454,-1.0151367,0.092285156,-0.18261719,
466,-1.0175781,0.0859375,-0.1850586,
477,-1.0136719,0.07861328,-0.18798828,
489,-1.0131836,0.080078125,-0.19238281,
501,-1.0224609,0.084472656,-0.18945312,
506,-1.0258789,0.08642578,-0.18945312,
517,-1.0180664,0.09423828,-0.18896484,
538,-1.0083008,0.09765625,-0.18603516,
539,-1.0083008,0.088378906,-0.18310547,
548,-1.015625,0.07714844,-0.1821289,
557,-1.0166016,0.075683594,-0.18115234,
567,-1.0175781,0.08496094,-0.18408203,
580,-1.0175781,0.092285156,-0.17773438,
582,-1.0209961,0.08886719,-0.18017578,
592,-1.0258789,0.07519531,-0.17529297,
601,-1.0239258,0.076171875,-0.16992188,
613,-1.0112305,0.08496094,-0.16796875,
624,-1.0004883,0.09033203,-0.16308594,
635,-1.0083008,0.08935547,-0.15820312,
647,-1.0239258,0.076171875,-0.15576172,
661,-1.0273438,0.07421875,-0.14746094,
664,-1.0253906,0.07714844,-0.140625,
672,-1.0185547,0.07910156,-0.13769531,
681,-1.0141602,0.076660156,-0.13427734,
692,-1.0126953,0.06347656,-0.13427734,
702,-1.0214844,0.049804688,-0.1352539,
715,-1.0166016,0.05517578,-0.140625,
724,-1.0107422,0.068359375,-0.14697266,
