time,heading,pitch,roll,yaw,
12,188.46635,173.6346,-80.162605,188.46635,
39,188.47583,173.62637,-80.15251,188.47583,
49,188.4717,173.62482,-80.149704,188.4717,
53,188.46452,173.6245,-80.14827,188.46452,
61,188.45023,173.6256,-80.147675,188.45023,
73,188.42786,173.62753,-80.147026,188.42786,
84,188.40317,173.62927,-80.14576,188.40317,
95,188.38083,173.6312,-80.14499,188.38083,
106,188.35649,173.6338,-80.1448,188.35649,
109,188.32823,173.63675,-80.14431,188.32823,
119,188.306,173.63788,-80.14267,188.306,
130,188.29431,173.63722,-80.14051,188.29431,
141,188.28606,173.6363,-80.13831,188.28606,
152,188.28052,173.63446,-80.13478,188.28052,
163,188.283,173.63228,-80.13226,188.283,
175,188.2846,173.6309,-80.13072,188.2846,
184,188.28638,173.62936,-80.12912,188.28638,
187,188.28886,173.62718,-80.126854,188.28886,
197,188.29144,173.62494,-80.12437,188.29144,
209,188.29341,173.62325,-80.12196,188.29341,
220,188.29385,173.62221,-80.12492,188.29385,
231,188.28043,173.62315,-80.13048,188.28043,
243,188.26404,173.62442,-80.13537,188.26404,
253,188.24576,173.62607,-80.14071,188.24576,
254,188.22803,173.6278,-80.145996,188.22803,
266,188.21268,173.62952,-80.146034,188.21268,
277,188.19771,173.6312,-80.14638,188.19771,
287,188.18625,173.63239,-80.14705,188.18625,
299,188.17955,173.63316,-80.14705,188.17955,
310,188.17273,173.63396,-80.14705,188.17273,
322,188.17273,173.63396,-80.14705,188.17273,
331,188.17273,173.63396,-80.14705,188.17273,
333,188.18411,173.63263,-80.14705,188.18411,
344,188.19505,173.63138,-80.14705,188.19505,
355,188.20444,173.63028,-80.14705,188.20444,
366,188.20444,173.63028,-80.14705,188.20444,
377,188.20444,173.63028,-80.14705,188.20444,
400,188.19624,173.63124,-80.14705,188.19624,
410,188.17143,173.63411,-80.14705,188.17143,
412,188.12772,173.63918,-80.14705,188.12772,
422,188.0785,173.64488,-80.14704,188.0785,
424,188.03557,173.64984,-80.14705,188.03557,
434,187.99661,173.65437,-80.14704,187.99661,
445,187.9679,173.6577,-80.14705,187.9679,
456,187.94978,173.6598,-80.14705,187.94978,
467,187.94023,173.66092,-80.14705,187.94023,
479,187.94023,173.66092,-80.14705,187.94023,
489,187.94023,173.66092,-80.14705,187.94023,
491,187.94023,173.66092,-80.14705,187.94023,
504,187.95049,173.65973,-80.14705,187.95049,
515,187.96591,173.65793,-80.14705,187.96591,
545,187.98369,173.65587,-80.14705,187.98369,
548,187.99532,173.65453,-80.14704,187.99532,
559,187.99532,173.65453,-80.14704,187.99532,
563,187.99532,173.65453,-80.14704,187.99532,
568,187.98508,173.65572,-80.14704,187.98508,
572,187.96562,173.65796,-80.14705,187.96562,
580,187.94714,173.66011,-80.14705,187.94714,
591,187.93417,173.6616,-80.14705,187.93417,
602,187.92528,173.66264,-80.14705,187.92528,
613,187.91791,173.6635,-80.14705,187.91791,
625,187.91791,173.6635,-80.14705,187.91791,
637,187.92747,173.66238,-80.14705,187.92747,
646,187.9456,173.66028,-80.14705,187.9456,
649,187.96748,173.65775,-80.14706,187.96748,
660,187.99004,173.65514,-80.14706,187.99004,
673,188.01219,173.65257,-80.14705,188.01219,
684,188.03268,173.65019,-80.14705,188.03268,
694,188.04773,173.64844,-80.14706,188.04773,
706,188.06116,173.64688,-80.14705,188.06116,
717,188.08052,173.64464,-80.14705,188.08052,
728,188.09729,173.64268,-80.14705,188.09729,
730,188.10677,173.64168,-80.14254,188.10677,
739,188.10768,173.64168,-80.13703,188.10768,
752,188.10876,173.64168,-80.1306,188.10876,
763,188.10991,173.64168,-80.12369,188.10991,
772,188.11105,173.64168,-80.11691,188.11105,
784,188.11237,173.64168,-80.109085,188.11237,
795,188.12187,173.64072,-80.10126,188.12187,
804,188.13223,173.63968,-80.0925,188.13223,
807,188.14418,173.63843,-80.08526,188.14418,
817,188.15775,173.637,-80.077866,188.15775,
828,188.1691,173.63582,-80.07017,188.1691,
840,188.18083,173.6346,-80.0614,188.18083,
851,188.18224,173.6346,-80.05308,188.18224,
862,188.18373,173.6346,-80.04401,188.18373,
875,188.1852,173.6346,-80.03522,188.1852,
885,188.17998,173.6354,-80.0255,188.17998,
888,188.182,173.63542,-80.01322,188.182,
895,188.18394,173.6354,-80.00162,188.18394,
906,188.18611,173.6354,-79.988625,188.18611,
918,188.1886,173.6354,-79.97357,188.1886,
929,188.1913,173.63542,-79.95729,188.1913,
940,188.1947,173.6354,-79.9368,188.1947,
956,188.19872,173.6354,-79.91254,188.19872,
965,188.20335,173.6354,-79.88455,188.20335,
972,188.20767,173.63666,-79.85974,188.20767,
975,188.21448,173.63666,-79.81845,188.21448,
988,188.23193,173.6355,-79.769966,188.23193,
