time,x,y,z,
14,-0.9736328,0.029785156,-0.20800781,
17,-0.9736328,0.030273438,-0.20605469,
27,-0.9707031,0.033203125,-0.20605469,
37,-0.9658203,0.03564453,-0.2006836,
38,-0.96875,0.033691406,-0.19824219,
49,-0.9682617,0.03173828,-0.19580078,
60,-0.96875,0.036132812,-0.1953125,
71,-0.96875,0.03466797,-0.19726562,
82,-0.9682617,0.036621094,-0.19970703,
94,-0.9716797,0.03857422,-0.19726562,
105,-0.9765625,0.03466797,-0.20117188,
117,-0.9790039,0.036132812,-0.19970703,
127,-0.9785156,0.033691406,-0.20019531,
129,-0.9746094,0.032714844,-0.19824219,
139,-0.9711914,0.03466797,-0.19677734,
152,-0.96972656,0.033691406,-0.18798828,
161,-0.97314453,0.036132812,-0.18701172,
172,-0.9716797,0.037597656,-0.18701172,
184,-0.97265625,0.03857422,-0.19042969,
195,-0.9736328,0.037109375,-0.1875,
207,-0.9741211,0.038085938,-0.18945312,
208,-0.9746094,0.03515625,-0.19189453,
218,-0.9736328,0.037597656,-0.19091797,
229,-0.97216797,0.036621094,-0.18945312,
240,-0.9716797,0.040039062,-0.1899414,
251,-0.97216797,0.041015625,-0.19091797,
262,-0.97216797,0.036132812,-0.18896484,
274,-0.97265625,0.03515625,-0.18701172,
286,-0.9746094,0.036132812,-0.18701172,
287,-0.9746094,0.03564453,-0.18310547,
297,-0.9736328,0.037109375,-0.18310547,
307,-0.97216797,0.037109375,-0.17822266,
319,-0.97265625,0.037109375,-0.17480469,
330,-0.9716797,0.037597656,-0.171875,
341,-0.97509766,0.037109375,-0.17236328,
352,-0.9785156,0.037597656,-0.17285156,
364,-0.97558594,0.03857422,-0.17089844,
366,-0.9711914,0.03515625,-0.17626953,
376,-0.97509766,0.0390625,-0.17773438,
387,-0.97802734,0.037109375,-0.18164062,
397,-0.9765625,0.03466797,-0.18408203,
409,-0.9741211,0.03564453,-0.1796875,
420,-0.97216797,0.037109375,-0.17919922,
431,-0.97216797,0.03466797,-0.17675781,
454,-0.9736328,0.033691406,-0.1772461,
458,-0.97558594,0.03515625,-0.18261719,
466,-0.97558594,0.033203125,-0.18261719,
478,-0.9736328,0.03173828,-0.18261719,
488,-0.97509766,0.03173828,-0.18017578,
499,-0.97558594,0.034179688,-0.17919922,
510,-0.97558594,0.032226562,-0.17822266,
529,-0.9770508,0.03173828,-0.17675781,
536,-0.97753906,0.03173828,-0.17480469,
540,-0.9765625,0.030761719,-0.17529297,
545,-0.9770508,0.03564453,-0.17236328,
557,-0.9760742,0.037597656,-0.17089844,
568,-0.9741211,0.03857422,-0.17480469,
578,-0.97558594,0.037597656,-0.17529297,
589,-0.9746094,0.037109375,-0.17529297,
600,-0.97509766,0.03564453,-0.17529297,
611,-0.9741211,0.032226562,-0.17480469,
612,-0.9736328,0.033203125,-0.1743164,
623,-0.97314453,0.032714844,-0.17675781,
646,-0.9746094,0.028808594,-0.17480469,
648,-0.9760742,0.03125,-0.1743164,
657,-0.97509766,0.030273438,-0.17675781,
668,-0.97558594,0.032226562,-0.1796875,
679,-0.9746094,0.03125,-0.17822266,
691,-0.97314453,0.028808594,-0.17919922,
692,-0.97753906,0.02734375,-0.18066406,
714,-0.9746094,0.028320312,-0.18017578,
717,-0.97216797,0.025878906,-0.17529297,
737,-0.9746094,0.030761719,-0.17285156,
739,-0.97509766,0.029785156,-0.171875,
747,-0.97314453,0.028320312,-0.17333984,
758,-0.9741211,0.026855469,-0.1743164,
770,-0.9736328,0.029785156,-0.17333984,
771,-0.97265625,0.03173828,-0.171875,
781,-0.97216797,0.029785156,-0.17138672,
803,-0.9746094,0.029785156,-0.17382812,
805,-0.97509766,0.030273438,-0.17041016,
815,-0.9770508,0.028320312,-0.16894531,
826,-0.97998047,0.026855469,-0.1665039,
836,-0.9785156,0.029785156,-0.16308594,
847,-0.9746094,0.033203125,-0.16357422,
859,-0.97314453,0.033203125,-0.16503906,
860,-0.9760742,0.03125,-0.16503906,
870,-0.9760742,0.030761719,-0.16308594,
881,-0.9741211,0.028808594,-0.16308594,
893,-0.97509766,0.03173828,-0.1616211,
905,-0.9765625,0.028320312,-0.16064453,
917,-0.9765625,0.030273438,-0.16015625,
926,-0.9765625,0.030761719,-0.1616211,
