time,x,y,z,
12,-0.98339844,-0.041503906,-0.10839844,
45,-0.9819336,-0.040039062,-0.106933594,
47,-0.98046875,-0.036621094,-0.1015625,
53,-0.98339844,-0.034179688,-0.09082031,
57,-0.98779297,-0.040039062,-0.08642578,
58,-0.98535156,-0.04736328,-0.080566406,
68,-0.9790039,-0.048828125,-0.079589844,
79,-0.9848633,-0.04638672,-0.080566406,
90,-0.9873047,-0.041015625,-0.080566406,
102,-0.9824219,-0.03857422,-0.08154297,
113,-0.9863281,-0.040039062,-0.08496094,
125,-0.98535156,-0.04248047,-0.087890625,
126,-0.98339844,-0.043945312,-0.09423828,
137,-0.98095703,-0.04296875,-0.099609375,
148,-0.9838867,-0.038085938,-0.099121094,
159,-0.98339844,-0.037109375,-0.09814453,
170,-0.9794922,-0.03564453,-0.095214844,
181,-0.9819336,-0.033203125,-0.092285156,
192,-0.98291016,-0.033691406,-0.088378906,
204,-0.98339844,-0.03857422,-0.087402344,
206,-0.98583984,-0.03955078,-0.08544922,
214,-0.984375,-0.03515625,-0.08154297,
227,-0.9824219,-0.032714844,-0.0859375,
237,-0.98339844,-0.034179688,-0.08691406,
249,-0.984375,-0.03125,-0.08105469,
260,-0.9819336,-0.036132812,-0.08251953,
271,-0.98095703,-0.03173828,-0.07910156,
283,-0.98291016,-0.02734375,-0.07519531,
284,-0.98339844,-0.03466797,-0.07470703,
293,-0.98339844,-0.03564453,-0.07470703,
305,-0.9848633,-0.03173828,-0.07128906,
316,-0.9868164,-0.036621094,-0.07324219,
327,-0.9848633,-0.038085938,-0.07714844,
339,-0.98291016,-0.04345703,-0.08544922,
350,-0.98535156,-0.04345703,-0.09033203,
361,-0.9838867,-0.04296875,-0.09814453,
362,-0.9819336,-0.040527344,-0.1015625,
372,-0.98535156,-0.037597656,-0.10498047,
383,-0.98339844,-0.038085938,-0.10595703,
395,-0.97802734,-0.03955078,-0.10449219,
406,-0.9819336,-0.04248047,-0.099609375,
418,-0.9824219,-0.03564453,-0.09326172,
429,-0.98291016,-0.038085938,-0.08642578,
440,-0.9848633,-0.03857422,-0.08300781,
441,-0.98828125,-0.040039062,-0.08691406,
451,-0.9868164,-0.037109375,-0.092285156,
462,-0.98339844,-0.037109375,-0.095214844,
474,-0.9814453,-0.04248047,-0.095214844,
484,-0.9824219,-0.040039062,-0.095703125,
496,-0.9848633,-0.041503906,-0.09375,
509,-0.984375,-0.037597656,-0.091308594,
546,-0.9848633,-0.03515625,-0.083496094,
547,-0.9824219,-0.036132812,-0.08691406,
552,-0.98046875,-0.036132812,-0.08642578,
559,-0.98583984,-0.03466797,-0.08300781,
568,-0.9785156,-0.023925781,-0.08154297,
574,-0.97998047,-0.025878906,-0.083984375,
586,-0.9824219,-0.030273438,-0.080078125,
597,-0.98291016,-0.036132812,-0.080566406,
609,-0.9848633,-0.0390625,-0.08496094,
610,-0.9868164,-0.036621094,-0.088378906,
620,-0.98876953,-0.03173828,-0.088378906,
631,-0.98095703,-0.025390625,-0.087890625,
643,-0.9770508,-0.02734375,-0.08544922,
667,-0.9814453,-0.022460938,-0.083984375,
673,-0.9824219,-0.030273438,-0.079589844,
678,-0.97998047,-0.030273438,-0.080566406,
689,-0.9819336,-0.029296875,-0.080566406,
692,-0.98291016,-0.03125,-0.080078125,
700,-0.9794922,-0.037597656,-0.08203125,
723,-0.9814453,-0.03466797,-0.084472656,
728,-0.9838867,-0.034179688,-0.0859375,
734,-0.9819336,-0.030761719,-0.08642578,
745,-0.9794922,-0.033203125,-0.08544922,
759,-0.9814453,-0.036621094,-0.08300781,
779,-0.9824219,-0.041503906,-0.084472656,
781,-0.98876953,-0.044433594,-0.09033203,
783,-0.99560547,-0.043945312,-0.095214844,
792,-0.9941406,-0.04248047,-0.103515625,
801,-0.98095703,-0.041503906,-0.10839844,
812,-0.97998047,-0.037109375,-0.10888672,
823,-0.98535156,-0.037597656,-0.10644531,
834,-0.9814453,-0.043945312,-0.10107422,
845,-0.97802734,-0.04248047,-0.09716797,
848,-0.9819336,-0.038085938,-0.095214844,
868,-0.984375,-0.03466797,-0.09375,
872,-0.9814453,-0.028808594,-0.09423828,
881,-0.9819336,-0.025390625,-0.09033203,
890,-0.97998047,-0.029296875,-0.08300781,
901,-0.9790039,-0.03466797,-0.07861328,
912,-0.9794922,-0.03515625,-0.07373047,
924,-0.984375,-0.036132812,-0.061035156,
925,-0.9995117,-0.046875,-0.03857422,
935,-0.99072266,-0.04638672,-0.040039062,
960,-0.9824219,-0.04345703,-0.033691406,
963,-0.9897461,-0.03857422,-0.0146484375,
972,-0.98095703,-0.020019531,-0.01171875,
