time,x,y,z,
18,-0.9785156,0.021484375,-0.14355469,
20,-0.9765625,0.024902344,-0.14111328,
38,-0.97802734,0.019042969,-0.14648438,
42,-0.97558594,0.020019531,-0.14990234,
48,-0.9760742,0.020019531,-0.1508789,
60,-0.97802734,0.016113281,-0.15625,
71,-0.9794922,0.018066406,-0.1616211,
82,-0.9785156,0.01953125,-0.16455078,
93,-0.9794922,0.017578125,-0.16259766,
95,-0.9794922,0.011230469,-0.15917969,
105,-0.97558594,0.00390625,-0.15917969,
116,-0.9746094,0.0078125,-0.15966797,
127,-0.9790039,0.0146484375,-0.16015625,
138,-0.97998047,0.015136719,-0.16113281,
150,-0.9790039,0.014160156,-0.16210938,
161,-0.98046875,0.0107421875,-0.15820312,
173,-0.97998047,0.009277344,-0.15673828,
174,-0.9770508,0.0073242188,-0.1538086,
184,-0.9790039,0.01171875,-0.15185547,
196,-0.9765625,0.016113281,-0.15234375,
208,-0.9790039,0.013671875,-0.14892578,
218,-0.97998047,0.013671875,-0.14794922,
229,-0.97753906,0.0126953125,-0.14501953,
240,-0.97802734,0.013671875,-0.14257812,
252,-0.97753906,0.016113281,-0.14355469,
256,-0.9765625,0.018066406,-0.14208984,
263,-0.97802734,0.018554688,-0.14013672,
274,-0.97753906,0.01171875,-0.14208984,
285,-0.9785156,0.0068359375,-0.1430664,
297,-0.9785156,0.010253906,-0.13769531,
308,-0.9785156,0.0126953125,-0.13623047,
319,-0.97802734,0.015625,-0.1430664,
330,-0.97998047,0.015136719,-0.14208984,
342,-0.98046875,0.0126953125,-0.14501953,
355,-0.98095703,0.0087890625,-0.14892578,
356,-0.97998047,0.009277344,-0.15185547,
364,-0.9770508,0.013183594,-0.15332031,
375,-0.97753906,0.0126953125,-0.15576172,
386,-0.98046875,0.014160156,-0.15673828,
398,-0.98291016,0.013183594,-0.15625,
409,-0.9785156,0.009277344,-0.1616211,
420,-0.9790039,0.013183594,-0.16113281,
422,-0.97753906,0.013183594,-0.16259766,
432,-0.9770508,0.011230469,-0.1616211,
442,-0.9790039,0.015136719,-0.15966797,
454,-0.97802734,0.0087890625,-0.16064453,
465,-0.97558594,0.0063476562,-0.15771484,
476,-0.97509766,0.0073242188,-0.15478516,
488,-0.9770508,0.013671875,-0.15527344,
500,-0.9765625,0.012207031,-0.1508789,
502,-0.97753906,0.0073242188,-0.15136719,
511,-0.9814453,0.0078125,-0.14648438,
546,-0.98046875,0.013183594,-0.14648438,
549,-0.9785156,0.0107421875,-0.1484375,
551,-0.9770508,0.0087890625,-0.14746094,
563,-0.9794922,0.0107421875,-0.14892578,
