time,x,y,z,
13,-1.0161133,0.013671875,-0.14111328,
36,-1.0126953,0.0078125,-0.140625,
37,-1.019043,-0.022460938,-0.14746094,
42,-1.0170898,-0.041503906,-0.15527344,
51,-1.0195312,-0.045898438,-0.17089844,
62,-1.0195312,-0.04638672,-0.1928711,
73,-1.0180664,-0.05126953,-0.21240234,
86,-1.012207,-0.056640625,-0.22265625,
96,-1.012207,-0.06201172,-0.22021484,
108,-1.0126953,-0.0703125,-0.2163086,
110,-1.0151367,-0.06591797,-0.21191406,
120,-1.0170898,-0.061035156,-0.20458984,
131,-1.0131836,-0.056152344,-0.20361328,
142,-1.0136719,-0.048339844,-0.20019531,
152,-1.0185547,-0.037597656,-0.20263672,
167,-1.0175781,-0.033691406,-0.20263672,
178,-1.0087891,-0.03466797,-0.19824219,
180,-1.0126953,-0.029296875,-0.19335938,
188,-1.0239258,-0.030273438,-0.19335938,
198,-1.0253906,-0.034179688,-0.19580078,
210,-1.0141602,-0.03857422,-0.19824219,
223,-1.0087891,-0.040527344,-0.19726562,
232,-1.0180664,-0.04345703,-0.20654297,
243,-1.0166016,-0.04296875,-0.2109375,
254,-1.0117188,-0.036621094,-0.20654297,
257,-1.0161133,-0.037109375,-0.2055664,
267,-1.0214844,-0.04248047,-0.2006836,
288,-1.0126953,-0.048339844,-0.2055664,
290,-1.0151367,-0.05078125,-0.21240234,
300,-1.0141602,-0.049316406,-0.21191406,
311,-1.0097656,-0.048828125,-0.20996094,
322,-1.012207,-0.047851562,-0.203125,
334,-1.019043,-0.04248047,-0.19580078,
335,-1.0229492,-0.03955078,-0.18945312,
345,-1.0205078,-0.04638672,-0.19042969,
356,-1.0146484,-0.051757812,-0.1953125,
379,-1.0161133,-0.053710938,-0.2055664,
381,-1.0112305,-0.052246094,-0.20605469,
391,-1.0136719,-0.044921875,-0.20898438,
401,-1.0146484,-0.044433594,-0.2109375,
411,-1.012207,-0.046875,-0.20166016,
425,-1.0161133,-0.04296875,-0.19726562,
434,-1.0195312,-0.043945312,-0.19921875,
447,-1.0175781,-0.049804688,-0.20654297,
458,-1.0141602,-0.053710938,-0.20751953,
460,-1.0141602,-0.052734375,-0.2055664,
470,-1.012207,-0.052246094,-0.20654297,
479,-1.0175781,-0.04345703,-0.20458984,
491,-1.0175781,-0.03564453,-0.19921875,
493,-1.0126953,-0.036132812,-0.1977539,
509,-1.0151367,-0.033203125,-0.19238281,
514,-1.0175781,-0.037597656,-0.19384766,
542,-1.012207,-0.045898438,-0.20019531,
548,-1.0102539,-0.05078125,-0.20458984,
560,-1.0131836,-0.055664062,-0.20263672,
563,-1.0136719,-0.053710938,-0.20507812,
579,-1.0166016,-0.046875,-0.1977539,
594,-1.0136719,-0.041015625,-0.1928711,
607,-1.0175781,-0.040527344,-0.20361328,
639,-1.0161133,-0.047851562,-0.20654297,
643,-1.012207,-0.060058594,-0.2109375,
651,-1.0126953,-0.060546875,-0.21533203,
654,-1.0151367,-0.036621094,-0.20605469,
709,-1.0131836,-0.020019531,-0.19970703,
712,-1.0161133,-0.016113281,-0.19628906,
731,-1.0151367,-0.030273438,-0.19677734,
751,-1.012207,-0.040527344,-0.19873047,
755,-1.0112305,-0.04296875,-0.2006836,
763,-1.0151367,-0.036621094,-0.19726562,
775,-1.0180664,-0.029785156,-0.19726562,
796,-1.015625,-0.029785156,-0.19677734,
799,-1.0087891,-0.045898438,-0.19921875,
823,-1.0161133,-0.057128906,-0.203125,
825,-1.0141602,-0.056152344,-0.20507812,
853,-1.0112305,-0.05029297,-0.2084961,
858,-1.0195312,-0.043945312,-0.2084961,
866,-1.0200195,-0.041015625,-0.20898438,
869,-1.0161133,-0.04296875,-0.20703125,
878,-1.0083008,-0.0390625,-0.20166016,
886,-1.0209961,-0.034179688,-0.19433594,
889,-1.0141602,-0.041992188,-0.20263672,
890,-1.0126953,-0.049316406,-0.20703125,
899,-1.0126953,-0.053710938,-0.20703125,
910,-1.0136719,-0.049316406,-0.20898438,
911,-1.0117188,-0.046875,-0.2084961,
920,-1.015625,-0.04736328,-0.20458984,
924,-1.012207,-0.043945312,-0.19824219,
932,-1.0117188,-0.03857422,-0.1899414,
942,-1.0175781,-0.037597656,-0.19189453,
945,-1.019043,-0.046875,-0.19091797,
953,-1.0170898,-0.056640625,-0.19091797,
956,-1.0146484,-0.056640625,-0.20166016,
965,-1.0107422,-0.057617188,-0.20361328,
977,-1.0131836,-0.048828125,-0.2006836,
980,-1.0141602,-0.040527344,-0.19921875,
988,-1.0180664,-0.028320312,-0.19970703,
990,-1.0175781,-0.02734375,-0.20263672,
1002,-1.015625,-0.029785156,-0.20263672,
1026,-1.0161133,-0.027832031,-0.20751953,
1047,-1.0146484,-0.03125,-0.21240234,
1048,-1.0146484,-0.033203125,-0.21386719,
1049,-1.0180664,-0.028320312,-0.21240234,
1057,-1.015625,-0.033691406,-0.21533203,
1064,-1.015625,-0.033691406,-0.21972656,
1100,-1.0151367,-0.040039062,-0.21923828,
1110,-1.0136719,-0.041015625,-0.22021484,
1111,-1.015625,-0.043945312,-0.21826172,
1154,-1.0166016,-0.04345703,-0.21826172,
1155,-1.0146484,-0.041503906,-0.21582031,
1172,-1.0136719,-0.04345703,-0.20996094,
