time,heading,pitch,roll,yaw,
19,327.71436,-178.26015,-79.89814,327.71436,
22,327.74823,-178.26611,-79.90095,327.74823,
26,327.78058,-178.27084,-79.9034,327.78058,
34,327.8012,-178.27298,-79.9057,327.8012,
41,327.80753,-178.27322,-79.90788,327.80753,
52,327.80737,-178.27307,-79.91007,327.80737,
54,327.80734,-178.27321,-79.906296,327.80734,
65,327.80017,-178.27287,-79.90215,327.80017,
76,327.79526,-178.26814,-79.89453,327.79526,
87,327.8034,-178.27037,-79.88702,327.8034,
99,327.81924,-178.273,-79.87817,327.81924,
110,327.8303,-178.2746,-79.86763,327.8303,
120,327.82394,-178.26875,-79.856155,327.82394,
130,327.82355,-178.26877,-79.844696,327.82355,
143,327.82367,-178.26917,-79.83511,327.82367,
154,327.8326,-178.26611,-79.8234,327.8326,
156,327.84888,-178.26874,-79.8123,327.84888,
166,327.85977,-178.26994,-79.80688,327.85977,
190,327.8682,-178.26613,-79.800865,327.8682,
202,327.9216,-178.2734,-79.79942,327.9216,
211,327.95514,-178.27713,-79.80122,327.95514,
213,327.98532,-178.27611,-79.80012,327.98532,
234,328.01694,-178.27466,-79.79889,328.01694,
244,328.03537,-178.27133,-79.791725,328.03537,
246,328.0419,-178.26433,-79.784225,328.0419,
256,328.05078,-178.26402,-79.776665,328.05078,
269,328.06012,-178.2644,-79.774925,328.06012,
279,328.06824,-178.26476,-79.77291,328.06824,
300,328.06705,-178.26376,-79.77004,328.06705,
314,328.0665,-178.26334,-79.7662,328.0665,
323,328.07574,-178.26378,-79.760994,328.07574,
325,328.0886,-178.26392,-79.76107,328.0886,
346,328.1019,-178.26193,-79.76163,328.1019,
348,328.0951,-178.25603,-79.76386,328.0951,
357,328.09134,-178.25255,-79.77279,328.09134,
369,328.09164,-178.25244,-79.78489,328.09164,
370,328.10727,-178.25528,-79.795845,328.10727,
391,328.1369,-178.26086,-79.80469,328.1369,
393,328.17953,-178.26752,-79.8132,328.17953,
403,328.2113,-178.27226,-79.81483,328.2113,
413,328.23947,-178.27583,-79.81643,328.23947,
415,328.2566,-178.27625,-79.81822,328.2566,
438,328.23282,-178.26523,-79.82065,328.23282,
448,328.2026,-178.25798,-79.82121,328.2026,
458,328.17746,-178.25278,-79.82124,328.17746,
460,328.1598,-178.24971,-79.82085,328.1598,
471,328.1491,-178.24821,-79.819916,328.1491,
482,328.15625,-178.25519,-79.819,328.15625,
493,328.15598,-178.26259,-79.81723,328.15598,
505,328.165,-178.27148,-79.815315,328.165,
513,328.15915,-178.27776,-79.81518,328.15915,
521,328.153,-178.28311,-79.81585,328.153,
534,328.16037,-178.28998,-79.82316,328.16037,
538,328.17996,-178.2957,-79.83176,328.17996,
560,328.22433,-178.30652,-79.83336,328.22433,
564,328.2842,-178.32343,-79.83535,328.2842,
572,328.34283,-178.33937,-79.83616,328.34283,
583,328.399,-178.35495,-79.84134,328.399,
607,328.4567,-178.36877,-79.85408,328.4567,
608,328.52127,-178.3781,-79.87195,328.52127,
620,328.60132,-178.3952,-79.898026,328.60132,
623,328.69223,-178.41872,-79.92748,328.69223,
631,328.77988,-178.44447,-79.95676,328.77988,
641,328.8565,-178.46913,-79.983116,328.8565,
650,328.92725,-178.49069,-80.01037,328.92725,
663,329.00415,-178.51323,-80.056595,329.00415,
672,329.09467,-178.53514,-80.10891,329.09467,
674,329.24362,-178.5687,-80.15678,329.24362,
