time,heading,pitch,roll,yaw,
22,22.517889,160.51825,-67.651474,22.517889,
37,22.50654,160.52837,-67.66296,22.50654,
39,22.488161,160.53796,-67.67294,22.488161,
40,22.490404,160.53775,-67.67285,22.490404,
60,22.494827,160.53621,-67.671844,22.494827,
63,22.519497,160.53328,-67.671364,22.519497,
70,22.529413,160.53352,-67.67296,22.529413,
71,22.530819,160.53593,-67.671936,22.530819,
73,22.533535,160.53726,-67.66866,22.533535,
93,22.528286,160.53893,-67.66571,22.528286,
127,22.524168,160.5401,-67.66251,22.524168,
129,22.527609,160.5401,-67.65845,22.527609,
184,22.521442,160.54161,-67.65525,22.521442,
186,22.513128,160.54346,-67.652405,22.513128,
188,22.493319,160.54628,-67.651474,22.493319,
196,22.462244,160.54965,-67.64873,22.462244,
198,22.432499,160.54979,-67.641655,22.432499,
206,22.410938,160.54654,-67.630455,22.410938,
219,22.399971,160.54059,-67.61639,22.399971,
220,22.415327,160.52872,-67.59934,22.415327,
240,22.45821,160.51672,-67.585236,22.45821,
242,22.511637,160.50818,-67.57993,22.511637,
243,22.554718,160.50075,-67.57993,22.554718,
252,22.5848,160.49554,-67.57993,22.5848,
253,22.58381,160.50023,-67.588234,22.58381,
274,22.572945,160.5066,-67.59908,22.572945,
276,22.57054,160.51276,-67.61002,22.57054,
279,22.589127,160.5154,-67.620384,22.589127,
308,22.632175,160.50752,-67.62358,22.632175,
310,22.677769,160.49925,-67.62672,22.677769,
312,22.708893,160.49487,-67.63119,22.708893,
342,22.731527,160.49588,-67.636475,22.731527,
345,22.73856,160.49413,-67.640236,22.73856,
348,22.733143,160.49413,-67.6466,22.733143,
364,22.727974,160.49413,-67.65266,22.727974,
367,22.724138,160.49501,-67.65708,22.724138,
369,22.730665,160.49397,-67.658005,22.730665,
422,22.73939,160.49358,-67.662,22.73939,
423,22.735035,160.49661,-67.66935,22.735035,
432,22.730171,160.49998,-67.677536,22.730171,
438,22.724041,160.50444,-67.686455,22.724041,
455,22.724031,160.50444,-67.68653,22.724031,
458,22.724031,160.50444,-67.68653,22.724031,
477,22.724031,160.50444,-67.68653,22.724031,
480,22.740288,160.49678,-67.68124,22.740288,
482,22.757225,160.48901,-67.67593,22.757225,
492,22.780054,160.48866,-67.675026,22.780054,
510,22.775414,160.49318,-67.67399,22.775414,
511,22.770996,160.49745,-67.673065,22.770996,
513,22.76785,160.49745,-67.67387,22.76785,
544,22.758976,160.49486,-67.67228,22.758976,
546,22.749037,160.4866,-67.667885,22.749037,
567,22.734058,160.47993,-67.66568,22.734058,
571,22.662683,160.47339,-67.67333,22.662683,
607,22.611385,160.47435,-67.6795,22.611385,
611,22.562786,160.47461,-67.68388,22.562786,
618,22.514708,160.47218,-67.68678,22.514708,
