time,x,y,z,
22,-1.0107422,0.034179688,-0.19580078,
26,-1.0097656,0.04296875,-0.19921875,
34,-1.0117188,0.045898438,-0.19921875,
40,-1.0087891,0.03857422,-0.19873047,
42,-1.0102539,0.033203125,-0.19824219,
53,-1.0126953,0.033691406,-0.19970703,
63,-1.0107422,0.027832031,-0.19677734,
74,-1.0107422,0.02734375,-0.19824219,
85,-1.0117188,0.028808594,-0.20361328,
97,-1.0117188,0.037109375,-0.20800781,
108,-1.0097656,0.041992188,-0.21142578,
119,-1.0146484,0.037109375,-0.21191406,
121,-1.0141602,0.03466797,-0.21582031,
142,-1.0117188,0.026855469,-0.21728516,
143,-1.0141602,0.033203125,-0.22851562,
155,-1.0112305,0.0390625,-0.23242188,
165,-1.0097656,0.040527344,-0.23095703,
189,-1.0112305,0.030273438,-0.22607422,
191,-1.012207,0.043945312,-0.21142578,
202,-1.0263672,0.04638672,-0.19238281,
212,-1.0283203,0.049804688,-0.1875,
232,-1.0214844,0.05859375,-0.19482422,
235,-1.0092773,0.0546875,-0.20507812,
245,-1.0043945,0.044921875,-0.21484375,
255,-1.0078125,0.041503906,-0.22509766,
266,-1.0107422,0.03955078,-0.22705078,
279,-1.0097656,0.041015625,-0.22460938,
280,-1.012207,0.0390625,-0.22705078,
312,-1.0136719,0.03466797,-0.2290039,
315,-1.0136719,0.04248047,-0.23242188,
323,-1.0131836,0.045898438,-0.23388672,
326,-1.0097656,0.05859375,-0.22607422,
347,-1.0117188,0.05517578,-0.21875,
356,-1.0180664,0.045898438,-0.20605469,
358,-1.0239258,0.024902344,-0.20166016,
369,-1.0195312,0.0234375,-0.19628906,
371,-1.012207,0.025390625,-0.19824219,
392,-1.0063477,0.03857422,-0.20019531,
402,-1.0117188,0.038085938,-0.203125,
403,-1.0131836,0.044433594,-0.20263672,
414,-1.0126953,0.05517578,-0.20117188,
423,-1.0131836,0.056640625,-0.20458984,
438,-1.0112305,0.056640625,-0.20654297,
447,-1.0180664,0.04638672,-0.20947266,
449,-1.0200195,0.041992188,-0.21386719,
458,-1.0146484,0.036132812,-0.21972656,
469,-1.0073242,0.028808594,-0.22265625,
482,-1.0019531,0.032226562,-0.22363281,
492,-1.0004883,0.029785156,-0.22460938,
503,-0.99609375,0.0390625,-0.22265625,
505,-1.0024414,0.03564453,-0.2133789,
520,-1.0087891,0.03173828,-0.21142578,
526,-1.0185547,0.021484375,-0.21044922,
537,-1.0224609,0.015625,-0.20751953,
549,-1.0283203,0.016113281,-0.20996094,
561,-1.0180664,0.023925781,-0.21191406,
571,-1.0195312,0.03564453,-0.22509766,
582,-1.012207,0.03125,-0.23583984,
584,-1.012207,0.032714844,-0.2548828,
608,-1.0063477,0.038085938,-0.27392578,
611,-0.9892578,0.036621094,-0.27539062,
621,-0.97998047,0.041992188,-0.25976562,
629,-0.9707031,0.04248047,-0.23095703,
639,-0.9550781,0.03173828,-0.20361328,
649,-0.9760742,0.009765625,-0.20263672,
661,-1.0307617,0.015625,-0.18652344,
663,-1.0854492,-4.8828125E-4,-0.19970703,
673,-1.0932617,0.013183594,-0.2133789,
683,-1.0708008,0.087402344,-0.21191406,
696,-1.0332031,0.10546875,-0.2006836,
707,-1.0112305,0.09667969,-0.15917969,
717,-1.0234375,0.084472656,-0.125,
730,-1.0317383,0.012207031,-0.106933594,
740,-1.03125,0.022949219,-0.08154297,
743,-1.0219727,0.01953125,-0.080566406,
753,-1.0161133,0.014160156,-0.08886719,
762,-1.043457,0.03564453,-0.103515625,
774,-1.0493164,0.068359375,-0.122558594,
785,-1.0205078,0.07421875,-0.15234375,
797,-1.0,0.020019531,-0.1899414,
812,-0.99072266,0.0053710938,-0.21582031,
819,-0.98779297,-0.008300781,-0.2368164,
822,-0.9951172,-0.016601562,-0.24511719,
831,-0.99316406,-0.018066406,-0.24267578,
841,-1.0039062,-0.036132812,-0.22558594,
853,-1.0195312,-0.051757812,-0.22460938,
864,-1.0239258,-0.037597656,-0.2241211,
878,-1.0170898,0.021484375,-0.22216797,
887,-1.0112305,0.068359375,-0.21289062,
899,-1.019043,0.076660156,-0.21044922,
902,-1.0263672,0.045898438,-0.20703125,
911,-1.0141602,0.03564453,-0.20361328,
920,-0.99658203,0.021972656,-0.19824219,
932,-0.9921875,0.00390625,-0.20410156,
943,-1.0014648,-0.020996094,-0.22216797,
953,-1.0263672,-0.03125,-0.2475586,
966,-1.0400391,-0.015136719,-0.26513672,
976,-1.0322266,0.014160156,-0.27685547,
980,-1.015625,0.068847656,-0.26904297,
989,-0.9941406,0.0625,-0.24707031,
999,-0.9760742,0.036132812,-0.21777344,
1010,-0.9658203,0.009277344,-0.19482422,
1022,-0.9584961,0.0024414062,-0.18896484,
1042,-0.96533203,0.0107421875,-0.1875,
1055,-1.0014648,0.020507812,-0.20117188,
1070,-1.0390625,0.0,-0.22314453,
1073,-1.0498047,-0.0043945312,-0.23876953,
1080,-1.0288086,0.0146484375,-0.23925781,
1090,-1.0107422,0.022949219,-0.23730469,
1092,-0.9970703,0.021484375,-0.2319336,
1101,-0.9941406,0.01953125,-0.23242188,
1112,-0.99902344,0.022949219,-0.23535156,
1123,-1.0136719,0.028320312,-0.234375,
1137,-1.0263672,0.015136719,-0.23779297,
1149,-1.0361328,0.022460938,-0.21582031,
1157,-1.0458984,0.027832031,-0.19189453,
1161,-1.0512695,0.009765625,-0.17675781,
1180,-1.0366211,0.017089844,-0.18164062,
1183,-1.0209961,0.041015625,-0.1928711,
1195,-1.0200195,0.0546875,-0.21142578,
1201,-1.0117188,0.04296875,-0.22216797,
1211,-1.0029297,0.03173828,-0.22265625,
1214,-0.9892578,0.023925781,-0.22753906,
1225,-0.98828125,0.030761719,-0.2241211,
1234,-1.0102539,0.005859375,-0.2290039,
1258,-1.0327148,-0.03857422,-0.23828125,
1259,-1.0366211,-0.045898438,-0.23828125,
1272,-1.0283203,-0.04248047,-0.24365234,
1280,-1.0195312,4.8828125E-4,-0.24121094,
1290,-1.0136719,0.019042969,-0.2368164,
1295,-0.9951172,0.013671875,-0.23486328,
1302,-0.9824219,-4.8828125E-4,-0.22460938,
1313,-0.97509766,-0.020019531,-0.20214844,
1323,-0.9614258,-0.016113281,-0.19189453,
1335,-0.9511719,-0.013183594,-0.1928711,
1352,-0.9667969,-0.0014648438,-0.19335938,
1362,-0.9868164,-0.008300781,-0.1977539,
1372,-1.0014648,-0.01171875,-0.20654297,
1374,-0.99560547,-0.008300781,-0.20605469,
1381,-0.9785156,0.0073242188,-0.21240234,
1391,-0.97509766,0.01171875,-0.22851562,
1403,-0.9951172,-9.765625E-4,-0.2524414,
1413,-1.0170898,0.020507812,-0.2631836,
1425,-1.0253906,0.03564453,-0.2607422,
1437,-1.0234375,0.038085938,-0.24365234,
1450,-1.0258789,0.06347656,-0.24121094,
1452,-1.0166016,0.068359375,-0.24853516,
