time,x,y,z,
22,-0.92285156,-0.33447266,-0.203125,
24,-0.9169922,-0.33789062,-0.20166016,
39,-0.91308594,-0.35498047,-0.19580078,
59,-0.91308594,-0.3564453,-0.19482422,
63,-0.9238281,-0.3408203,-0.1977539,
64,-0.91845703,-0.3408203,-0.20214844,
71,-0.9165039,-0.3388672,-0.21142578,
72,-0.9189453,-0.34570312,-0.2211914,
81,-0.9189453,-0.35058594,-0.23486328,
127,-0.9145508,-0.35302734,-0.24072266,
128,-0.91503906,-0.35888672,-0.23632812,
129,-0.9111328,-0.35986328,-0.23144531,
186,-0.92333984,-0.35595703,-0.22070312,
196,-0.9145508,-0.36914062,-0.2265625,
197,-0.91308594,-0.37597656,-0.234375,
201,-0.91308594,-0.3725586,-0.24316406,
218,-0.91064453,-0.3696289,-0.24658203,
219,-0.91552734,-0.375,-0.24804688,
220,-0.9243164,-0.36132812,-0.24365234,
241,-0.9291992,-0.33740234,-0.23779297,
243,-0.9267578,-0.32861328,-0.23242188,
251,-0.9296875,-0.32910156,-0.22949219,
252,-0.92871094,-0.33984375,-0.23730469,
254,-0.9121094,-0.35986328,-0.24658203,
275,-0.8989258,-0.37353516,-0.24560547,
279,-0.90283203,-0.37060547,-0.23779297,
297,-0.91064453,-0.3569336,-0.22998047,
309,-0.9194336,-0.33935547,-0.22314453,
311,-0.9145508,-0.32910156,-0.21826172,
319,-0.9199219,-0.32373047,-0.2163086,
344,-0.92529297,-0.3330078,-0.21777344,
346,-0.9277344,-0.3359375,-0.21679688,
353,-0.9238281,-0.34375,-0.21191406,
365,-0.92041016,-0.35742188,-0.21191406,
368,-0.91552734,-0.3544922,-0.20361328,
421,-0.9199219,-0.3408203,-0.1928711,
422,-0.9248047,-0.3413086,-0.19140625,
423,-0.9321289,-0.3461914,-0.19580078,
433,-0.92871094,-0.34521484,-0.20703125,
438,-0.9213867,-0.34960938,-0.2163086,
454,-0.90722656,-0.35546875,-0.22314453,
456,-0.9042969,-0.35839844,-0.234375,
458,-0.90722656,-0.3642578,-0.24169922,
479,-0.91259766,-0.3544922,-0.23876953,
482,-0.9140625,-0.3461914,-0.24072266,
487,-0.9135742,-0.34179688,-0.2397461,
492,-0.90966797,-0.33935547,-0.2397461,
511,-0.90966797,-0.33984375,-0.23730469,
512,-0.90185547,-0.35986328,-0.23876953,
544,-0.9008789,-0.36865234,-0.23535156,
545,-0.9091797,-0.36523438,-0.22851562,
546,-0.92333984,-0.359375,-0.2290039,
568,-0.93310547,-0.35009766,-0.23095703,
571,-0.92089844,-0.3461914,-0.23339844,
603,-0.91748047,-0.3544922,-0.23779297,
608,-0.9213867,-0.3647461,-0.24560547,
613,-0.9116211,-0.36279297,-0.25439453,
619,-0.9038086,-0.35205078,-0.25976562,
621,-0.9008789,-0.35986328,-0.26171875,
626,-0.8989258,-0.37939453,-0.2709961,
629,-0.90478516,-0.39501953,-0.2763672,
637,-0.91503906,-0.4013672,-0.28076172,
639,-0.91748047,-0.40283203,-0.28955078,
657,-0.9121094,-0.40039062,-0.28857422,
658,-0.9213867,-0.38720703,-0.28027344,
668,-0.9350586,-0.3540039,-0.2685547,
714,-0.9428711,-0.33007812,-0.24365234,
717,-0.9428711,-0.3154297,-0.21240234,
718,-0.94140625,-0.31396484,-0.18652344,
728,-0.9321289,-0.31054688,-0.123046875,
749,-0.9321289,-0.31982422,-0.09765625,
751,-0.9433594,-0.31689453,-0.088378906,
753,-0.96972656,-0.2944336,-0.079589844,
760,-0.94628906,-0.31396484,-0.09033203,
769,-0.9345703,-0.34033203,-0.114746094,
782,-0.9272461,-0.3701172,-0.14257812,
808,-0.9199219,-0.3486328,-0.15820312,
809,-0.90625,-0.33935547,-0.17333984,
819,-0.89160156,-0.33447266,-0.18798828,
827,-0.90185547,-0.3334961,-0.19628906,
837,-0.91015625,-0.33544922,-0.20166016,
849,-0.9223633,-0.33496094,-0.19726562,
873,-0.9243164,-0.33447266,-0.19824219,
875,-0.92822266,-0.34814453,-0.20019531,
878,-0.9296875,-0.35498047,-0.18847656,
896,-0.9140625,-0.3564453,-0.18554688,
908,-0.9082031,-0.34716797,-0.17089844,
910,-0.9038086,-0.35009766,-0.16699219,
930,-0.91015625,-0.35839844,-0.16894531,
932,-0.9082031,-0.37158203,-0.1899414,
939,-0.9116211,-0.37548828,-0.20751953,
950,-0.91259766,-0.3798828,-0.24072266,
973,-0.91015625,-0.39160156,-0.2685547,
985,-0.9223633,-0.38476562,-0.28076172,
990,-0.9243164,-0.38964844,-0.27929688,
992,-0.92333984,-0.3828125,-0.25146484,
1041,-0.91845703,-0.3647461,-0.2211914,
1055,-0.91015625,-0.35595703,-0.18798828,
1076,-0.90478516,-0.34375,-0.15625,
1110,-0.9067383,-0.33789062,-0.1586914,
1112,-0.9145508,-0.34814453,-0.16503906,
1131,-0.91015625,-0.3564453,-0.1899414,
1134,-0.90478516,-0.38330078,-0.21728516,
1137,-0.9160156,-0.3930664,-0.22998047,
1170,-0.9160156,-0.38720703,-0.22851562,
1172,-0.9165039,-0.3671875,-0.2084961,
1176,-0.9121094,-0.3486328,-0.18066406,
1189,-0.90185547,-0.34472656,-0.1538086,
1193,-0.9067383,-0.32666016,-0.13574219,
1198,-0.92529297,-0.31103516,-0.13085938,
1201,-0.9375,-0.30810547,-0.14160156,
1204,-0.94921875,-0.32714844,-0.16748047,
1210,-0.95947266,-0.35742188,-0.19189453,
1220,-0.9506836,-0.37353516,-0.21142578,
1222,-0.94970703,-0.39990234,-0.22753906,
1224,-0.93310547,-0.42089844,-0.23730469,
1254,-0.92285156,-0.4086914,-0.2319336,
1257,-0.91748047,-0.39160156,-0.22216797,
1260,-0.90527344,-0.37060547,-0.21142578,
1280,-0.9135742,-0.36132812,-0.19335938,
1287,-0.91552734,-0.38330078,-0.2055664,
1289,-0.8959961,-0.40039062,-0.21533203,
1291,-0.9013672,-0.37841797,-0.21923828,
1311,-0.9008789,-0.38867188,-0.234375,
1314,-0.90283203,-0.3876953,-0.2265625,
1321,-0.89941406,-0.37841797,-0.19384766,
1322,-0.9042969,-0.3803711,-0.1508789,
1323,-0.90625,-0.36621094,-0.10253906,
1347,-0.90234375,-0.35009766,-0.044921875,
1348,-0.8901367,-0.33935547,0.0087890625,
1356,-0.8964844,-0.32910156,0.061523438,
1358,-0.9067383,-0.27978516,0.10644531,
1362,-0.9160156,-0.23046875,0.14160156,
1372,-0.9321289,-0.1772461,0.1328125,
1373,-0.98339844,-0.12890625,0.09326172,
1378,-1.0151367,-0.118652344,0.05517578,
1388,-1.0117188,-0.15039062,0.021484375,
1399,-1.0136719,-0.24560547,-0.015625,
1410,-1.0102539,-0.32910156,-0.012207031,
1421,-0.9785156,-0.36083984,0.01953125,
1432,-0.96972656,-0.3461914,0.0703125,
1445,-1.0053711,-0.30029297,0.13769531,
1457,-1.0380859,-0.28759766,0.19873047,
1460,-1.0810547,-0.28271484,0.24853516,
1469,-1.09375,-0.30029297,0.27294922,
1479,-1.0830078,-0.32421875,0.25585938,
1503,-1.081543,-0.33935547,0.18896484,
1508,-1.0888672,-0.35986328,0.095214844,
1513,-1.1049805,-0.3491211,0.0014648438,
1549,-1.1147461,-0.32763672,-0.099121094,
1551,-1.1137695,-0.30078125,-0.18652344,
1552,-1.0991211,-0.29003906,-0.2783203,
1556,-1.0390625,-0.33691406,-0.3725586,
1568,-0.9658203,-0.40478516,-0.44384766,
1569,-0.93408203,-0.50390625,-0.51416016,
1579,-0.93066406,-0.6245117,-0.5917969,
1590,-0.91064453,-0.66552734,-0.64990234,
1602,-0.89208984,-0.66845703,-0.6748047,
1613,-0.8588867,-0.67578125,-0.6401367,
1619,-0.81347656,-0.66748047,-0.5751953,
1624,-0.76416016,-0.6269531,-0.54052734,
1636,-0.71875,-0.6196289,-0.546875,
1648,-0.69628906,-0.5996094,-0.5307617,
1659,-0.7001953,-0.5600586,-0.5024414,
1684,-0.7324219,-0.5234375,-0.48291016,
1685,-0.77246094,-0.49316406,-0.45751953,
1688,-0.7993164,-0.47851562,-0.4477539,
1719,-0.8203125,-0.46533203,-0.41259766,
1721,-0.8261719,-0.4555664,-0.38330078,
1729,-0.8095703,-0.44970703,-0.34570312,
