time,heading,pitch,roll,yaw,
15,16.983696,9.596559,-80.40261,16.983696,
18,16.916378,9.604352,-80.39465,16.916378,
38,16.847843,9.612383,-80.38664,16.847843,
46,16.816622,9.6162405,-80.3828,16.816622,
53,16.786957,9.622246,-80.37682,16.786957,
65,16.75558,9.628805,-80.37031,16.75558,
75,16.722185,9.634649,-80.364525,16.722185,
78,16.693724,9.640166,-80.35913,16.693724,
87,16.67474,9.64489,-80.354515,16.67474,
110,16.662844,9.650315,-80.34917,16.662844,
120,16.651062,9.655854,-80.3437,16.651062,
121,16.642302,9.6620455,-80.33758,16.642302,
132,16.637173,9.667491,-80.332184,16.637173,
143,16.635393,9.67411,-80.3256,16.635393,
153,16.63152,9.680417,-80.31932,16.63152,
156,16.623266,9.687334,-80.312416,16.623266,
167,16.617945,9.694497,-80.30526,16.617945,
178,16.613867,9.700522,-80.29923,16.613867,
189,16.612356,9.706599,-80.29316,16.612356,
200,16.618057,9.7123,-80.28746,16.618057,
211,16.623785,9.718026,-80.28173,16.623785,
223,16.628885,9.723124,-80.27664,16.628885,
233,16.634542,9.728785,-80.27097,16.634542,
235,16.640106,9.734346,-80.26541,16.640106,
245,16.644842,9.739082,-80.26067,16.644842,
257,16.643433,9.737672,-80.262085,16.643433,
268,16.642363,9.736599,-80.26315,16.642363,
280,16.641485,9.735722,-80.26402,16.641485,
301,16.64912,9.735,-80.26476,16.64912,
303,16.664732,9.734508,-80.26527,16.664732,
312,16.686377,9.734187,-80.2656,16.686377,
314,16.712513,170.26599,-80.2662,16.712513,
324,16.743086,170.26683,-80.26702,16.743086,
347,16.777897,170.2679,-80.26808,16.777897,
358,16.818523,170.26901,-80.26914,16.818523,
359,16.862108,170.27023,-80.27029,16.862108,
369,16.907158,170.2715,-80.27143,16.907158,
381,16.951324,170.27278,-80.27257,16.951324,
391,16.994967,170.27412,-80.27378,16.994967,
392,17.034378,170.27641,-80.275955,17.034378,
403,17.056461,170.27899,-80.27846,17.056461,
414,17.075771,170.27394,-80.27344,17.075771,
425,17.09259,170.26901,-80.26852,17.09259,
437,17.089594,170.272,-80.271484,17.089594,
448,17.087505,170.2741,-80.273544,17.087505,
459,17.09272,170.276,-80.27547,17.09272,
469,17.096718,170.27783,-80.2773,17.096718,
471,17.094225,170.28033,-80.27979,17.094225,
483,17.097988,170.27657,-80.27604,17.097988,
493,17.096233,170.2783,-80.27782,17.096233,
505,17.094553,170.28,-80.27952,17.094553,
548,17.099827,170.2747,-80.274284,17.099827,
550,17.10721,170.2601,-80.25975,17.10721,
552,17.10139,170.25426,-80.253914,17.10139,
556,17.0913,170.2483,-80.24797,17.0913,
564,17.07965,170.2436,-80.243286,17.07965,
571,17.062056,170.24455,-80.24425,17.062056,
586,17.051704,170.24539,-80.24511,17.051704,
594,17.050613,170.24648,-80.24624,17.050613,
619,17.049637,170.24745,-80.24724,17.049637,
621,17.048073,170.24901,-80.248825,17.048073,
629,17.038412,170.25052,-80.25033,17.038412,
637,17.030731,170.25165,-80.25148,17.030731,
640,17.03514,170.24724,-80.24707,17.03514,
650,17.032885,170.24133,-80.24115,17.032885,
672,17.026339,170.24133,-80.24115,17.026339,
682,17.019789,170.24135,-80.24115,17.019789,
684,17.008482,170.24138,-80.24115,17.008482,
696,16.997963,170.2414,-80.24115,16.997963,
698,16.987253,170.2414,-80.24115,16.987253,
719,16.98376,170.23538,-80.235115,16.98376,
722,16.981499,170.22948,-80.229195,16.981499,
732,16.982185,170.22285,-80.22256,16.982185,
742,16.989424,170.2156,-80.21532,16.989424,
768,16.981337,170.20912,-80.2088,16.981337,
775,16.973686,170.20251,-80.20216,16.973686,
780,16.962967,170.20253,-80.20217,16.962967,
788,16.952448,170.20255,-80.20217,16.952448,
791,16.942965,170.20256,-80.20209,16.942965,
799,16.944609,170.20256,-80.201965,16.944609,
809,16.946224,170.20256,-80.20184,16.946224,
821,16.947763,170.20256,-80.20171,16.947763,
832,16.949615,170.20256,-80.201546,16.949615,
845,16.951431,170.20256,-80.20137,16.951431,
854,16.952847,170.19655,-80.195206,16.952847,
857,16.951181,170.18994,-80.18843,16.951181,
866,16.943058,170.18407,-80.18251,16.943058,
876,16.928247,170.17632,-80.174675,16.928247,
887,16.898516,170.16919,-80.167435,16.898516,
899,16.862816,170.16931,-80.167435,16.862816,
910,16.830011,170.16943,-80.167435,16.830011,
922,16.798399,170.16956,-80.167435,16.798399,
943,16.769215,170.16968,-80.167274,16.769215,
946,16.744484,170.16978,-80.167046,16.744484,
957,16.726362,170.16988,-80.166725,16.726362,
960,16.705746,170.16998,-80.166405,16.705746,
967,16.683743,170.17009,-80.16607,16.683743,
978,16.666412,170.1702,-80.16566,16.666412,
989,16.644766,170.17032,-80.16535,16.644766,
1001,16.618622,170.17049,-80.16508,16.618622,
1021,16.598656,170.17061,-80.164764,16.598656,
1051,16.58159,170.17075,-80.16385,16.58159,
1053,16.577705,170.1708,-80.163246,16.577705,
1054,16.569733,170.17087,-80.16259,16.569733,
1059,16.558483,170.17097,-80.16189,16.558483,
1070,16.544727,170.17111,-80.16111,16.544727,
1079,16.527056,170.17126,-80.16039,16.527056,
1111,16.51277,170.17142,-80.15969,16.51277,
1112,16.492783,170.17162,-80.15883,16.492783,
1122,16.472223,170.17183,-80.15779,16.472223,
1133,16.460371,170.17198,-80.15661,16.460371,
1149,16.449423,170.17213,-80.15535,16.449423,
1159,16.436068,170.1723,-80.153946,16.436068,
1162,16.423615,170.1725,-80.15237,16.423615,
1169,16.41508,170.17265,-80.15059,16.41508,
1181,16.411032,170.17276,-80.14869,16.411032,
1184,16.416136,170.17276,-80.146576,16.416136,
1191,16.421354,170.17276,-80.14434,16.421354,
1201,16.426884,170.17276,-80.14187,16.426884,
1202,16.423086,170.1729,-80.13914,16.423086,
1212,16.417168,170.17307,-80.13655,16.417168,
1223,16.413244,170.17319,-80.13398,16.413244,
1235,16.418577,170.17319,-80.131195,16.418577,
1245,16.410944,170.17934,-80.13415,16.410944,
1247,16.401579,170.18657,-80.13817,16.401579,
1272,16.392523,170.19452,-80.14282,16.392523,
1281,16.388899,170.20398,-80.14874,16.388899,
1284,16.383915,170.21544,-80.15613,16.383915,
1293,16.378956,170.22751,-80.16354,16.378956,
1305,16.372145,170.2422,-80.173584,16.372145,
1316,16.364208,170.25885,-80.18518,16.364208,
1327,16.355186,170.27701,-80.19836,16.355186,
1337,16.344673,170.29778,-80.21383,16.344673,
1341,16.334501,170.31853,-80.22944,16.334501,
1350,16.322319,170.3422,-80.24734,16.322319,
1363,16.304592,170.37057,-80.27072,16.304592,
1376,16.267305,170.40149,-80.296074,16.267305,
1382,16.226347,170.43672,-80.323265,16.226347,
1394,16.184965,170.47382,-80.3512,16.184965,
1403,16.139734,170.51146,-80.3794,16.139734,
1406,16.079659,170.55605,-80.41347,16.079659,
1416,16.01049,170.60545,-80.44888,16.01049,
1428,15.942705,170.65463,-80.48182,15.942705,
1440,15.871253,170.70187,-80.51017,15.871253,
1451,15.801984,170.76135,-80.54345,15.801984,
1462,15.772655,170.82013,-80.5762,15.772655,
1488,15.758899,170.87878,-80.60806,15.758899,
1494,15.7093115,170.94113,-80.639595,15.7093115,
1500,15.607653,171.00737,-80.66975,15.607653,
1506,15.491229,171.05481,-80.68432,15.491229,
1509,15.358862,171.1004,-80.693565,15.358862,
1520,15.221846,171.15068,-80.704834,15.221846,
1559,15.066394,171.21568,-80.72798,15.066394,
1561,14.85554,171.29832,-80.76229,14.85554,
1565,14.583766,171.39592,-80.80245,14.583766,
1571,14.271894,171.49852,-80.84435,14.271894,
1576,13.927068,171.60391,-80.88827,13.927068,
1578,13.575751,171.70032,-80.93194,13.575751,
1588,13.205995,171.79002,-80.97558,13.205995,
1607,12.766544,171.88855,-81.024475,12.766544,
1618,12.319325,171.99904,-81.07495,12.319325,
1619,11.923999,172.11417,-81.12346,11.923999,
1630,11.594305,172.22815,-81.17247,11.594305,
1631,11.286831,172.3477,-81.22569,11.286831,
1652,11.00012,172.4712,-81.2779,11.00012,
1662,10.732457,172.59502,-81.32714,10.732457,
1667,10.4809065,172.71307,-81.36557,10.4809065,
1676,10.243555,172.8258,-81.39768,10.243555,
1699,10.010835,172.95308,-81.445244,10.010835,
1708,9.817285,173.07663,-81.49176,9.817285,
1711,9.635576,173.1942,-81.53937,9.635576,
1721,9.415007,173.31357,-81.58889,9.415007,
1724,9.117337,173.44577,-81.63928,9.117337,
1732,8.750784,173.58684,-81.684685,8.750784,
1742,8.346158,173.73004,-81.72507,8.346158,
1753,7.9259515,173.8821,-81.761665,7.9259515,
1765,7.549732,174.03743,-81.78862,7.549732,
1776,7.251283,174.18567,-81.8004,7.251283,
1789,7.0876255,174.29317,-81.81741,7.0876255,
1792,6.9587464,174.4258,-81.79936,6.9587464,
1802,6.8369846,174.55394,-81.77089,6.8369846,
1821,6.673023,174.68518,-81.731804,6.673023,
1831,6.471119,174.8215,-81.67757,6.471119,
1833,6.296553,174.95364,-81.61088,6.296553,
1843,6.1574483,175.0794,-81.53861,6.1574483,
1869,6.021914,175.1983,-81.461205,6.021914,
1872,5.8644958,175.31482,-81.378815,5.8644958,
1884,5.685141,175.42426,-81.28614,5.685141,
1889,5.5390744,175.52603,-81.17307,5.5390744,
1891,5.4717956,175.60971,-81.04869,5.4717956,
1901,5.4389033,175.67494,-80.91393,5.4389033,
1912,5.384876,175.73344,-80.76046,5.384876,
1923,5.1796317,175.91403,-80.73282,5.1796317,
1935,5.0251546,176.06729,-80.6956,5.0251546,
1945,4.920259,176.20387,-80.64551,4.920259,
1948,4.858126,176.32251,-80.58321,4.858126,
1962,4.8371096,176.42578,-80.51664,4.8371096,
1966,4.8373103,176.5169,-80.43431,4.8373103,
1978,4.8208776,176.60674,-80.33573,4.8208776,
1989,4.7911377,176.67424,-80.19371,4.7911377,
2001,4.841519,176.66414,-79.894745,4.841519,
2014,4.9315825,176.64491,-79.58212,4.9315825,
2023,5.0246496,176.62315,-79.2588,5.0246496,
2026,5.1182365,176.60144,-78.928925,5.1182365,
2055,5.358403,176.54883,-78.22572,5.358403,
2060,5.475265,176.5213,-77.86661,5.475265,
2068,5.578139,176.4963,-77.4939,5.578139,
2080,5.6863413,176.46889,-77.11487,5.6863413,
2091,5.7885723,176.44154,-76.743706,5.7885723,
2101,5.877324,176.41344,-76.36699,5.877324,
2112,5.9219213,176.38895,-75.9983,5.9219213,
2113,5.9573846,176.3638,-75.63747,5.9573846,
2124,6.025194,176.32753,-75.27853,6.025194,
2135,6.101755,176.28255,-74.927055,6.101755,
2146,6.1675067,176.23535,-74.58495,6.1675067,
2159,6.243772,176.18341,-74.23324,6.243772,
2171,6.3434362,176.12425,-73.87883,6.3434362,
2182,6.4407845,176.06215,-73.52321,6.4407845,
2185,6.538684,176.00018,-73.169846,6.538684,
2193,6.6681566,175.93132,-72.79515,6.6681566,
2208,6.837233,175.85393,-72.41085,6.837233,
2216,7.033393,175.76823,-71.99866,7.033393,
2227,7.2499685,175.67513,-71.56597,7.2499685,
2238,7.457581,175.58044,-71.1084,7.457581,
2250,7.5997443,175.497,-70.62695,7.5997443,
2261,7.6962647,175.42491,-70.12449,7.6962647,
2263,7.8337946,175.34546,-69.574196,7.8337946,
2270,8.029072,175.25284,-68.996475,8.029072,
2281,8.278209,175.14505,-68.363235,8.278209,
2293,8.560239,175.0304,-67.68078,8.560239,
2304,8.851641,174.91866,-66.95778,8.851641,
2316,9.15229,174.81067,-66.16874,9.15229,
2327,9.451488,174.71283,-65.32028,9.451488,
2337,9.7612095,174.61952,-64.40176,9.7612095,
2339,10.085567,174.52716,-63.436756,10.085567,
2350,10.381844,167.9503,-62.37317,10.381844,
2361,10.615995,168.25197,-61.258533,10.615995,
2371,10.907469,168.53668,-60.058334,10.907469,
2383,11.30218,168.78629,-58.79442,11.30218,
2394,11.761842,169.0279,-57.479263,11.761842,
2407,12.31595,169.2603,-56.068233,12.31595,
2417,13.063326,169.44627,-54.579388,13.063326,
2421,14.27409,169.45663,-53.01574,14.27409,
2430,16.150494,169.14738,-51.457222,16.150494,
2442,18.848429,168.48022,-49.84203,18.848429,
2453,22.115053,167.59962,-48.182316,22.115053,
2463,25.689129,166.61835,-46.521027,25.689129,
2477,28.946766,165.80702,-44.91004,28.946766,
2488,31.42541,165.30597,-43.49935,31.42541,
2509,1.6330125,164.77298,-42.24258,1.6330125,
2512,1.5036217,164.69485,-41.102123,1.5036217,
2520,1.1760466,165.14702,-40.033237,1.1760466,
