time,heading,pitch,roll,yaw,
14,23.275291,176.11195,-78.39485,23.275291,
30,23.268406,176.1024,-78.38992,23.268406,
40,23.27794,176.09476,-78.38983,23.27794,
46,23.286983,176.08644,-78.39503,23.286983,
52,23.285809,176.0873,-78.408035,23.285809,
54,23.27562,176.09059,-78.42388,23.27562,
75,23.262642,176.09456,-78.43739,23.262642,
86,23.249556,176.09871,-78.44946,23.249556,
87,23.234446,176.10368,-78.46106,23.234446,
106,23.224857,176.11258,-78.47873,23.224857,
109,23.20871,176.12006,-78.48996,23.20871,
121,23.192701,176.12643,-78.499084,23.192701,
131,23.189587,176.12993,-78.50024,23.189587,
154,23.18516,176.13452,-78.50207,23.18516,
155,23.1868,176.13312,-78.50328,23.1868,
166,23.189941,176.13046,-78.50634,23.189941,
168,23.19087,176.13123,-78.50865,23.19087,
190,23.195433,176.12907,-78.507996,23.195433,
199,23.21677,176.12,-78.509224,23.21677,
201,23.227535,176.11745,-78.50949,23.227535,
210,23.20759,176.12125,-78.50948,23.20759,
212,23.150463,176.13014,-78.50949,23.150463,
221,23.06973,176.14273,-78.50949,23.06973,
233,23.00285,176.15327,-78.50041,23.00285,
244,22.963753,176.15952,-78.49039,22.963753,
255,22.944109,176.16269,-78.48073,22.944109,
267,22.937225,176.1636,-78.47163,22.937225,
279,22.939493,176.16238,-78.46106,22.939493,
288,22.953863,176.15782,-78.45036,22.953863,
290,22.971512,176.15253,-78.44018,22.971512,
301,22.98632,176.14763,-78.43066,22.98632,
312,22.990664,176.14467,-78.419136,22.990664,
322,22.994572,176.14217,-78.40703,22.994572,
335,22.99856,176.13953,-78.395615,22.99856,
356,23.009953,176.13562,-78.38288,23.009953,
358,23.028585,176.13075,-78.36945,23.028585,
367,23.052792,176.1247,-78.356224,23.052792,
369,23.077543,176.11829,-78.3441,23.077543,
380,23.10399,176.11118,-78.3325,23.10399,
401,23.130383,176.10255,-78.32083,23.130383,
425,23.158796,176.09355,-78.30731,23.158796,
427,23.18699,176.08598,-78.29509,23.18699,
469,23.211962,176.08054,-78.28548,23.211962,
471,23.229393,176.07751,-78.27638,23.229393,
494,23.230047,176.07751,-78.269135,23.230047,
515,23.22259,176.07878,-78.26931,23.22259,
541,23.20587,176.0816,-78.262985,23.20587,
542,23.181963,176.08542,-78.25473,23.181963,
546,23.16079,176.08833,-78.24706,23.16079,
561,23.150408,176.08798,-78.237,23.150408,
563,23.155489,176.08464,-78.223335,23.155489,
570,23.168932,176.07964,-78.21041,23.168932,
581,23.190296,176.07312,-78.19745,23.190296,
582,23.22106,176.06552,-78.1844,23.22106,
592,23.232069,176.06213,-78.17515,23.232069,
605,23.228245,176.06108,-78.16754,23.228245,
619,23.236195,176.05544,-78.15585,23.236195,
620,23.261385,176.04771,-78.1393,23.261385,
630,23.282312,176.04214,-78.12213,23.282312,
639,23.30283,176.03603,-78.105415,23.30283,
641,23.322256,176.032,-78.087135,23.322256,
648,23.341654,176.02896,-78.07003,23.341654,
650,23.359385,176.02562,-78.05179,23.359385,
660,23.37807,176.0229,-78.03191,23.37807,
670,23.403206,176.01912,-78.01373,23.403206,
672,23.434872,176.01424,-77.99813,23.434872,
682,23.471098,176.00859,-77.98375,23.471098,
684,23.498528,176.00433,-77.97296,23.498528,
695,23.514019,176.00192,-77.96586,23.514019,
704,23.533062,175.99774,-77.943306,23.533062,
711,23.546476,175.9942,-77.92977,23.546476,
719,23.548853,175.99242,-77.91833,23.548853,
721,23.551065,175.99074,-77.908936,23.551065,
730,23.55358,175.98882,-77.90003,23.55358,
742,23.556038,175.98691,-77.89294,23.556038,
751,23.557951,175.98537,-77.88853,23.557951,
754,23.55989,175.98383,-77.88486,23.55989,
765,23.562323,175.98189,-77.881966,23.562323,
777,23.564617,175.98003,-77.8796,23.564617,
787,23.567705,175.97754,-77.876884,23.567705,
