time,heading,pitch,roll,yaw,
10,343.47818,172.90387,-75.27858,343.47818,
34,343.47717,172.91248,-75.34438,343.47717,
36,343.48438,172.91797,-75.40706,343.48438,
46,343.51462,172.92703,-75.56861,343.51462,
47,343.50156,172.9329,-75.6104,343.50156,
57,343.47473,172.93738,-75.688126,343.47473,
88,343.39587,172.94675,-75.80835,343.39587,
91,343.37955,172.9484,-75.83584,343.37955,
99,343.37512,172.94778,-75.8644,343.37512,
100,343.3706,172.94719,-75.89327,343.3706,
110,343.36575,172.94672,-75.923004,343.36575,
111,343.36023,172.94632,-75.95577,343.36023,
114,343.3544,172.94615,-75.98846,343.3544,
122,343.3337,172.94818,-76.01991,343.3337,
123,343.31152,172.9498,-76.05227,343.31152,
146,343.29453,172.94939,-76.08443,343.29453,
147,343.2794,172.94916,-76.11833,343.2794,
156,343.25595,172.95647,-76.15902,343.25595,
157,343.233,172.9653,-76.20324,343.233,
160,343.20966,172.97462,-76.24852,343.20966,
167,343.19562,172.98216,-76.288,343.19562,
168,343.19284,172.98752,-76.32429,343.19284,
190,343.20462,172.99101,-76.358284,343.20462,
192,343.22507,172.99223,-76.38701,343.22507,
193,343.2481,172.99265,-76.41231,343.2481,
213,343.26956,172.9925,-76.44084,343.26956,
214,343.28696,172.99312,-76.46511,343.28696,
215,343.30414,172.98906,-76.482506,343.30414,
225,343.3117,172.9868,-76.49824,343.3117,
226,343.30966,172.98642,-76.5122,343.30966,
235,343.2954,172.98824,-76.524,343.2954,
237,343.275,172.99086,-76.535034,343.275,
258,343.2498,172.99843,-76.5488,343.2498,
259,343.23422,173.00328,-76.56206,343.23422,
269,343.22922,173.0071,-76.5774,343.22922,
281,343.23834,173.00919,-76.59211,343.23834,
283,343.2524,173.0106,-76.60498,343.2524,
304,343.2659,173.01294,-76.61295,343.2659,
305,343.28506,173.0145,-76.62015,343.28506,
315,343.31192,173.01492,-76.62558,343.31192,
325,343.34357,173.01006,-76.62701,343.34357,
348,343.3694,173.00612,-76.628624,343.3694,
349,343.39325,173.00253,-76.623055,343.39325,
371,343.41614,172.99886,-76.61493,343.41614,
372,343.43472,172.99539,-76.60322,343.43472,
381,343.44162,172.99927,-76.594284,343.44162,
383,343.45206,173.00623,-76.58726,343.45206,
392,343.47583,173.011,-76.582375,343.47583,
404,343.49908,173.01529,-76.57921,343.49908,
416,343.52603,173.01971,-76.57923,343.52603,
437,343.5655,173.02158,-76.5846,343.5655,
439,343.60175,173.02327,-76.58483,343.60175,
448,343.62158,173.02838,-76.58494,343.62158,
450,343.6299,173.03577,-76.58657,343.6299,
460,343.6327,173.0439,-76.59042,343.6327,
511,343.63434,173.05252,-76.59576,343.63434,
514,343.6411,173.06024,-76.601425,343.6411,
522,343.63577,173.07144,-76.60801,343.63577,
523,343.6214,173.08472,-76.61957,343.6214,
536,343.60645,173.09851,-76.630295,343.60645,
537,343.52512,173.13782,-76.66675,343.52512,
541,343.47812,173.15733,-76.68675,343.47812,
561,343.44217,173.17322,-76.70673,343.44217,
572,343.41266,173.18692,-76.72269,343.41266,
575,343.38583,173.19772,-76.72673,343.38583,
584,343.35364,173.2084,-76.73015,343.35364,
