time,x,y,z,
14,-0.99316406,-0.18798828,-0.19140625,
46,-0.9980469,-0.17773438,-0.19628906,
60,-1.0009766,-0.18261719,-0.19335938,
69,-1.0053711,-0.1875,-0.19189453,
70,-1.0102539,-0.18896484,-0.19238281,
80,-1.0053711,-0.19482422,-0.1850586,
102,-0.9951172,-0.19628906,-0.18261719,
104,-1.0029297,-0.19628906,-0.18066406,
116,-1.0048828,-0.1899414,-0.17480469,
127,-1.0048828,-0.1928711,-0.16796875,
128,-1.0029297,-0.19824219,-0.16601562,
129,-1.003418,-0.19970703,-0.17236328,
137,-0.99902344,-0.20019531,-0.17041016,
149,-0.9975586,-0.19921875,-0.17138672,
151,-0.9980469,-0.1953125,-0.1796875,
159,-0.9941406,-0.1875,-0.18310547,
161,-0.98876953,-0.18603516,-0.18603516,
171,-0.99316406,-0.18603516,-0.19042969,
181,-0.9921875,-0.18847656,-0.19384766,
185,-0.9951172,-0.18115234,-0.20117188,
205,-0.9970703,-0.17822266,-0.21289062,
217,-0.9980469,-0.17626953,-0.22021484,
227,-0.9921875,-0.17871094,-0.22460938,
229,-0.9951172,-0.1796875,-0.22070312,
252,-0.99853516,-0.18115234,-0.21240234,
254,-1.0024414,-0.18115234,-0.2055664,
262,-1.003418,-0.18603516,-0.1977539,
273,-0.9946289,-0.19091797,-0.19091797,
275,-0.9916992,-0.19238281,-0.18847656,
296,-0.9970703,-0.18945312,-0.18310547,
297,-0.9951172,-0.19140625,-0.17871094,
318,-1.0004883,-0.18847656,-0.16992188,
341,-1.0087891,-0.18164062,-0.16259766,
342,-1.0063477,-0.17578125,-0.16210938,
363,-1.0043945,-0.17871094,-0.15917969,
364,-1.0068359,-0.18701172,-0.15527344,
386,-1.0097656,-0.18945312,-0.1484375,
396,-1.0073242,-0.19091797,-0.13769531,
398,-1.0043945,-0.19042969,-0.1352539,
408,-1.0136719,-0.18310547,-0.13476562,
410,-1.0107422,-0.19091797,-0.13183594,
431,-1.0102539,-0.19140625,-0.13085938,
441,-1.0058594,-0.19140625,-0.13476562,
443,-1.0014648,-0.18847656,-0.13232422,
452,-1.0048828,-0.19042969,-0.12792969,
454,-1.0053711,-0.19335938,-0.12695312,
476,-1.0048828,-0.18701172,-0.13330078,
477,-1.0009766,-0.1875,-0.1381836,
488,-0.9975586,-0.18847656,-0.1430664,
498,-0.9926758,-0.19042969,-0.14355469,
500,-0.98876953,-0.19433594,-0.1484375,
511,-0.9921875,-0.19628906,-0.15039062,
512,-0.99609375,-0.19238281,-0.15722656,
540,-0.9941406,-0.18896484,-0.1616211,
545,-1.0009766,-0.18603516,-0.16796875,
548,-1.0078125,-0.17871094,-0.16992188,
577,-1.0014648,-0.18847656,-0.16992188,
588,-0.9970703,-0.18896484,-0.16845703,
590,-0.9995117,-0.1875,-0.16796875,
599,-1.0048828,-0.18261719,-0.17041016,
620,-1.0043945,-0.18310547,-0.16699219,
622,-1.0073242,-0.18066406,-0.1640625,
632,-1.0048828,-0.1875,-0.16552734,
635,-1.0087891,-0.18359375,-0.1665039,
644,-1.0170898,-0.18457031,-0.16748047,
666,-1.019043,-0.18798828,-0.16601562,
667,-1.0126953,-0.18261719,-0.1640625,
690,-1.0029297,-0.19189453,-0.17041016,
712,-0.9975586,-0.18652344,-0.16845703,
737,-0.99316406,-0.1821289,-0.16113281,
740,-0.9916992,-0.18408203,-0.15527344,
760,-0.99658203,-0.18701172,-0.15234375,
764,-1.0024414,-0.18066406,-0.15185547,
782,-0.9975586,-0.1772461,-0.15136719,
825,-0.9980469,-0.18017578,-0.15283203,
831,-0.9951172,-0.18310547,-0.1538086,
848,-0.98828125,-0.18164062,-0.14990234,
850,-0.98535156,-0.18115234,-0.14501953,
871,-0.9995117,-0.18359375,-0.14746094,
873,-1.0146484,-0.18017578,-0.14648438,
882,-1.0200195,-0.18408203,-0.14257812,
895,-1.0161133,-0.18603516,-0.15234375,
896,-1.0073242,-0.2006836,-0.1538086,
915,-1.0014648,-0.19921875,-0.15527344,
917,-1.0073242,-0.1875,-0.14941406,
937,-1.0073242,-0.18261719,-0.15478516,
961,-0.9980469,-0.18945312,-0.1508789,
962,-0.9902344,-0.19189453,-0.15283203,
971,-0.9926758,-0.1928711,-0.16503906,
972,-1.0058594,-0.19140625,-0.18017578,
982,-1.0234375,-0.18457031,-0.17871094,
985,-1.0244141,-0.18359375,-0.19189453,
997,-1.0131836,-0.18310547,-0.20947266,
1000,-0.9916992,-0.19140625,-0.21142578,
1010,-0.9863281,-0.18652344,-0.20703125,
1016,-0.98828125,-0.18408203,-0.20166016,
1017,-1.0029297,-0.18554688,-0.18408203,
1042,-0.9868164,-0.20019531,-0.17333984,
1051,-0.9790039,-0.20703125,-0.171875,
1059,-0.9746094,-0.20263672,-0.17382812,
1061,-0.9819336,-0.19628906,-0.17285156,
1094,-0.9902344,-0.19091797,-0.17236328,
1096,-0.99316406,-0.1899414,-0.16992188,
1106,-0.98876953,-0.19824219,-0.16601562,
1116,-0.9819336,-0.20898438,-0.16015625,
1118,-0.9790039,-0.2109375,-0.15332031,
1128,-0.97216797,-0.2133789,-0.14648438,
1129,-0.97265625,-0.2109375,-0.14111328,
1140,-0.9716797,-0.20458984,-0.13769531,
1149,-0.9707031,-0.19726562,-0.12890625,
1151,-0.97021484,-0.20019531,-0.11621094,
1173,-0.9663086,-0.19580078,-0.091308594,
1175,-0.9604492,-0.19970703,-0.072753906,
1185,-0.9633789,-0.2084961,-0.060058594,
1195,-0.96533203,-0.21191406,-0.041015625,
1197,-0.9741211,-0.20458984,-0.022460938,
1221,-0.9794922,-0.21044922,-0.0024414062,
1226,-0.97216797,-0.19384766,0.025390625,
1232,-0.9667969,-0.17382812,0.06201172,
1241,-0.9604492,-0.13671875,0.096191406,
1244,-0.953125,-0.13476562,0.10839844,
1267,-0.9584961,-0.16845703,0.104003906,
1270,-0.97021484,-0.2006836,0.1015625,
1277,-0.9794922,-0.19970703,0.114746094,
