time,heading,pitch,roll,yaw,
12,22.64401,179.28691,-78.08467,22.64401,
59,22.634115,179.28853,-78.0625,22.634115,
60,22.634516,179.2885,-78.03903,22.634516,
61,22.53672,179.28847,-78.01797,22.53672,
70,22.537024,179.28845,-77.99989,22.537024,
71,22.531258,179.29436,-77.9834,22.531258,
92,22.524862,179.30084,-77.96815,22.524862,
106,22.50879,179.31516,-77.93546,22.50879,
127,22.501274,179.32271,-77.92265,22.501274,
129,22.506886,179.32768,-77.90811,22.506886,
139,22.542698,179.3335,-77.89792,22.542698,
141,22.549076,179.33942,-77.88921,22.549076,
150,22.541271,179.3472,-77.87868,22.541271,
152,22.534124,179.35431,-77.86832,22.534124,
154,22.472178,179.36203,-77.858475,22.472178,
161,22.464363,179.36978,-77.84973,22.464363,
172,22.457533,179.37651,-77.84199,22.457533,
199,22.458263,179.39082,-77.826584,22.458263,
239,22.446472,179.40178,-77.825226,22.446472,
241,22.44655,179.40866,-77.82457,22.44655,
296,22.46345,179.40605,-77.81775,22.46345,
307,22.481457,179.40302,-77.8107,22.481457,
309,22.496412,179.40005,-77.80459,22.496412,
310,22.508862,179.39757,-77.799965,22.508862,
320,22.509176,179.39742,-77.79299,22.509176,
322,22.508808,179.39784,-77.78536,22.508808,
330,22.492311,179.40128,-77.78037,22.492311,
341,22.474018,179.40526,-77.7755,22.474018,
344,22.458195,179.40965,-77.76928,22.458195,
352,22.455254,179.41219,-77.764786,22.455254,
353,22.460527,179.4138,-77.75953,22.460527,
375,22.474663,179.41399,-77.7488,22.474663,
376,22.49049,179.41426,-77.732506,22.49049,
378,22.499176,179.41504,-77.71561,22.499176,
386,22.49941,179.41504,-77.69753,22.49941,
399,22.499615,179.41504,-77.68187,22.499615,
401,22.50802,179.41362,-77.66921,22.50802,
408,22.50822,179.41362,-77.65415,22.50822,
420,22.507586,179.41428,-77.640396,22.507586,
423,22.506384,179.41537,-77.6275,22.506384,
430,22.505848,179.41592,-77.61743,22.505848,
432,22.51318,179.4149,-77.60641,22.51318,
454,22.53382,179.41167,-77.59764,22.53382,
456,22.563414,179.40695,-77.58959,22.563414,
477,22.64141,179.39519,-77.573715,22.64141,
479,22.67749,179.39001,-77.563896,22.67749,
488,22.708223,179.38585,-77.55084,22.708223,
500,22.724012,179.3852,-77.53664,22.724012,
511,22.710268,179.38982,-77.52227,22.710268,
542,22.691711,179.39354,-77.50896,22.691711,
548,22.69197,179.39348,-77.49436,22.69197,
550,22.700636,179.39185,-77.483826,22.700636,
559,22.71351,179.39458,-77.48402,22.71351,
561,22.758646,179.39034,-77.48282,22.758646,
566,22.826418,179.38197,-77.481125,22.826418,
578,22.893297,179.37529,-77.48037,22.893297,
589,22.95817,179.36986,-77.47906,22.95817,
600,23.025856,179.35855,-77.477974,23.025856,
611,23.088339,179.34857,-77.47766,23.088339,
630,23.136936,179.34653,-77.47836,23.136936,
632,23.186068,179.3397,-77.47911,23.186068,
639,23.233755,179.33356,-77.48004,23.233755,
644,23.27769,179.32855,-77.481895,23.27769,
667,23.312914,179.32675,-77.48528,23.312914,
668,23.332396,179.32867,-77.4825,23.332396,
679,23.32559,179.33421,-77.47788,23.32559,
689,23.305628,179.33948,-77.47149,23.305628,
701,23.283983,179.34372,-77.46356,23.283983,
702,23.259184,179.34816,-77.45272,23.259184,
737,23.2348,179.35258,-77.440605,23.2348,
740,23.20181,179.35841,-77.42757,23.20181,
761,23.171867,179.36368,-77.41675,23.171867,
763,23.147182,179.36803,-77.40454,23.147182,
765,23.1322,179.37073,-77.39232,23.1322,
781,23.120089,179.37302,-77.38197,23.120089,
784,23.1078,179.37541,-77.37331,23.1078,
788,23.093813,179.37823,-77.36387,23.093813,
793,23.078825,179.38141,-77.35371,23.078825,
804,23.061127,179.3848,-77.34684,23.061127,
816,23.04298,179.38809,-77.34076,23.04298,
827,23.014307,179.39314,-77.3408,23.014307,
848,22.984285,179.39835,-77.34081,22.984285,
851,22.960249,179.40251,-77.34081,22.960249,
861,22.930462,179.40787,-77.3409,22.930462,
872,22.891012,179.41513,-77.34097,22.891012,
875,22.84426,179.42343,-77.34116,22.84426,
884,22.802494,179.43048,-77.34221,22.802494,
894,22.77852,179.43413,-77.34402,22.77852,
905,22.761658,179.4368,-77.346016,22.761658,
917,22.751675,179.43866,-77.347786,22.751675,
928,22.740604,179.44092,-77.34948,22.740604,
941,22.71987,179.4448,-77.35228,22.71987,
951,22.694115,179.4492,-77.35499,22.694115,
954,22.673159,179.45164,-77.357605,22.673159,
962,22.666779,179.45062,-77.36063,22.666779,
977,22.661074,179.45001,-77.36275,22.661074,
987,22.65034,179.45105,-77.36398,22.65034,
1000,22.636072,179.45306,-77.36453,22.636072,
