time,x,y,z,
11,-0.9663086,-0.06347656,-0.24902344,
37,-0.96533203,-0.06542969,-0.25390625,
59,-0.9663086,-0.061523438,-0.25439453,
61,-0.96728516,-0.0625,-0.25390625,
70,-0.9692383,-0.06201172,-0.25634766,
71,-0.96777344,-0.060058594,-0.2524414,
92,-0.9628906,-0.060546875,-0.2524414,
106,-0.9667969,-0.05810547,-0.24804688,
107,-0.96533203,-0.06201172,-0.24560547,
128,-0.96484375,-0.060058594,-0.24511719,
138,-0.9638672,-0.05810547,-0.24560547,
140,-0.9633789,-0.05859375,-0.24853516,
141,-0.9638672,-0.059570312,-0.25341797,
150,-0.9580078,-0.05859375,-0.25683594,
153,-0.95996094,-0.057617188,-0.25878906,
160,-0.96533203,-0.05859375,-0.2607422,
172,-0.97021484,-0.05517578,-0.26220703,
195,-0.97021484,-0.045410156,-0.26660156,
199,-0.9609375,-0.04248047,-0.26416016,
228,-0.953125,-0.048828125,-0.26367188,
240,-0.95166016,-0.056152344,-0.2578125,
242,-0.9550781,-0.060058594,-0.2529297,
296,-0.9580078,-0.06347656,-0.24511719,
308,-0.9589844,-0.06591797,-0.23925781,
310,-0.9550781,-0.061035156,-0.24121094,
319,-0.9589844,-0.05810547,-0.24023438,
321,-0.9663086,-0.055664062,-0.23632812,
322,-0.9658203,-0.056640625,-0.22998047,
341,-0.96533203,-0.056640625,-0.22753906,
342,-0.97216797,-0.052734375,-0.22607422,
344,-0.9760742,-0.053222656,-0.22949219,
352,-0.9716797,-0.049804688,-0.234375,
354,-0.96533203,-0.04638672,-0.2475586,
375,-0.9633789,-0.044433594,-0.2578125,
377,-0.9604492,-0.048339844,-0.26220703,
385,-0.96435547,-0.059570312,-0.26708984,
399,-0.96191406,-0.061035156,-0.26757812,
402,-0.96533203,-0.056152344,-0.26367188,
420,-0.96191406,-0.04736328,-0.25732422,
421,-0.96240234,-0.05078125,-0.2529297,
423,-0.9667969,-0.05859375,-0.25,
431,-0.96972656,-0.060058594,-0.25146484,
454,-0.96777344,-0.057617188,-0.24316406,
455,-0.9711914,-0.05810547,-0.24365234,
456,-0.96533203,-0.053710938,-0.24121094,
477,-0.9628906,-0.057128906,-0.23730469,
478,-0.96484375,-0.0546875,-0.2421875,
487,-0.95996094,-0.052734375,-0.2475586,
499,-0.9614258,-0.04638672,-0.2475586,
510,-0.97314453,-0.049316406,-0.25048828,
541,-0.96484375,-0.06201172,-0.26220703,
547,-0.9716797,-0.06591797,-0.2631836,
549,-0.97558594,-0.064453125,-0.2631836,
551,-0.96728516,-0.07324219,-0.26953125,
561,-0.9638672,-0.075683594,-0.27441406,
566,-0.9628906,-0.063964844,-0.27539062,
577,-0.96240234,-0.05859375,-0.26953125,
588,-0.9609375,-0.05517578,-0.2734375,
599,-0.9589844,-0.052734375,-0.265625,
610,-0.9628906,-0.04638672,-0.25976562,
629,-0.95751953,-0.048339844,-0.25439453,
630,-0.9555664,-0.05029297,-0.25585938,
639,-0.9580078,-0.047851562,-0.25732422,
644,-0.9580078,-0.047851562,-0.25146484,
656,-0.9536133,-0.041503906,-0.24804688,
668,-0.95214844,-0.041992188,-0.2475586,
678,-0.95410156,-0.047851562,-0.24804688,
689,-0.9580078,-0.05859375,-0.2524414,
700,-0.95458984,-0.06201172,-0.25585938,
701,-0.9580078,-0.0625,-0.25830078,
736,-0.95751953,-0.056640625,-0.2602539,
739,-0.95996094,-0.060058594,-0.25976562,
740,-0.9584961,-0.060546875,-0.26464844,
762,-0.95996094,-0.059570312,-0.2709961,
764,-0.9663086,-0.057617188,-0.2680664,
769,-0.9667969,-0.05517578,-0.26611328,
783,-0.9658203,-0.055664062,-0.26953125,
787,-0.9663086,-0.0546875,-0.2705078,
793,-0.96240234,-0.053222656,-0.27001953,
803,-0.9638672,-0.056640625,-0.26611328,
814,-0.9589844,-0.05908203,-0.26367188,
825,-0.9658203,-0.060058594,-0.26123047,
837,-0.96435547,-0.06591797,-0.265625,
849,-0.95458984,-0.060546875,-0.2626953,
860,-0.95947266,-0.05078125,-0.26220703,
871,-0.95996094,-0.051757812,-0.26416016,
875,-0.95947266,-0.060058594,-0.2578125,
882,-0.96240234,-0.06640625,-0.2524414,
894,-0.9638672,-0.063964844,-0.2529297,
904,-0.96728516,-0.05859375,-0.25439453,
916,-0.9682617,-0.0546875,-0.25585938,
927,-0.9658203,-0.05419922,-0.2548828,
939,-0.9667969,-0.05859375,-0.24951172,
950,-0.96240234,-0.061523438,-0.2529297,
952,-0.96191406,-0.071777344,-0.2548828,
961,-0.95947266,-0.072265625,-0.25195312,
975,-0.9580078,-0.06591797,-0.25634766,
985,-0.9614258,-0.061035156,-0.25927734,
995,-0.95751953,-0.0625,-0.26171875,
1007,-0.9526367,-0.06347656,-0.2607422,
1016,-0.9555664,-0.056640625,-0.25830078,
1037,-0.9584961,-0.053710938,-0.25390625,
1039,-0.9604492,-0.055664062,-0.24853516,
