time,x,y,z,
14,-0.9794922,-0.059570312,-0.1821289,
35,-0.97558594,-0.055664062,-0.18115234,
43,-0.97314453,-0.05078125,-0.18945312,
50,-0.97314453,-0.044921875,-0.20166016,
58,-0.9741211,-0.044433594,-0.2084961,
59,-0.9746094,-0.061035156,-0.21289062,
87,-0.9746094,-0.067871094,-0.21728516,
89,-0.96777344,-0.06640625,-0.21875,
90,-0.9633789,-0.06298828,-0.21679688,
99,-0.9604492,-0.060546875,-0.2163086,
121,-0.95751953,-0.055664062,-0.21240234,
127,-0.95703125,-0.06982422,-0.22070312,
145,-0.96240234,-0.06347656,-0.22070312,
148,-0.96533203,-0.06201172,-0.22509766,
155,-0.9663086,-0.052246094,-0.21923828,
166,-0.96972656,-0.05078125,-0.22265625,
201,-0.96728516,-0.05810547,-0.22216797,
202,-0.9667969,-0.05908203,-0.2265625,
204,-0.9692383,-0.05908203,-0.23046875,
213,-0.96728516,-0.06591797,-0.234375,
215,-0.9667969,-0.06542969,-0.23779297,
223,-0.9682617,-0.06201172,-0.23242188,
268,-0.9638672,-0.068847656,-0.23046875,
269,-0.9628906,-0.05908203,-0.23046875,
271,-0.9614258,-0.040527344,-0.22753906,
281,-0.9711914,-0.061035156,-0.2368164,
282,-0.9790039,-0.05029297,-0.23583984,
325,-0.9868164,-0.038085938,-0.23388672,
326,-0.9892578,-0.04296875,-0.23730469,
328,-0.9794922,-0.04296875,-0.22802734,
337,-0.9741211,-0.049316406,-0.22363281,
338,-0.9663086,-0.05419922,-0.2163086,
347,-0.97509766,-0.052246094,-0.21386719,
348,-0.97753906,-0.041503906,-0.19970703,
392,-0.9770508,-0.052734375,-0.19726562,
393,-0.98046875,-0.048339844,-0.19726562,
395,-0.97558594,-0.04296875,-0.19238281,
404,-0.9716797,-0.046875,-0.19628906,
405,-0.9638672,-0.041992188,-0.19580078,
448,-0.96484375,-0.04638672,-0.20263672,
452,-0.9770508,-0.05078125,-0.20996094,
460,-0.9711914,-0.045898438,-0.20654297,
462,-0.9614258,-0.057128906,-0.2084961,
471,-0.9663086,-0.061523438,-0.2109375,
472,-0.97314453,-0.061035156,-0.21484375,
473,-0.9736328,-0.060546875,-0.2241211,
482,-0.9692383,-0.049804688,-0.21582031,
493,-0.96240234,-0.056152344,-0.21289062,
505,-0.9560547,-0.06933594,-0.20703125,
517,-0.9526367,-0.060058594,-0.19873047,
539,-0.9501953,-0.05859375,-0.18847656,
574,-0.94433594,-0.057128906,-0.1796875,
575,-0.94189453,-0.056640625,-0.17822266,
583,-0.96191406,-0.06201172,-0.19628906,
584,-0.9838867,-0.07324219,-0.22021484,
616,-0.9970703,-0.07470703,-0.25732422,
617,-1.0258789,-0.076171875,-0.2890625,
619,-1.0004883,-0.06640625,-0.2705078,
628,-0.97558594,-0.07910156,-0.26220703,
630,-0.9667969,-0.06298828,-0.22949219,
639,-0.9526367,-0.076660156,-0.21240234,
640,-0.95458984,-0.079589844,-0.2109375,
650,-0.96875,-0.053222656,-0.1953125,
672,-0.9707031,-0.059570312,-0.1953125,
673,-0.9633789,-0.055664062,-0.19384766,
684,-0.95996094,-0.040527344,-0.1796875,
707,-0.9506836,-0.033691406,-0.16992188,
709,-0.95214844,-0.03955078,-0.15722656,
720,-0.9501953,-0.03955078,-0.15136719,
756,-0.94433594,-0.027832031,-0.15576172,
758,-0.97558594,-0.051757812,-0.1953125,
766,-1.003418,-0.061035156,-0.21875,
768,-0.9970703,-0.048339844,-0.21826172,
770,-0.9838867,-0.018554688,-0.21826172,
811,-0.98583984,-0.027832031,-0.20605469,
814,-0.9746094,-0.08886719,-0.20458984,
816,-0.9663086,-0.092285156,-0.19482422,
823,-0.9707031,-0.091796875,-0.20751953,
828,-0.96533203,-0.09472656,-0.22460938,
832,-0.95751953,-0.06591797,-0.22802734,
836,-0.9501953,-0.048828125,-0.23730469,
855,-0.94189453,-0.05078125,-0.23779297,
857,-0.9472656,-0.057128906,-0.23535156,
859,-0.95947266,-0.075683594,-0.2290039,
871,-0.9711914,-0.09277344,-0.24707031,
877,-1.0068359,-0.10107422,-0.29345703,
891,-1.0117188,-0.07324219,-0.2836914,
922,-0.98291016,-0.07519531,-0.27246094,
925,-0.96191406,-0.071777344,-0.2680664,
934,-0.96728516,-0.0703125,-0.22998047,
936,-0.97998047,-0.095703125,-0.2084961,
938,-0.97558594,-0.07324219,-0.1875,
947,-0.9589844,-0.067871094,-0.18261719,
956,-0.953125,-0.061523438,-0.19433594,
978,-0.94091797,-0.05810547,-0.19921875,
993,-0.9375,-0.0625,-0.2055664,
995,-0.9394531,-0.05908203,-0.21191406,
1000,-0.94677734,-0.072753906,-0.22558594,
1010,-0.95947266,-0.08251953,-0.24511719,
1042,-0.9477539,-0.07763672,-0.25048828,
1047,-0.9355469,-0.08300781,-0.25390625,
1056,-0.9326172,-0.09716797,-0.26171875,
1059,-0.9477539,-0.11035156,-0.28320312,
1067,-0.95214844,-0.10986328,-0.29052734,
1100,-0.9448242,-0.10644531,-0.3022461,
1112,-0.9379883,-0.0859375,-0.30615234,
1114,-0.9277344,-0.091796875,-0.30664062,
1123,-0.92089844,-0.09423828,-0.30664062,
1124,-0.92529297,-0.08154297,-0.29248047,
1126,-0.9267578,-0.100097656,-0.29345703,
1135,-0.9301758,-0.10253906,-0.28955078,
1145,-0.93603516,-0.087402344,-0.28027344,
1158,-0.9272461,-0.072265625,-0.27001953,
1169,-0.9238281,-0.043945312,-0.2524414,
1180,-0.92871094,-0.036132812,-0.2290039,
1184,-0.9296875,-0.060058594,-0.22070312,
1202,-0.93847656,-0.056640625,-0.22021484,
1204,-0.95410156,-0.05029297,-0.22070312,
1217,-0.9711914,-0.08105469,-0.24169922,
1226,-0.9838867,-0.103027344,-0.2758789,
1260,-0.9584961,-0.09082031,-0.27392578,
1263,-0.9477539,-0.07763672,-0.2529297,
1265,-0.92822266,-0.083984375,-0.23388672,
1284,-0.90771484,-0.11279297,-0.22216797,
1311,-0.9160156,-0.14208984,-0.22949219,
1312,-0.9296875,-0.11669922,-0.22802734,
1321,-0.9379883,-0.109375,-0.24365234,
1322,-0.97216797,-0.083984375,-0.25683594,
1323,-0.9614258,-0.08300781,-0.2446289,
1329,-0.91503906,-0.125,-0.26953125,
1338,-0.89453125,-0.125,-0.2836914,
1361,-0.89746094,-0.14160156,-0.29345703,
1365,-0.9145508,-0.14111328,-0.3071289,
1368,-0.91845703,-0.095214844,-0.29003906,
1374,-0.88378906,-0.07763672,-0.2758789,
1384,-0.8510742,-0.10644531,-0.2866211,
1394,-0.8520508,-0.15429688,-0.33691406,
1405,-0.8881836,-0.1953125,-0.42285156,
1419,-0.90185547,-0.21582031,-0.48486328,
1429,-0.89404297,-0.15576172,-0.49951172,
1432,-0.8647461,-0.05908203,-0.4423828,
1439,-0.8417969,-0.030761719,-0.38867188,
1453,-0.8378906,-0.078125,-0.3852539,
1473,-0.8330078,-0.115234375,-0.37402344,
1475,-0.8466797,-0.1352539,-0.34326172,
1485,-0.890625,-0.1508789,-0.39160156,
1495,-0.95947266,-0.083984375,-0.4267578,
1559,-0.93066406,-0.1015625,-0.49853516,
1560,-1.3037109,-0.1694336,-0.4296875,
1574,-1.1074219,0.084472656,-0.017089844,
1576,-1.081543,0.056152344,0.19189453,
1585,-1.2583008,-0.005859375,0.35058594,
1589,-1.4697266,-0.091308594,0.54345703,
1595,-1.6855469,-0.027832031,0.63183594,
1596,-1.9150391,0.38378906,0.9111328,
1642,-2.1767578,0.65625,1.1489258,
1647,-2.4316406,0.8701172,1.409668,
1649,-2.6547852,1.1171875,1.4418945,
1657,-2.8920898,1.4467773,2.0751953,
1664,-2.753418,0.80029297,1.8481445,
1675,-2.5908203,-0.49414062,1.0444336,
1677,-2.1826172,-1.5927734,-0.24951172,
1698,-1.784668,-2.1762695,-1.1611328,
1699,-1.7275391,-1.9428711,-1.5859375,
1708,-1.9423828,-1.7504883,-2.4868164,
