time,heading,pitch,roll,yaw,
35,29.806576,179.77698,-79.837814,29.806576,
43,29.712019,179.78287,-79.842476,29.712019,
58,29.62014,179.79453,-79.816,29.62014,
59,29.564514,179.80138,-79.7984,29.564514,
88,29.51337,179.80896,-79.78151,29.51337,
89,29.478783,179.8141,-79.76463,29.478783,
99,29.452145,179.81807,-79.748955,29.452145,
100,29.443975,179.81305,-79.729454,29.443975,
123,29.43832,179.80942,-79.70911,29.43832,
127,29.434877,179.80394,-79.688385,29.434877,
145,29.447638,179.79335,-79.66399,29.447638,
147,29.472334,179.78175,-79.641785,29.472334,
148,29.502388,179.77011,-79.62128,29.502388,
156,29.536592,179.7611,-79.60301,29.536592,
177,29.567547,179.75414,-79.58578,29.567547,
201,29.59495,179.7472,-79.56949,29.59495,
203,29.62828,179.73875,-79.55347,29.62828,
212,29.659836,179.7352,-79.5359,29.659836,
214,29.696774,179.72375,-79.51863,29.696774,
216,29.73677,179.71564,-79.50043,29.73677,
223,29.79267,179.70076,-79.48415,29.79267,
269,29.845755,179.68959,-79.47481,29.845755,
270,29.908918,179.67952,-79.46694,29.908918,
280,29.964817,179.6744,-79.46224,29.964817,
281,30.005142,179.66554,-79.4561,30.005142,
283,30.056587,179.66064,-79.44982,30.056587,
325,30.102432,179.65903,-79.45113,30.102432,
327,30.133987,179.66103,-79.45616,30.133987,
336,30.163794,179.66348,-79.46657,30.163794,
338,30.182755,179.66786,-79.47905,30.182755,
340,30.20718,179.66914,-79.495995,30.20718,
347,30.23737,179.66905,-79.51002,30.23737,
348,30.267067,179.67052,-79.52856,30.267067,
393,30.280727,179.67339,-79.54615,30.280727,
395,30.301136,179.66963,-79.562454,30.301136,
403,30.316572,179.6672,-79.57939,30.316572,
405,30.323893,179.66594,-79.58996,30.323893,
407,30.332827,179.6649,-79.59421,30.332827,
452,30.333702,179.66417,-79.59856,30.333702,
460,30.36146,179.65446,-79.5992,30.36146,
461,30.400145,179.64241,-79.5996,30.400145,
462,30.438395,179.62964,-79.599686,30.438395,
471,30.490086,179.61288,-79.59964,30.490086,
472,30.560463,179.59087,-79.59907,30.560463,
481,30.643463,179.56285,-79.5969,30.643463,
483,30.732256,179.53304,-79.595245,30.732256,
493,30.805967,179.5053,-79.59369,30.805967,
506,30.874842,179.47551,-79.58454,30.874842,
520,30.96115,179.44003,-79.57124,30.96115,
540,31.04434,179.40477,-79.554085,31.04434,
575,31.22728,179.32954,-79.49921,31.22728,
582,31.321072,179.28986,-79.452644,31.321072,
584,31.413006,179.25092,-79.39942,31.413006,
586,31.503819,179.21078,-79.34911,31.503819,
617,31.590126,179.17567,-79.295975,31.590126,
618,31.66247,179.14865,-79.25839,31.66247,
627,31.738258,179.12752,-79.243645,31.738258,
629,31.810194,179.10898,-79.227264,31.810194,
631,31.896854,179.09563,-79.21843,31.896854,
640,32.059277,179.07054,-79.21843,32.059277,
650,32.1767,179.05244,-79.210014,32.1767,
673,32.27377,179.03748,-79.1998,32.27377,
674,32.374638,179.02193,-79.18479,32.374638,
707,32.49201,178.99634,-79.16173,32.49201,
708,32.60072,178.9686,-79.13106,32.60072,
710,32.708225,178.93507,-79.08826,32.708225,
755,32.826687,178.89537,-79.03165,32.826687,
757,32.958126,178.84814,-78.9605,32.958126,
760,33.055855,178.80424,-78.87821,33.055855,
767,33.146748,178.76334,-78.8021,33.146748,
769,33.24352,178.72098,-78.72704,33.24352,
799,33.34056,178.67607,-78.64916,33.34056,
812,33.3893,178.64235,-78.575294,33.3893,
815,33.3919,178.61708,-78.50454,33.3919,
822,33.444683,178.58177,-78.42705,33.444683,
826,33.510715,178.54431,-78.34093,33.510715,
829,33.59683,178.50356,-78.25476,33.59683,
835,33.719444,178.45384,-78.16445,33.719444,
836,33.824577,178.40453,-78.07188,33.824577,
856,33.905144,178.35829,-77.97844,33.905144,
858,33.968994,178.31247,-77.87974,33.968994,
871,34.06016,178.22177,-77.667435,34.06016,
879,34.081554,178.18231,-77.56655,34.081554,
893,34.11991,178.14755,-77.493866,34.11991,
924,34.137287,178.11641,-77.42234,34.137287,
926,34.1557,178.08229,-77.34126,34.1557,
935,34.1598,178.05405,-77.268555,34.1598,
937,34.150784,178.02957,-77.19609,34.150784,
945,34.172314,177.9955,-77.117386,34.172314,
948,34.181793,177.9609,-77.0295,34.181793,
957,34.187176,177.92804,-76.92889,34.187176,
990,34.19171,177.89401,-76.81962,34.19171,
993,34.204388,177.85631,-76.69851,34.204388,
996,34.23291,177.81163,-76.56637,34.23291,
1001,34.25955,177.76506,-76.42653,34.25955,
1010,34.30053,177.71413,-76.27908,34.30053,
1047,34.441914,177.59222,-75.96526,34.441914,
1048,34.497265,177.5297,-75.796486,34.497265,
1057,34.5421,177.46841,-75.62025,34.5421,
1059,34.580074,177.40584,-75.439735,34.580074,
1068,34.623405,177.34238,-75.26328,34.623405,
1111,34.670563,177.27788,-75.08723,34.670563,
1113,34.73162,177.2118,-74.91373,34.73162,
1116,34.76968,177.15216,-74.743484,34.76968,
1123,34.814075,177.09325,-74.5742,34.814075,
1125,34.894127,177.0269,-74.40177,34.894127,
1134,34.951145,176.96584,-74.22643,34.951145,
1136,35.034008,176.8981,-74.046036,35.034008,
1157,35.13854,176.82385,-73.86205,35.13854,
1159,35.238804,176.7505,-73.6756,35.238804,
1180,35.339508,176.6688,-73.465195,35.339508,
1182,35.405323,176.59174,-73.23731,35.405323,
1185,35.418163,176.5256,-72.99554,35.418163,
1203,35.430977,176.45845,-72.73552,35.430977,
1205,35.432644,176.39182,-72.45879,35.432644,
1218,35.381744,176.33621,-72.16811,35.381744,
1229,35.32355,176.28397,-71.868835,35.32355,
1261,35.30052,176.2249,-71.57429,35.30052,
1263,35.290493,176.16145,-71.25552,35.290493,
1283,35.246346,176.1077,-70.92226,35.246346,
1305,35.1693,176.06154,-70.57118,35.1693,
1312,35.199654,175.92107,-69.8195,35.199654,
1321,35.286587,175.83447,-69.414085,35.286587,
1322,35.413273,175.74,-68.9887,35.413273,
1329,35.510754,175.65018,-68.55343,35.510754,
1331,35.60042,175.56815,-68.09762,35.60042,
1339,35.749508,175.47151,-67.62195,35.749508,
1362,35.91267,175.37068,-67.129715,35.91267,
1365,36.107273,175.25858,-66.61845,36.107273,
1372,36.378296,175.12646,-66.09174,36.378296,
1383,36.626095,174.99689,-65.549805,36.626095,
1386,36.8016,174.88458,-64.98951,36.8016,
1397,36.92173,174.78795,-64.4185,36.92173,
1417,37.04648,174.69319,-63.815964,37.04648,
1422,37.211823,167.92487,-63.2157,37.211823,
1430,37.48093,167.89124,-62.626514,37.48093,
1433,37.672066,167.82124,-62.044563,37.672066,
1451,37.888367,167.83093,-61.449608,37.888367,
1455,37.93432,167.9476,-60.837254,37.93432,
1474,37.953224,168.08153,-60.21131,37.953224,
1476,38.006035,168.19914,-59.567657,38.006035,
1487,38.082207,168.31635,-58.9037,38.082207,
1518,38.271976,168.37656,-58.211853,38.271976,
1559,38.198154,168.61998,-56.7691,38.198154,
1560,38.11969,169.0497,-55.19936,38.11969,
1561,38.525757,168.97722,-54.406593,38.525757,
1574,38.67878,168.84648,-53.665813,38.67878,
1585,38.542942,169.08252,-52.789528,38.542942,
1589,38.208046,169.46819,-51.76234,38.208046,
1590,37.93899,169.8395,-50.586277,37.93899,
1596,37.902817,169.99905,-49.221046,37.902817,
1598,39.15364,169.73833,-47.665825,39.15364,
1647,40.726467,169.38847,-45.888596,40.726467,
1649,20.083702,168.93964,-43.86228,20.083702,
1655,19.487036,168.32594,-41.565777,19.487036,
1657,18.63805,167.54259,-38.9483,18.63805,
1658,17.599867,166.62964,-35.956554,17.599867,
1665,16.249804,166.53854,-32.458744,16.249804,
1676,14.748166,167.56683,-28.507648,14.748166,
1677,13.451385,169.34561,-24.399672,13.451385,
1699,12.439006,170.70778,-20.166868,12.439006,
1701,11.71932,170.50113,-15.703646,11.71932,
1709,11.356063,169.77417,-11.1932955,11.356063,
1721,11.188177,168.79745,-6.936651,11.188177,
1756,11.104883,167.49927,-3.3284593,11.104883,
1758,11.15992,167.00647,-0.5906205,11.15992,
1768,11.67666,167.1558,1.2920623,11.67666,
1771,12.643897,166.25209,2.3980541,12.643897,
1774,13.873273,164.55333,2.8451424,13.873273,
1778,15.363873,163.26305,2.3583667,15.363873,
1812,17.102465,162.17638,0.7417678,17.102465,
1814,19.079105,161.09418,-1.9445655,19.079105,
1822,21.207218,160.19014,-5.8300653,21.207218,
1836,25.57945,156.8107,-16.07742,25.57945,
1848,27.779856,153.65366,-21.988337,27.779856,
1851,29.690746,150.56723,-28.057924,29.690746,
1857,30.758196,149.07744,-33.734135,30.758196,
1868,96.37309,148.90367,-38.866756,96.37309,
1880,88.28941,148.878,-43.412247,88.28941,
1891,80.95687,148.76518,-47.61059,80.95687,
1902,72.824974,149.1752,-51.623993,72.824974,
1913,61.894592,151.57776,-55.196236,61.894592,
1915,51.867462,153.93922,-57.887653,51.867462,
1925,49.05734,152.37903,-59.20738,49.05734,
1935,53.711037,146.78499,-59.15088,53.711037,
1948,56.407425,142.99803,-58.64783,56.407425,
1958,52.473816,144.34528,-57.88955,52.473816,
1969,45.30495,148.46007,-56.90749,45.30495,
1981,37.76419,153.07239,-56.028343,37.76419,
1992,30.76646,157.37074,-55.70483,30.76646,
1995,23.479322,163.1637,-53.979282,23.479322,
2004,24.619059,165.53468,-49.886414,24.619059,
2014,43.341957,156.91232,-50.404427,43.341957,
2027,56.367535,147.94308,-52.359837,56.367535,
