time,heading,pitch,roll,yaw,
17,191.63669,173.79158,-76.90725,191.63669,
19,191.56685,173.79204,-76.916306,191.56685,
29,191.4943,173.79132,-76.9279,191.4943,
35,191.40668,173.79797,-76.94761,191.40668,
46,191.2683,173.82545,-76.98121,191.2683,
58,191.15721,173.80843,-76.99122,191.15721,
60,191.02226,173.79243,-77.0031,191.02226,
67,190.8484,173.77945,-77.01787,190.8484,
78,190.63982,173.77151,-77.03436,190.63982,
90,190.39565,173.76794,-77.04622,190.39565,
101,190.13861,173.76604,-77.04661,190.13861,
113,189.87212,173.76567,-77.035164,189.87212,
124,189.62346,173.76431,-77.01037,189.62346,
135,189.41936,173.76071,-76.97696,189.41936,
137,189.25528,173.75507,-76.93953,189.25528,
147,189.17198,173.74277,-76.9006,189.17198,
158,189.20105,173.7184,-76.86165,189.20105,
169,189.33266,173.68158,-76.82856,189.33266,
180,189.52348,173.63928,-76.80232,189.52348,
192,189.73,173.59834,-76.78249,189.73,
203,189.93753,173.55962,-76.76271,189.93753,
213,190.1163,173.53052,-76.745895,190.1163,
215,190.26819,173.5059,-76.72752,190.26819,
225,190.40663,173.47878,-76.70246,190.40663,
237,190.52785,173.45393,-76.67612,190.52785,
248,190.63516,173.4282,-76.65452,190.63516,
259,190.71071,173.40952,-76.62805,190.71071,
270,190.75507,173.39685,-76.59719,190.75507,
282,190.78847,173.38513,-76.56212,190.78847,
292,190.82956,173.37154,-76.52349,190.82956,
294,190.88489,173.35542,-76.483086,190.88489,
305,190.95578,173.33719,-76.443504,190.95578,
317,191.02621,173.31902,-76.40826,191.02621,
338,191.08463,173.30505,-76.3749,191.08463,
348,191.14856,173.28601,-76.33925,191.14856,
360,191.21194,173.26488,-76.30509,191.21194,
371,191.27074,173.24396,-76.27173,191.27074,
373,191.3176,173.22655,-76.23822,191.3176,
384,191.36615,173.21057,-76.2021,191.36615,
386,191.43692,173.19168,-76.16432,191.43692,
406,191.52367,173.16856,-76.13159,191.52367,
415,191.60197,173.15036,-76.101234,191.60197,
417,191.66522,173.14131,-76.07349,191.66522,
428,191.711,173.13701,-76.04774,191.711,
439,191.74438,173.13081,-76.018845,191.74438,
440,191.75633,173.12962,-75.98923,191.75633,
450,191.75047,173.13036,-75.955986,191.75047,
462,191.72687,173.13322,-75.919914,191.72687,
473,191.68665,173.1374,-75.878876,191.68665,
484,191.6329,173.14246,-75.83257,191.6329,
501,191.58029,173.1474,-75.78385,191.58029,
510,191.53929,173.15482,-75.73896,191.53929,
519,191.50768,173.16164,-75.69776,191.50768,
524,191.49496,173.16505,-75.65917,191.49496,
535,191.50117,173.16505,-75.623344,191.50117,
543,191.5164,173.16333,-75.591576,191.5164,
555,191.53278,173.16135,-75.56192,191.53278,
564,191.5303,173.16266,-75.53384,191.5303,
575,191.5576,173.14561,-75.48157,191.5576,
587,191.60623,173.13525,-75.441574,191.60623,
597,191.65498,173.13324,-75.42089,191.65498,
599,191.68178,173.13594,-75.41052,191.68178,
609,191.68773,173.14111,-75.39857,191.68773,
620,191.68323,173.14758,-75.389496,191.68323,
631,191.68459,173.14758,-75.381676,191.68459,
643,191.68459,173.14758,-75.381676,191.68459,
657,191.6701,173.15315,-75.36698,191.6701,
666,191.6532,173.15454,-75.356186,191.6532,
676,191.65007,173.15071,-75.34462,191.65007,
689,191.65329,173.14653,-75.33819,191.65329,
711,191.66357,173.14224,-75.334015,191.66357,
716,191.67963,173.13843,-75.33655,191.67963,
724,191.6965,173.13608,-75.34536,191.6965,
727,191.70744,173.13445,-75.362724,191.70744,
735,191.70975,173.13322,-75.39037,191.70975,
745,191.69182,173.13539,-75.42436,191.69182,
756,191.67792,173.13684,-75.4577,191.67792,
759,191.66386,173.13817,-75.49536,191.66386,
767,191.64233,173.14085,-75.533005,191.64233,
780,191.61865,173.14398,-75.56783,191.61865,
789,191.60266,173.14584,-75.59961,191.60266,
800,191.59732,173.14584,-75.630295,191.59732,
812,191.57965,173.15561,-75.67194,191.57965,
824,191.55931,173.16765,-75.714165,191.55931,
833,191.55502,173.17058,-75.749695,191.55502,
835,191.564,173.16699,-75.781456,191.564,
847,191.58784,173.1581,-75.808235,191.58784,
857,191.61783,173.14584,-75.83289,191.61783,
867,191.64363,173.13264,-75.85549,191.64363,
878,191.66684,173.1177,-75.87224,191.66684,
890,191.69032,173.10138,-75.88478,191.69032,
902,191.70155,173.08755,-75.89558,191.70155,
911,191.72495,173.07225,-75.9043,191.72495,
913,191.75452,173.05626,-75.91123,191.75452,
937,191.78226,173.041,-75.91916,191.78226,
947,191.80556,173.02686,-75.92715,191.80556,
964,191.81554,173.01497,-75.93328,191.81554,
979,191.82756,173.00128,-75.938644,191.82756,
981,191.84024,172.98743,-75.94343,191.84024,
989,191.85396,172.97255,-75.948494,191.85396,
995,191.86658,172.95876,-75.95277,191.86658,
1002,191.87228,172.94516,-75.954895,191.87228,
1013,191.88513,172.93149,-75.954994,191.88513,
1015,191.90561,172.91687,-75.954926,191.90561,
1036,191.93272,172.90112,-75.95537,191.93272,
1038,191.96687,172.88373,-75.95462,191.96687,
1057,192.00134,172.86662,-75.95564,192.00134,
1063,192.03558,172.8508,-75.95812,192.03558,
1068,192.06042,172.83725,-75.962494,192.06042,
1070,192.09128,172.8228,-75.96713,192.09128,
1080,192.12157,172.80902,-75.97389,192.12157,
1092,192.14244,172.79753,-75.98172,192.14244,
1104,192.16519,172.78705,-75.988945,192.16519,
1116,192.19005,172.77611,-75.99701,192.19005,
1126,192.22086,172.76436,-76.004845,192.22086,
1143,192.2559,172.7513,-76.01323,192.2559,
1149,192.28871,172.73979,-76.02212,192.28871,
1151,192.33293,172.72673,-76.03023,192.33293,
1161,192.37427,172.71336,-76.03988,192.37427,
1173,192.41946,172.69923,-76.05,192.41946,
1184,192.45091,172.68826,-76.06104,192.45091,
1196,192.4744,172.67792,-76.06994,192.4744,
1205,192.50337,172.66693,-76.076965,192.50337,
1216,192.53473,172.66072,-76.08679,192.53473,
1225,192.5669,172.65405,-76.0985,192.5669,
1227,192.6012,172.64655,-76.10951,192.6012,
1237,192.64339,172.63776,-76.11829,192.64339,
1249,192.68925,172.62762,-76.12852,192.68925,
1260,192.73297,172.61772,-76.141464,192.73297,
1271,192.76636,172.61183,-76.15113,192.76636,
1285,192.78389,172.60858,-76.161125,192.78389,
1298,192.78204,172.60858,-76.17079,192.78204,
1307,192.7819,172.60756,-76.17987,192.7819,
1309,192.78993,172.60564,-76.18057,192.78993,
1318,192.8056,172.60284,-76.18068,192.8056,
1329,192.82372,172.59958,-76.18632,192.82372,
1341,192.84726,172.5956,-76.18631,192.84726,
1352,192.87093,172.59169,-76.186386,192.87093,
1363,192.88232,172.58961,-76.19198,192.88232,
1373,192.88277,172.58925,-76.19167,192.88277,
1375,192.89114,172.5871,-76.19098,192.89114,
1399,192.90796,172.58337,-76.19015,192.90796,
1407,192.92407,172.57928,-76.19505,192.92407,
1412,192.93993,172.5756,-76.2008,192.93993,
1420,192.95601,172.57248,-76.20667,192.95601,
1431,192.96204,172.5712,-76.213776,192.96204,
1443,192.9612,172.5711,-76.218864,192.9612,
1453,192.96169,172.5707,-76.2192,192.96169,
1455,192.96254,172.56995,-76.21996,192.96254,
1465,192.96341,172.5692,-76.22102,192.96341,
1476,192.96394,172.5687,-76.22266,192.96394,
1487,192.96437,172.56828,-76.22482,192.96437,
1498,192.95648,172.56949,-76.22749,192.95648,
1509,192.94498,172.5712,-76.22962,192.94498,
1520,192.93399,172.57248,-76.23112,192.93399,
