time,x,y,z,
15,-1.0200195,-0.10986328,-0.05859375,
35,-1.0234375,-0.107421875,-0.060546875,
52,-1.0180664,-0.107421875,-0.055664062,
60,-1.0205078,-0.10986328,-0.0546875,
71,-1.0205078,-0.111816406,-0.053710938,
82,-1.0205078,-0.11279297,-0.052734375,
93,-1.0214844,-0.11230469,-0.05419922,
104,-1.0214844,-0.111328125,-0.048828125,
115,-1.0209961,-0.111816406,-0.049316406,
126,-1.0185547,-0.114746094,-0.049804688,
130,-1.0180664,-0.11425781,-0.05126953,
139,-1.0151367,-0.11376953,-0.053710938,
150,-1.0151367,-0.11376953,-0.052734375,
161,-1.0141602,-0.11621094,-0.049316406,
173,-1.0078125,-0.12011719,-0.05029297,
184,-1.0029297,-0.12109375,-0.04345703,
194,-1.0029297,-0.1171875,-0.04736328,
205,-1.0126953,-0.11230469,-0.057128906,
208,-1.03125,-0.11035156,-0.075683594,
218,-1.0498047,-0.09863281,-0.087890625,
229,-1.0527344,-0.09326172,-0.08691406,
240,-1.043457,-0.107910156,-0.083984375,
252,-1.0263672,-0.119628906,-0.075683594,
262,-1.0175781,-0.11669922,-0.064453125,
273,-1.0161133,-0.107421875,-0.051757812,
284,-1.019043,-0.095214844,-0.04638672,
286,-1.0229492,-0.099121094,-0.047851562,
297,-1.0205078,-0.107421875,-0.047851562,
307,-1.0249023,-0.1171875,-0.053710938,
319,-1.0288086,-0.12158203,-0.052246094,
330,-1.0273438,-0.11425781,-0.052246094,
341,-1.0322266,-0.10839844,-0.05126953,
352,-1.027832,-0.10986328,-0.045898438,
364,-1.0234375,-0.10449219,-0.047851562,
365,-1.0249023,-0.10888672,-0.044921875,
375,-1.0224609,-0.11035156,-0.041503906,
386,-1.0180664,-0.111816406,-0.040527344,
397,-1.019043,-0.115722656,-0.04296875,
409,-1.0244141,-0.11425781,-0.047851562,
420,-1.0249023,-0.11328125,-0.052734375,
431,-1.0268555,-0.110839844,-0.05419922,
442,-1.0219727,-0.109375,-0.051757812,
444,-1.0219727,-0.10546875,-0.052246094,
455,-1.0234375,-0.10595703,-0.053222656,
465,-1.0239258,-0.10986328,-0.05517578,
476,-1.0214844,-0.11035156,-0.055664062,
487,-1.019043,-0.111816406,-0.056152344,
501,-1.015625,-0.111328125,-0.06201172,
511,-1.0175781,-0.11035156,-0.059570312,
523,-1.0185547,-0.107910156,-0.056152344,
526,-1.0185547,-0.11376953,-0.05859375,
536,-1.0209961,-0.119140625,-0.057128906,
563,-1.0224609,-0.11376953,-0.057128906,
567,-1.0219727,-0.11230469,-0.0546875,
568,-1.0200195,-0.115722656,-0.053222656,
581,-1.0195312,-0.115722656,-0.053710938,
590,-1.0195312,-0.11328125,-0.056640625,
592,-1.0219727,-0.11279297,-0.053710938,
601,-1.0209961,-0.11425781,-0.05419922,
612,-1.0214844,-0.111816406,-0.05908203,
622,-1.0195312,-0.111328125,-0.056152344,
633,-1.0185547,-0.111328125,-0.059570312,
645,-1.0214844,-0.11230469,-0.05810547,
655,-1.0244141,-0.11035156,-0.06298828,
670,-1.0219727,-0.10986328,-0.06298828,
671,-1.0185547,-0.110839844,-0.05859375,
680,-1.0175781,-0.115722656,-0.06201172,
691,-1.0195312,-0.10986328,-0.05859375,
703,-1.0219727,-0.110839844,-0.055664062,
714,-1.0205078,-0.11425781,-0.05859375,
724,-1.0185547,-0.11328125,-0.057128906,
736,-1.0209961,-0.115722656,-0.057128906,
748,-1.0209961,-0.11328125,-0.057617188,
751,-1.0234375,-0.11376953,-0.052734375,
760,-1.0214844,-0.111328125,-0.055664062,
771,-1.0214844,-0.11230469,-0.05517578,
781,-1.0200195,-0.11425781,-0.05517578,
792,-1.0175781,-0.11328125,-0.05859375,
803,-1.0200195,-0.10839844,-0.05859375,
815,-1.0229492,-0.110839844,-0.057617188,
826,-1.0253906,-0.110839844,-0.05859375,
829,-1.0219727,-0.111816406,-0.060058594,
839,-1.0180664,-0.11328125,-0.060058594,
849,-1.019043,-0.11425781,-0.060058594,
859,-1.0219727,-0.10986328,-0.061523438,
872,-1.0219727,-0.11035156,-0.05810547,
882,-1.0229492,-0.11230469,-0.057128906,
895,-1.0195312,-0.11621094,-0.057128906,
905,-1.0185547,-0.114746094,-0.055664062,
908,-1.0219727,-0.11230469,-0.05859375,
918,-1.0209961,-0.10888672,-0.06201172,
928,-1.0234375,-0.10986328,-0.059570312,
938,-1.0224609,-0.11328125,-0.0546875,
951,-1.0195312,-0.11279297,-0.05517578,
961,-1.0175781,-0.114746094,-0.05419922,
973,-1.0209961,-0.11328125,-0.053222656,
989,-1.0219727,-0.115234375,-0.05517578,
991,-1.0224609,-0.11425781,-0.056152344,
996,-1.0229492,-0.11621094,-0.05517578,
1006,-1.0229492,-0.115234375,-0.0546875,
1017,-1.0209961,-0.115234375,-0.05419922,
1028,-1.0209961,-0.11621094,-0.051757812,
1063,-1.0209961,-0.11425781,-0.056152344,
1070,-1.0200195,-0.11279297,-0.056640625,
1071,-1.0214844,-0.114746094,-0.060058594,
1079,-1.0239258,-0.11230469,-0.061523438,
1085,-1.0219727,-0.115234375,-0.06201172,
1095,-1.0224609,-0.115234375,-0.060546875,
1106,-1.0209961,-0.1171875,-0.056152344,
1117,-1.0200195,-0.11376953,-0.05419922,
1128,-1.0209961,-0.110839844,-0.05419922,
1140,-1.0209961,-0.111328125,-0.060058594,
1142,-1.0214844,-0.114746094,-0.05908203,
1153,-1.0229492,-0.11621094,-0.05810547,
1162,-1.0209961,-0.1171875,-0.057128906,
1174,-1.0219727,-0.114746094,-0.052734375,
1185,-1.0209961,-0.11425781,-0.053222656,
1196,-1.0185547,-0.11621094,-0.052246094,
1208,-1.0200195,-0.115234375,-0.05078125,
1219,-1.0244141,-0.11669922,-0.053710938,
1220,-1.0229492,-0.115722656,-0.05419922,
1231,-1.0224609,-0.11328125,-0.056640625,
1242,-1.0209961,-0.11621094,-0.057128906,
1255,-1.0205078,-0.115234375,-0.053222656,
1263,-1.0205078,-0.11376953,-0.052734375,
1274,-1.0209961,-0.115722656,-0.057128906,
1286,-1.0200195,-0.1171875,-0.056152344,
1297,-1.0219727,-0.118652344,-0.0546875,
1300,-1.0209961,-0.11816406,-0.056640625,
1311,-1.0214844,-0.11376953,-0.057617188,
1322,-1.0180664,-0.11425781,-0.060546875,
1333,-1.0195312,-0.11328125,-0.05908203,
1344,-1.0229492,-0.11230469,-0.060546875,
1355,-1.0234375,-0.11767578,-0.061523438,
1367,-1.0229492,-0.11669922,-0.05859375,
1378,-1.0180664,-0.11621094,-0.057617188,
1381,-1.0175781,-0.1171875,-0.05419922,
1392,-1.0209961,-0.11376953,-0.053710938,
1400,-1.0209961,-0.11425781,-0.053710938,
1411,-1.0229492,-0.115722656,-0.053710938,
1422,-1.0229492,-0.11767578,-0.056640625,
1434,-1.0205078,-0.11767578,-0.05419922,
1446,-1.0195312,-0.11425781,-0.05126953,
1457,-1.0200195,-0.114746094,-0.052734375,
1460,-1.0219727,-0.115234375,-0.05517578,
1471,-1.0200195,-0.11425781,-0.05517578,
1478,-1.0234375,-0.11425781,-0.056152344,
1490,-1.0195312,-0.115722656,-0.05517578,
1501,-1.0185547,-0.11425781,-0.057617188,
1513,-1.0200195,-0.111328125,-0.061035156,
1524,-1.0249023,-0.115722656,-0.05908203,
1535,-1.0258789,-0.115722656,-0.061035156,
1538,-1.0224609,-0.114746094,-0.056152344,
1566,-1.0180664,-0.115722656,-0.0546875,
1567,-1.0180664,-0.114746094,-0.05419922,
1569,-1.0205078,-0.11328125,-0.053710938,
1582,-1.0244141,-0.11376953,-0.0546875,
1591,-1.0205078,-0.11425781,-0.055664062,
1603,-1.0185547,-0.115722656,-0.056152344,
1605,-1.0224609,-0.11376953,-0.057128906,
1615,-1.0224609,-0.10986328,-0.05517578,
1623,-1.0200195,-0.11279297,-0.05517578,
1635,-1.0175781,-0.11669922,-0.05419922,
1646,-1.0180664,-0.11621094,-0.05419922,
1657,-1.0229492,-0.111816406,-0.053710938,
1668,-1.0224609,-0.11279297,-0.055664062,
1680,-1.0205078,-0.114746094,-0.056152344,
1682,-1.0200195,-0.115722656,-0.056640625,
1692,-1.0219727,-0.11328125,-0.05810547,
1703,-1.0209961,-0.111816406,-0.057617188,
1716,-1.0263672,-0.111816406,-0.057128906,
1725,-1.0224609,-0.11376953,-0.05859375,
1736,-1.0195312,-0.11376953,-0.055664062,
1747,-1.0166016,-0.11425781,-0.056152344,
1759,-1.0200195,-0.11230469,-0.055664062,
1760,-1.019043,-0.11328125,-0.053710938,
1770,-1.0185547,-0.114746094,-0.053222656,
1784,-1.0239258,-0.11376953,-0.047851562,
1794,-1.0229492,-0.114746094,-0.046875,
1806,-1.0185547,-0.114746094,-0.047851562,
1816,-1.019043,-0.11279297,-0.049804688,
1827,-1.0200195,-0.11035156,-0.049804688,
1839,-1.0229492,-0.11035156,-0.052734375,
1841,-1.0200195,-0.111328125,-0.05419922,
1851,-1.0180664,-0.110839844,-0.056152344,
1861,-1.0234375,-0.10546875,-0.05419922,
1873,-1.0244141,-0.10498047,-0.053222656,
1883,-1.0244141,-0.109375,-0.056152344,
1895,-1.0224609,-0.111816406,-0.051757812,
1906,-1.0214844,-0.111328125,-0.05078125,
1918,-1.0175781,-0.110839844,-0.048828125,
1920,-1.0180664,-0.111816406,-0.051757812,
1930,-1.0229492,-0.11230469,-0.05126953,
1940,-1.0205078,-0.11425781,-0.056640625,
1952,-1.019043,-0.11328125,-0.05419922,
1962,-1.0200195,-0.11279297,-0.048828125,
1973,-1.0205078,-0.115234375,-0.05126953,
1984,-1.0209961,-0.114746094,-0.046875,
1996,-1.0244141,-0.11328125,-0.03955078,
1999,-1.0205078,-0.118652344,-0.037597656,
2009,-1.019043,-0.12158203,-0.029296875,
2019,-1.0161133,-0.12548828,-0.0234375,
2030,-1.0141602,-0.11816406,-0.018554688,
2056,-1.0180664,-0.11816406,-0.015136719,
2057,-1.0195312,-0.12841797,-0.015625,
2064,-1.0214844,-0.13232422,-0.0126953125,
2075,-1.0063477,-0.13427734,-0.0034179688,
2078,-0.9946289,-0.13232422,0.0029296875,
2093,-0.99658203,-0.1303711,0.0087890625,
2096,-1.0092773,-0.12548828,0.0068359375,
2107,-1.019043,-0.13427734,4.8828125E-4,
2119,-1.0205078,-0.14111328,-0.0024414062,
2130,-1.0161133,-0.13769531,-0.00390625,
2141,-1.019043,-0.12792969,-0.0073242188,
2153,-1.0239258,-0.12597656,-9.765625E-4,
2155,-1.0263672,-0.12646484,0.016601562,
2165,-1.0185547,-0.122558594,0.037109375,
2175,-1.0078125,-0.1303711,0.052734375,
2186,-1.003418,-0.14257812,0.091796875,
2197,-1.0048828,-0.16601562,0.12402344,
2208,-1.0019531,-0.17822266,0.15820312,
2219,-0.99365234,-0.19189453,0.20703125,
2233,-0.96972656,-0.2084961,0.2578125,
2234,-0.94921875,-0.21289062,0.30419922,
2245,-0.9667969,-0.20800781,0.3227539,
2259,-0.96484375,-0.18164062,0.31396484,
2266,-0.96240234,-0.07763672,0.31445312,
2277,-0.9692383,-0.0073242188,0.2626953,
2288,-0.9472656,-0.028808594,0.23291016,
2302,-0.94970703,-0.083496094,0.20410156,
2311,-0.9667969,-0.1171875,0.111328125,
2314,-1.0175781,-0.08154297,-0.024902344,
2324,-1.0102539,-0.033203125,-0.14941406,
2334,-0.9628906,-0.053222656,-0.2211914,
2345,-0.90478516,-0.08251953,-0.3095703,
2356,-0.8076172,0.03466797,-0.28320312,
2367,-0.8544922,0.2998047,-0.61083984,
2378,-0.7558594,0.23632812,-0.9189453,
2391,-0.6040039,-0.04638672,-0.9003906,
2392,-0.6274414,-0.12646484,-0.67041016,
2403,-0.8730469,-0.043945312,-0.25097656,
2413,-1.2744141,-0.036132812,0.16259766,
2423,-1.5771484,-0.119628906,0.3725586,
2434,-1.5336914,-0.17480469,0.47265625,
2447,-1.2651367,-4.8828125E-4,0.3935547,
2458,-0.94677734,0.18310547,0.0146484375,
2480,-0.5361328,0.14208984,-0.30517578,
2483,-0.24902344,-0.2163086,-0.58935547,
2494,-0.21142578,-0.25878906,-0.8222656,
2497,-0.29248047,-0.25927734,-0.8930664,
2504,-0.5541992,-0.46972656,-0.7324219,
2514,-1.1103516,-0.6542969,-0.50683594,
2524,-1.6362305,-0.6347656,-0.4501953,
2536,-1.6245117,-0.25,-0.54345703,
2559,-1.0527344,0.091308594,-0.64208984,
2571,-0.4321289,0.44384766,-0.77441406,
2574,-0.15185547,0.67089844,-0.9301758,
2583,-0.19335938,0.6347656,-1.0444336,
2587,-0.44189453,0.34814453,-1.1118164,
2603,-0.83203125,0.05126953,-1.1694336,
2605,-1.3300781,-0.07910156,-1.2236328,
2649,-1.6518555,-0.068359375,-1.2763672,
2657,-1.512207,0.1015625,-1.3740234,
2683,-1.1357422,0.25195312,-1.4257812,
2720,-0.8911133,0.3149414,-1.4824219,
2722,-0.87646484,0.32177734,-1.6328125,
2741,-1.0224609,0.35986328,-1.7167969,
2745,-1.1816406,0.47070312,-1.78125,
2758,-1.3510742,0.5185547,-1.940918,
2763,-1.5371094,0.36083984,-2.0898438,
2766,-1.6298828,0.36865234,-2.3305664,
2772,-1.6245117,0.28955078,-2.6220703,
2774,-1.6303711,0.2944336,-2.84375,
2783,-1.8198242,0.14013672,-2.8969727,
2786,-2.1777344,-0.119628906,-2.4331055,
2795,-2.9360352,-0.2998047,-1.487793,
2804,-3.7197266,-0.2763672,-0.72802734,
2806,-3.53125,0.34179688,-0.578125,
