time,heading,pitch,roll,yaw,
15,179.18489,173.37581,-83.04002,179.18489,
34,179.18532,173.3754,-83.03986,179.18532,
35,179.20172,173.37389,-83.039345,179.20172,
52,179.20224,173.3734,-83.039154,179.20224,
60,179.2025,173.37314,-83.03913,179.2025,
61,179.20294,173.3727,-83.039024,179.20294,
72,179.20375,173.37192,-83.03871,179.20375,
83,179.2124,173.3705,-83.03818,179.2124,
94,179.22238,173.36894,-83.03756,179.22238,
105,179.23108,173.36734,-83.03707,179.23108,
117,179.23257,173.36589,-83.03661,179.23257,
130,179.23465,173.36388,-83.03574,179.23465,
139,179.23692,173.36168,-83.03465,179.23692,
140,179.23915,173.35953,-83.03344,179.23915,
152,179.24136,173.35736,-83.03217,179.24136,
162,179.24524,173.35452,-83.02816,179.24524,
174,179.24416,173.3573,-83.028145,179.24416,
185,179.25026,173.35979,-83.0267,179.25026,
196,179.26488,173.36339,-83.02498,179.26488,
207,179.28001,173.37042,-83.02461,179.28001,
217,179.28996,173.3799,-83.02671,179.28996,
219,179.30173,173.3859,-83.02884,179.30173,
230,179.31151,173.38553,-83.02884,179.31151,
242,179.31151,173.38553,-83.02884,179.31151,
253,179.32022,173.3852,-83.02884,179.32022,
264,179.34465,173.3843,-83.02884,179.34465,
275,179.38065,173.38248,-83.02841,179.38065,
286,179.41861,173.38107,-83.02841,179.41861,
296,179.44414,173.38013,-83.02841,179.44414,
298,179.45757,173.37962,-83.02841,179.45757,
309,179.46878,173.37921,-83.02841,179.46878,
320,179.4868,173.37598,-83.02699,179.4868,
332,179.51044,173.37279,-83.02577,179.51044,
342,179.52666,173.371,-83.0255,179.52666,
354,179.53961,173.36365,-83.02249,179.53961,
365,179.54497,173.35727,-83.020035,179.54497,
375,179.54468,173.3568,-83.02277,179.54468,
377,179.54552,173.35596,-83.023575,179.54552,
387,179.53966,173.35478,-83.024216,179.53966,
399,179.53413,173.35258,-83.02405,179.53413,
410,179.53665,173.35013,-83.02352,179.53665,
421,179.53873,173.34811,-83.02285,179.53873,
433,179.54008,173.34679,-83.02241,179.54008,
443,179.54106,173.34584,-83.022224,179.54106,
454,179.54143,173.34549,-83.02243,179.54143,
456,179.54156,173.34534,-83.02276,179.54156,
466,179.5338,173.34534,-83.02286,179.5338,
478,179.5251,173.34521,-83.0228,179.5251,
489,179.51585,173.3449,-83.0225,179.51585,
502,179.51074,173.33865,-83.01631,179.51074,
513,179.50055,173.33269,-83.01017,179.50055,
525,179.4849,173.3272,-83.00434,179.4849,
534,179.4614,173.32735,-83.003845,179.4614,
562,179.44388,173.32634,-83.00253,179.44388,
563,179.43323,173.32527,-83.00141,179.43323,
568,179.42401,173.32436,-83.00054,179.42401,
570,179.41777,173.32288,-82.99938,179.41777,
584,179.41988,173.32085,-82.99803,179.41988,
592,179.42157,173.3192,-82.99692,179.42157,
601,179.42308,173.31773,-82.99603,179.42308,
603,179.4247,173.31618,-82.99507,179.4247,
613,179.4258,173.31511,-82.994354,179.4258,
623,179.42676,173.31418,-82.993774,179.42676,
634,179.42752,173.31343,-82.99326,179.42752,
646,179.4283,173.31267,-82.99273,179.4283,
657,179.42876,173.31224,-82.99239,179.42876,
671,179.42902,173.31198,-82.99215,179.42902,
679,179.42197,173.31186,-82.99187,179.42197,
681,179.41467,173.31139,-82.99118,179.41467,
692,179.41525,173.31084,-82.99074,179.41525,
705,179.40793,173.31055,-82.99036,179.40793,
716,179.40012,173.31,-82.98973,179.40012,
726,179.40112,173.309,-82.989006,179.40112,
738,179.40253,173.30768,-82.988,179.40253,
750,179.40375,173.30647,-82.987114,179.40375,
759,179.40514,173.30515,-82.98626,179.40514,
761,179.40617,173.30414,-82.985664,179.40617,
772,179.40717,173.30316,-82.9851,179.40717,
782,179.4084,173.30196,-82.98435,179.4084,
795,179.40958,173.30083,-82.98356,179.40958,
805,179.41013,173.3003,-82.98322,179.41013,
817,179.41063,173.2998,-82.98293,179.41063,
828,179.41107,173.29938,-82.98268,179.41107,
838,179.41153,173.29893,-82.98236,179.41153,
841,179.41219,173.29831,-82.981865,179.41219,
851,179.41302,173.2975,-82.981186,179.41302,
861,179.4135,173.29704,-82.980804,179.4135,
873,179.4139,173.29665,-82.980515,179.4139,
884,179.41444,173.29611,-82.98015,179.41444,
897,179.41556,173.29504,-82.97934,179.41556,
907,179.4169,173.29373,-82.97838,179.4169,
917,179.41792,173.29276,-82.97765,179.41792,
919,179.41835,173.29233,-82.977325,179.41835,
929,179.41867,173.29202,-82.97711,179.41867,
940,179.4193,173.29143,-82.976715,179.4193,
953,179.42012,173.29063,-82.976234,179.42012,
963,179.42134,173.28943,-82.97546,179.42134,
974,179.42262,173.28821,-82.97473,179.42262,
990,179.42407,173.2868,-82.97382,179.42407,
995,179.42546,173.28545,-82.97293,179.42546,
997,179.42711,173.28384,-82.97182,179.42711,
1008,179.42879,173.28224,-82.97071,179.42879,
1019,179.43053,173.28055,-82.96958,179.43053,
1030,179.43256,173.27858,-82.96831,179.43256,
1070,179.43552,173.27573,-82.966385,179.43552,
1071,179.43675,173.27452,-82.96554,179.43675,
1079,179.4379,173.27339,-82.96465,179.4379,
1084,179.43866,173.27269,-82.96406,179.43866,
1086,179.43948,173.27188,-82.963326,179.43948,
1096,179.44041,173.27098,-82.96252,179.44041,
1107,179.44188,173.26956,-82.961334,179.44188,
1118,179.44327,173.26822,-82.96033,179.44327,
1130,179.44423,173.26729,-82.959755,179.44423,
1142,179.44485,173.2667,-82.959335,179.44485,
1152,179.44568,173.2659,-82.958725,179.44568,
1154,179.4468,173.2648,-82.95785,179.4468,
1163,179.4483,173.26334,-82.95667,179.4483,
1175,179.44987,173.26183,-82.9556,179.44987,
1186,179.45137,173.26038,-82.95464,179.45137,
1198,179.45323,173.25858,-82.953476,179.45323,
1209,179.45515,173.25671,-82.952354,179.45515,
1220,179.45714,173.25479,-82.951126,179.45714,
1231,179.45898,173.253,-82.94996,179.45898,
1233,179.4603,173.25172,-82.949104,179.4603,
1244,179.46175,173.25032,-82.94807,179.46175,
1256,179.4633,173.24881,-82.94703,179.4633,
1264,179.46472,173.24744,-82.946175,179.46472,
1275,179.46614,173.24606,-82.9452,179.46614,
1287,179.46785,173.24442,-82.94396,179.46785,
1299,179.46997,173.24234,-82.9424,179.46997,
1311,179.47218,173.24022,-82.94071,179.47218,
1312,179.47366,173.23878,-82.93959,179.47366,
1323,179.47481,173.23767,-82.938675,179.47481,
1334,179.4757,173.23682,-82.93795,179.4757,
1346,179.47629,173.23624,-82.93746,179.47629,
1357,179.4772,173.23537,-82.93665,179.4772,
1369,179.47833,173.23425,-82.93568,179.47833,
1380,179.47966,173.23299,-82.93458,179.47966,
1392,179.4814,173.23131,-82.933235,179.4814,
1394,179.4814,173.23131,-82.933235,179.4814,
1402,179.4814,173.23131,-82.933235,179.4814,
1415,179.4814,173.23131,-82.933235,179.4814,
1425,179.4814,173.23131,-82.933235,179.4814,
1436,179.4814,173.23131,-82.933235,179.4814,
1447,179.4814,173.23131,-82.933235,179.4814,
1459,179.4814,173.23131,-82.933235,179.4814,
1469,179.4814,173.23131,-82.933235,179.4814,
1473,179.4814,173.23131,-82.933235,179.4814,
1480,179.47469,173.23154,-82.933235,179.47469,
1491,179.47469,173.23154,-82.933235,179.47469,
1503,179.47469,173.23154,-82.933235,179.47469,
1515,179.47469,173.23154,-82.933235,179.47469,
1525,179.47469,173.23154,-82.933235,179.47469,
1537,179.47469,173.23154,-82.933235,179.47469,
1566,179.47469,173.23154,-82.933235,179.47469,
1567,179.47469,173.23154,-82.933235,179.47469,
1572,179.47469,173.23154,-82.933235,179.47469,
1582,179.47469,173.23154,-82.933235,179.47469,
1593,179.47469,173.23154,-82.933235,179.47469,
1604,179.47469,173.23154,-82.933235,179.47469,
1614,179.47469,173.23154,-82.933235,179.47469,
1616,179.47469,173.23154,-82.933235,179.47469,
1625,179.47469,173.23154,-82.933235,179.47469,
1636,179.47469,173.23154,-82.933235,179.47469,
1647,179.47469,173.23154,-82.933235,179.47469,
1659,179.47469,173.23154,-82.933235,179.47469,
1670,179.47469,173.23154,-82.933235,179.47469,
1681,179.47469,173.23154,-82.933235,179.47469,
1692,179.47469,173.23154,-82.933235,179.47469,
1694,179.47469,173.23154,-82.933235,179.47469,
1706,179.47469,173.23154,-82.933235,179.47469,
1722,179.47469,173.23154,-82.933235,179.47469,
1727,179.47397,173.23154,-82.93494,179.47397,
1737,179.47397,173.23154,-82.93494,179.47397,
1750,179.47397,173.23154,-82.93494,179.47397,
1760,179.47397,173.23154,-82.93494,179.47397,
1770,179.47397,173.23154,-82.93494,179.47397,
1772,179.46788,173.23175,-82.93494,179.46788,
1786,179.46788,173.23175,-82.93494,179.46788,
1795,179.46788,173.23175,-82.93494,179.46788,
1806,179.46788,173.23175,-82.93494,179.46788,
1818,179.46788,173.23175,-82.93494,179.46788,
1829,179.46788,173.23175,-82.93494,179.46788,
1841,179.46788,173.23175,-82.93494,179.46788,
1850,179.46788,173.23175,-82.93494,179.46788,
1853,179.46788,173.23175,-82.93494,179.46788,
1863,179.46788,173.23175,-82.93494,179.46788,
1874,179.46788,173.23175,-82.93494,179.46788,
1885,179.45874,173.23206,-82.93494,179.45874,
1897,179.45131,173.23232,-82.93494,179.45131,
1909,179.45131,173.23232,-82.93494,179.45131,
1919,179.45131,173.23232,-82.93494,179.45131,
1928,179.45131,173.23232,-82.93494,179.45131,
1931,179.45131,173.23232,-82.93494,179.45131,
1942,179.45131,173.23232,-82.93494,179.45131,
1955,179.45131,173.23232,-82.93494,179.45131,
1964,179.45131,173.23232,-82.93494,179.45131,
1975,179.45131,173.23232,-82.93494,179.45131,
1986,179.45131,173.23232,-82.93494,179.45131,
1998,179.45131,173.23232,-82.93494,179.45131,
2007,179.46022,173.22925,-82.934265,179.46022,
2010,179.47285,173.22408,-82.93124,179.47285,
2020,179.50063,173.21529,-82.925385,179.50063,
2031,179.53906,173.2065,-82.91864,179.53906,
2056,179.57028,173.19824,-82.91134,179.57028,
2057,179.5929,173.1865,-82.900444,179.5929,
2066,179.61642,173.17903,-82.89352,179.61642,
2077,179.64966,173.16869,-82.88579,179.64966,
2089,179.69981,173.15892,-82.87849,179.69981,
2094,179.75768,173.15437,-82.874954,179.75768,
2098,179.8084,173.16019,-82.87918,179.8084,
2109,179.85464,173.16966,-82.88373,179.85464,
2121,179.90923,173.1767,-82.88408,179.90923,
2131,179.97578,173.18376,-82.88306,179.97578,
2143,180.0552,173.2001,-82.885735,180.0552,
2154,180.13023,173.22379,-82.89243,180.13023,
2164,180.208,173.25082,-82.90388,180.208,
2167,180.29921,173.27838,-82.92283,180.29921,
2179,180.3582,173.33945,-82.92941,180.3582,
2187,180.4186,173.41011,-82.931244,180.4186,
2199,180.46619,173.49165,-82.92698,180.46619,
2210,180.51622,173.58646,-82.91216,180.51622,
2221,180.55048,173.69655,-82.887215,180.55048,
2234,180.57043,173.82698,-82.84964,180.57043,
2244,180.57767,173.98036,-82.790215,180.57767,
2257,180.6221,174.16322,-82.69572,180.6221,
2260,180.51866,174.34776,-82.548645,180.51866,
2268,180.41579,174.53065,-82.32543,180.41579,
2280,180.1312,174.73848,-82.04517,180.1312,
2302,179.94196,174.98677,-81.70269,179.94196,
2304,179.1077,175.29448,-81.26642,179.1077,
2313,178.06694,175.65459,-80.758255,178.06694,
2323,176.9601,176.02628,-80.16275,176.9601,
2325,175.917,176.37616,-79.501144,175.917,
2335,174.88057,176.71924,-78.761665,174.88057,
2346,173.94563,177.04665,-78.00206,173.94563,
2358,173.30997,177.33034,-77.25151,173.30997,
2370,173.13167,177.54947,-76.52317,173.13167,
2380,172.57222,177.75854,-75.91326,172.57222,
2391,171.94563,178.02176,-75.32511,171.94563,
2402,171.6997,178.27286,-74.73348,171.6997,
2404,171.94116,178.44539,-74.10075,171.94116,
2414,172.347,178.53564,-73.42603,172.347,
2425,172.71007,178.58392,-72.687744,172.71007,
2436,173.08897,178.58038,-71.87842,173.08897,
2449,173.62242,178.5486,-71.03609,173.62242,
2460,173.83618,178.54472,-70.21337,173.83618,
2482,173.64008,178.63068,-69.37791,173.64008,
2493,172.91977,178.88753,-68.507935,172.91977,
2495,172.28197,179.19954,-67.66913,172.28197,
2503,171.7387,179.50787,-66.88357,171.7387,
2506,171.32323,179.8253,-66.11101,171.32323,
2516,171.15636,-179.89319,-65.36123,171.15636,
2526,171.6167,-179.74219,-64.625534,171.6167,
2559,172.61447,-179.7922,-63.902077,172.61447,
2570,173.85701,-179.87666,-63.183605,173.85701,
2573,175.00168,179.83075,-62.498566,175.00168,
2582,175.63573,179.91594,-61.86777,175.63573,
2585,175.45241,-179.55414,-61.30431,175.45241,
2594,174.76108,-178.76984,-60.816505,174.76108,
2604,173.9951,-177.98633,-60.438976,173.9951,
2648,173.52357,-177.39467,-60.143105,173.52357,
2651,173.60434,-177.15424,-59.88313,173.60434,
2682,174.29767,-177.34499,-59.723656,174.29767,
2719,175.21257,-177.69688,-59.644627,175.21257,
2721,175.9352,-177.94165,-59.661026,175.9352,
2741,176.43878,-178.03305,-59.828358,176.43878,
2744,176.9684,-178.20715,-60.160515,176.9684,
2757,177.70601,-178.63551,-60.669582,177.70601,
2758,178.15106,-179.2034,-61.3556,178.15106,
2764,178.82469,-179.78119,-62.22245,178.82469,
2771,179.55202,179.49925,-63.31004,179.55202,
2773,180.17633,179.43073,-64.62568,180.17633,
2784,180.88289,178.74135,-68.07484,180.88289,
2794,180.70766,178.47096,-70.150986,180.70766,
2796,180.66295,178.08281,-72.346825,180.66295,
2806,181.47183,177.3326,-74.604225,181.47183,
2816,183.82805,175.99709,-77.07849,183.82805,
2818,187.66417,174.32216,-79.46943,187.66417,
2827,191.45665,172.85538,-81.24733,191.45665,
2833,192.1257,171.6643,-81.559555,192.1257,
2842,188.9638,9.393964,-80.59563,188.9638,
2855,185.78426,9.703189,-80.290985,185.78426,
2858,187.7616,9.951105,-80.03603,187.7616,
2874,192.64742,10.058899,-79.87455,192.64742,
2876,197.84532,9.908413,-79.98084,197.84532,
2886,203.73624,9.674104,-80.240105,203.73624,
2895,207.55681,9.426832,-80.56143,207.55681,
2897,206.89532,170.84724,-80.78414,206.89532,
2907,202.96439,171.29266,-80.72903,202.96439,
2909,198.22557,171.98895,-80.35531,198.22557,
2923,194.6471,172.77942,-79.703476,194.6471,
2931,192.1381,173.49689,-78.843475,192.1381,
2934,190.22702,174.10641,-77.872986,190.22702,
2942,188.7608,174.58833,-76.84648,188.7608,
2945,187.4902,174.9472,-75.89131,187.4902,
2954,185.99864,175.30559,-74.9916,185.99864,
2969,184.44106,175.67563,-74.18059,184.44106,
2984,183.23468,175.96147,-73.52995,183.23468,
2997,182.47208,176.13695,-73.03424,182.47208,
3008,182.07669,176.21777,-72.70315,182.07669,
3011,182.05095,176.20154,-72.52351,182.05095,
3020,182.2753,176.12236,-72.47414,182.2753,
3022,182.38948,176.05501,-72.552734,182.38948,
3035,182.1629,176.04832,-72.72269,182.1629,
3043,181.54549,176.11067,-72.96835,181.54549,
3057,180.69531,176.20082,-73.283554,180.69531,
3064,179.91394,176.26402,-73.65487,179.91394,
3077,179.3332,176.27257,-74.10065,179.3332,
3086,178.79134,176.26457,-74.64334,178.79134,
3096,178.25781,176.26964,-75.236534,178.25781,
3099,178.05428,176.19508,-75.86812,178.05428,
3110,178.15097,176.03716,-76.53794,178.15097,
3121,178.39787,175.85376,-77.19528,178.39787,
3132,178.6636,175.6866,-77.77983,178.6636,
3143,178.99461,175.56674,-78.2466,178.99461,
3156,179.78473,175.42967,-78.59958,179.78473,
3166,181.11104,175.21706,-78.88882,181.11104,
3175,182.74527,174.9304,-79.1424,182.74527,
3177,184.2476,174.6432,-79.33247,184.2476,
3189,185.21391,174.41577,-79.40531,185.21391,
3201,185.35698,174.27817,-79.30398,185.35698,
3212,184.4013,174.30518,-78.63265,184.4013,
3241,179.99507,175.29495,-76.99354,179.99507,
3246,175.68922,176.87276,-74.299194,175.68922,
3248,171.96153,177.89073,-72.60986,171.96153,
3257,169.15802,178.76727,-72.20637,169.15802,
3258,173.39305,178.20984,-71.584885,173.39305,
3268,173.25076,178.8059,-68.199,173.25076,
3290,163.1961,-178.76929,-68.37075,163.1961,
3299,159.90039,-178.10294,-68.1943,159.90039,
3301,164.08842,-179.22632,-67.1666,164.08842,
3319,169.39139,179.2042,-67.15018,169.39139,
3335,166.94798,-179.91661,-66.77378,166.94798,
3344,159.80783,-177.75548,-65.37819,159.80783,
3345,168.15099,179.96194,-67.898476,168.15099,
3356,175.95116,178.10995,-68.265495,175.95116,
3362,174.84065,178.3618,-68.54887,174.84065,
3368,169.05551,179.37169,-70.39123,169.05551,
3380,167.42693,179.44373,-70.874695,167.42693,
3391,166.46196,179.43602,-71.057915,166.46196,
3403,165.88295,179.3035,-71.52393,165.88295,
3411,166.30583,178.94844,-72.20301,166.30583,
3425,167.37576,178.50542,-72.9635,167.37576,
3427,168.69978,178.04805,-73.702095,168.69978,
3439,169.9763,177.63115,-74.2561,169.9763,
3447,171.08472,177.26003,-74.633705,171.08472,
3463,171.90115,176.9794,-74.86562,171.90115,
3470,172.37184,176.80962,-75.04813,172.37184,
3481,172.74489,176.68361,-75.27439,172.74489,
3502,173.0252,176.59883,-75.48556,173.0252,
3503,173.47351,176.49785,-75.660576,173.47351,
3514,174.2951,176.30467,-75.871025,174.2951,
3515,175.2906,176.05013,-76.11333,175.2906,
3525,176.10997,175.8496,-76.33276,176.10997,
3539,176.78082,175.7029,-76.53891,176.78082,
3565,177.55396,175.53821,-76.765526,177.55396,
3570,178.84839,175.27525,-77.27319,178.84839,
3574,179.18353,175.19931,-77.519646,179.18353,
3584,179.51215,175.11061,-77.76094,179.51215,
3595,179.85709,175.00836,-77.997116,179.85709,
3616,180.20442,174.90279,-78.21701,180.20442,
3627,180.5233,174.79199,-78.43485,180.5233,
3629,180.80743,174.67871,-78.63833,180.80743,
3638,181.03986,174.57713,-78.82235,181.03986,
3641,181.1989,174.49411,-78.99675,181.1989,
3650,181.26561,174.42531,-79.167175,181.26561,
3662,181.19675,174.37587,-79.34625,181.19675,
3672,181.0285,174.33963,-79.50927,181.0285,
3683,180.7998,174.3125,-79.63383,180.7998,
3694,180.55974,174.29349,-79.73013,180.55974,
3706,180.34607,174.27832,-79.81563,180.34607,
3716,180.15651,174.26987,-79.894394,180.15651,
3719,180.02089,174.26605,-79.95981,180.02089,
3729,179.96219,174.27235,-80.01708,179.96219,
3751,180.02039,174.27547,-80.061356,180.02039,
3755,184.3408,170.42984,-80.09634,184.3408,
3764,184.58774,170.44032,-80.12918,184.58774,
3775,184.8373,170.45346,-80.16171,184.8373,
3788,185.02669,170.47525,-80.19655,185.02669,
3795,185.15302,170.50473,-80.2357,185.15302,
3798,185.24754,170.53224,-80.27121,185.24754,
3809,185.33177,170.55037,-80.2976,185.33177,
3820,185.38759,170.55666,-80.312096,185.38759,
3832,186.00958,170.55753,-80.318504,186.00958,
3842,185.87387,170.56233,-80.32394,185.87387,
3855,185.6343,170.57098,-80.3289,185.6343,
3867,185.32489,170.58868,-80.34035,185.32489,
3875,185.6838,170.6087,-80.35202,185.6838,
3877,185.42613,170.63048,-80.36412,185.42613,
3888,185.21912,170.65007,-80.37584,185.21912,
3898,185.059,170.66676,-80.38638,185.059,
3911,185.37576,170.68405,-80.39673,185.37576,
3922,185.19632,170.70222,-80.40784,185.19632,
3934,185.05351,170.72302,-80.423035,185.05351,
3966,184.97873,170.74693,-80.44182,184.97873,
3971,185.48291,170.76863,-80.46182,185.48291,
3978,185.51894,170.78912,-80.48402,185.51894,
3990,185.56157,170.81183,-80.50703,185.56157,
3993,185.60503,170.83675,-80.53041,185.60503,
4001,186.05106,170.86086,-80.552925,186.05106,
4004,186.04367,170.88371,-80.57568,186.04367,
4012,186.01077,170.90489,-80.59573,186.01077,
4024,185.95421,170.9247,-80.6153,185.95421,
4033,186.25362,170.94138,-80.629036,186.25362,
4035,186.15704,170.95612,-80.63991,186.15704,
4046,186.0534,170.96724,-80.64907,186.0534,
4068,185.93729,170.9719,-80.65389,185.93729,
4082,186.19093,170.97618,-80.65801,186.19093,
4084,186.07231,170.98096,-80.6619,186.07231,
4089,185.97289,170.99245,-80.67384,185.97289,
4104,185.92126,171.00426,-80.688255,185.92126,
4120,186.25223,171.01724,-80.70437,186.25223,
4123,186.20995,171.0339,-80.72231,186.20995,
4132,186.13428,171.05452,-80.74203,186.13428,
4135,186.02318,171.07745,-80.76347,186.02318,
4145,186.16663,171.09631,-80.78049,186.16663,
4166,186.10005,171.11433,-80.79593,186.10005,
4176,186.04095,171.13358,-80.810776,186.04095,
4179,186.01155,171.1516,-80.82479,186.01155,
4188,186.37494,171.1683,-80.837456,186.37494,
4195,186.31725,171.2665,-80.90116,186.31725,
4203,186.31471,171.3412,-80.94614,186.31471,
4213,186.35194,171.4234,-81.00072,186.35194,
4224,186.65466,171.53264,-81.082466,186.65466,
4235,186.77025,171.54768,-81.08312,186.77025,
