time,x,y,z,
17,-1.0024414,-0.075683594,-0.22705078,
19,-1.0014648,-0.078125,-0.22460938,
29,-1.0,-0.072265625,-0.2241211,
33,-1.0004883,-0.053222656,-0.22314453,
46,-1.0004883,-0.025878906,-0.22314453,
59,-1.0043945,-0.021484375,-0.21875,
66,-1.0004883,-0.030273438,-0.20947266,
77,-0.99902344,-0.048828125,-0.20410156,
89,-1.0048828,-0.08251953,-0.19677734,
100,-1.0107422,-0.12890625,-0.18408203,
111,-1.0136719,-0.171875,-0.17871094,
122,-1.0048828,-0.20703125,-0.1850586,
125,-1.0136719,-0.22021484,-0.18847656,
135,-1.0185547,-0.23291016,-0.21533203,
145,-1.0170898,-0.23583984,-0.24267578,
157,-1.0097656,-0.20263672,-0.24560547,
168,-1.0009766,-0.16552734,-0.24169922,
179,-0.99853516,-0.13671875,-0.23632812,
190,-0.99902344,-0.119628906,-0.22509766,
202,-0.9995117,-0.115722656,-0.20947266,
204,-1.0058594,-0.1171875,-0.20800781,
214,-1.0024414,-0.122558594,-0.20654297,
224,-1.0029297,-0.123046875,-0.20458984,
236,-1.0009766,-0.11767578,-0.20800781,
247,-0.9980469,-0.10644531,-0.20751953,
258,-1.0014648,-0.10107422,-0.21142578,
269,-1.003418,-0.099609375,-0.22949219,
281,-1.0009766,-0.103515625,-0.24023438,
283,-0.99853516,-0.099609375,-0.25048828,
293,-1.0004883,-0.09863281,-0.2475586,
303,-1.0024414,-0.09472656,-0.24511719,
314,-1.0073242,-0.09277344,-0.24804688,
337,-1.0058594,-0.104003906,-0.24658203,
339,-1.0048828,-0.11767578,-0.23876953,
359,-1.0014648,-0.1274414,-0.23339844,
360,-1.0,-0.12988281,-0.23144531,
372,-0.99853516,-0.13378906,-0.22949219,
374,-0.9975586,-0.1381836,-0.22802734,
385,-0.9980469,-0.12890625,-0.22753906,
405,-1.0,-0.115234375,-0.22363281,
407,-0.9980469,-0.107910156,-0.22314453,
416,-1.0004883,-0.103027344,-0.22314453,
427,-0.9995117,-0.099121094,-0.22363281,
429,-0.99560547,-0.09472656,-0.22265625,
439,-0.9970703,-0.099121094,-0.21972656,
449,-0.9926758,-0.100097656,-0.22216797,
461,-0.98828125,-0.09863281,-0.22460938,
471,-0.9897461,-0.10839844,-0.2290039,
483,-0.99316406,-0.118652344,-0.2368164,
499,-0.99853516,-0.12695312,-0.25097656,
508,-1.0029297,-0.13183594,-0.25878906,
511,-1.0014648,-0.13867188,-0.2709961,
524,-0.99658203,-0.13964844,-0.2788086,
535,-0.99316406,-0.13720703,-0.28222656,
541,-0.9897461,-0.13085938,-0.27978516,
553,-0.98876953,-0.12109375,-0.27392578,
562,-0.9838867,-0.13671875,-0.27197266,
573,-0.9838867,-0.14892578,-0.26660156,
