time,heading,pitch,roll,yaw,
32,173.71074,-178.94203,-82.54747,173.71074,
34,173.85817,-178.91986,-82.57635,173.85817,
38,173.99094,-178.89172,-82.59717,173.99094,
54,174.12086,-178.81049,-82.59842,174.12086,
62,174.0713,-178.74763,-82.57993,174.0713,
81,173.9442,-178.66925,-82.54229,173.9442,
83,173.77795,-178.58247,-82.48555,173.77795,
104,173.56552,-178.48392,-82.40984,173.56552,
107,173.31491,-178.37408,-82.31515,173.31491,
116,173.05417,-178.2588,-82.206604,173.05417,
127,172.79247,-178.13698,-82.0821,172.79247,
129,172.54591,-178.01576,-81.94643,172.54591,
140,172.27173,-177.88925,-81.80278,172.27173,
141,171.94644,-177.74524,-81.64391,171.94644,
150,171.61838,-177.59283,-81.47048,171.61838,
162,171.31165,-177.44037,-81.290306,171.31165,
185,171.02827,-177.28229,-81.09662,171.02827,
194,170.91895,-177.24602,-81.061905,170.91895,
196,170.799,-177.18648,-81.02224,170.799,
218,170.54785,-177.01399,-80.78613,170.54785,
219,170.28856,-176.83333,-80.53366,170.28856,
229,170.0411,-176.64871,-80.266,170.0411,
240,169.8184,-176.46445,-79.9888,169.8184,
243,169.74545,-176.36674,-79.88351,169.74545,
251,169.61688,-176.19621,-79.58789,169.61688,
263,169.48898,-176.02765,-79.2762,169.48898,
284,169.31075,-175.85344,-78.95059,169.31075,
287,169.05739,-175.66753,-78.60967,169.05739,
297,168.73917,-175.4746,-78.25235,168.73917,
299,168.37311,-175.27948,-77.886765,168.37311,
309,167.99936,-175.08508,-77.50297,167.99936,
319,167.67287,-174.90642,-77.112495,167.67287,
330,167.41028,-174.74539,-76.70181,167.41028,
341,167.15683,-174.59384,-76.27704,167.15683,
353,166.90527,-174.45189,-75.84596,166.90527,
365,166.61687,-174.30806,-75.400345,166.61687,
376,166.31522,-174.17188,-74.956795,166.31522,
386,166.02708,-174.04301,-74.5213,166.02708,
388,165.71005,-173.90903,-74.07891,165.71005,
398,165.39825,-173.78041,-73.6476,165.39825,
431,165.07918,-173.65363,-73.22965,165.07918,
433,164.75955,-173.52649,-72.81554,164.75955,
