time,x,y,z,
17,-0.9370117,0.016113281,-0.33740234,
19,-0.93408203,0.0087890625,-0.33642578,
20,-0.9355469,0.0043945312,-0.33154297,
29,-0.93652344,0.0048828125,-0.31982422,
40,-0.93847656,4.8828125E-4,-0.30859375,
51,-0.9433594,9.765625E-4,-0.29833984,
63,-0.9428711,-0.0043945312,-0.27929688,
74,-0.94677734,-0.0043945312,-0.26757812,
86,-0.9458008,0.0024414062,-0.27148438,
87,-0.94384766,0.018066406,-0.27294922,
96,-0.94384766,0.03466797,-0.27929688,
108,-0.94384766,0.049804688,-0.27978516,
119,-0.94384766,0.06640625,-0.2783203,
130,-0.9428711,0.07910156,-0.28076172,
142,-0.94091797,0.09765625,-0.2841797,
154,-0.94091797,0.103027344,-0.28222656,
164,-0.94873047,0.09033203,-0.2783203,
165,-0.9550781,0.08544922,-0.28222656,
176,-0.9614258,0.07714844,-0.29052734,
187,-0.9589844,0.0703125,-0.29101562,
198,-0.9584961,0.061523438,-0.29492188,
209,-0.9511719,0.057128906,-0.30664062,
220,-0.94433594,0.04296875,-0.30859375,
232,-0.94384766,0.028808594,-0.30908203,
243,-0.94433594,0.020507812,-0.3173828,
245,-0.94433594,0.016113281,-0.32421875,
254,-0.9428711,0.008300781,-0.33007812,
277,-0.9394531,0.008300781,-0.33642578,
278,-0.9379883,0.009277344,-0.34179688,
288,-0.93896484,0.015136719,-0.34472656,
299,-0.94091797,0.022460938,-0.34472656,
311,-0.94140625,0.0234375,-0.35107422,
322,-0.94091797,0.023925781,-0.35595703,
323,-0.9379883,0.036621094,-0.36132812,
333,-0.94140625,0.048828125,-0.36767578,
356,-0.93652344,0.059570312,-0.3701172,
358,-0.9326172,0.05810547,-0.37109375,
378,-0.93408203,0.057128906,-0.375,
380,-0.93115234,0.05419922,-0.3774414,
389,-0.93115234,0.05029297,-0.38378906,
401,-0.92822266,0.048828125,-0.3828125,
404,-0.9291992,0.0390625,-0.3798828,
412,-0.9291992,0.03857422,-0.38232422,
434,-0.92871094,0.030273438,-0.375,
437,-0.9272461,0.022460938,-0.37304688,
446,-0.9277344,0.020996094,-0.37109375,
456,-0.92578125,0.026855469,-0.36767578,
468,-0.92626953,0.026367188,-0.36914062,
490,-0.92285156,0.029785156,-0.36865234,
493,-0.9243164,0.032226562,-0.37109375,
499,-0.92578125,0.04248047,-0.37158203,
507,-0.9238281,0.05126953,-0.37060547,
515,-0.9277344,0.045898438,-0.37060547,
534,-0.93066406,0.044433594,-0.3623047,
540,-0.9321289,0.04248047,-0.36865234,
552,-0.9291992,0.041015625,-0.37109375,
558,-0.93066406,0.045410156,-0.37353516,
570,-0.9321289,0.05126953,-0.3725586,
571,-0.9355469,0.053222656,-0.37646484,
581,-0.92822266,0.05908203,-0.3774414,
