time,x,y,z,
29,-0.8852539,-0.39648438,-0.25146484,
32,-0.8544922,-0.40429688,-0.24658203,
35,-0.84033203,-0.38330078,-0.23876953,
38,-0.8339844,-0.36865234,-0.23242188,
54,-0.80908203,-0.3935547,-0.23925781,
56,-0.80908203,-0.40429688,-0.24658203,
77,-0.8076172,-0.4326172,-0.23095703,
79,-0.8256836,-0.42529297,-0.18847656,
89,-0.8701172,-0.37304688,-0.14257812,
90,-0.87158203,-0.39648438,-0.14990234,
100,-0.8647461,-0.39111328,-0.17529297,
111,-0.8959961,-0.44921875,-0.18261719,
122,-0.92089844,-0.58251953,-0.17138672,
134,-0.97509766,-0.6171875,-0.099121094,
145,-1.0400391,-0.40625,0.0,
159,-1.0341797,-0.14990234,0.045410156,
162,-1.0019531,-0.071777344,0.0126953125,
168,-0.9951172,-0.140625,-0.043945312,
179,-0.97753906,-0.28808594,-0.09033203,
190,-0.9433594,-0.36669922,-0.11279297,
202,-0.9145508,-0.3803711,-0.119628906,
213,-0.9194336,-0.3515625,-0.114746094,
224,-0.9448242,-0.3173828,-0.08642578,
236,-0.953125,-0.3095703,-0.05419922,
238,-0.9428711,-0.3330078,-0.04248047,
248,-0.92871094,-0.3461914,-0.049316406,
258,-0.9267578,-0.3540039,-0.048828125,
269,-0.93408203,-0.36132812,-0.05126953,
280,-0.9472656,-0.33154297,-0.051757812,
291,-0.9589844,-0.29785156,-0.05126953,
303,-0.95458984,-0.27929688,-0.07080078,
314,-0.9589844,-0.23339844,-0.091796875,
316,-0.9477539,-0.23486328,-0.09716797,
325,-0.94091797,-0.2548828,-0.099121094,
337,-0.9301758,-0.27197266,-0.068847656,
348,-0.94384766,-0.2758789,-0.06738281,
359,-0.97314453,-0.21240234,-0.061035156,
371,-0.9838867,-0.12890625,-0.041992188,
393,-0.984375,-0.083984375,-0.041015625,
394,-0.98828125,-0.09326172,-0.057128906,
398,-1.0048828,-0.13427734,-0.07080078,
405,-1.0014648,-0.18164062,-0.100097656,
416,-0.9916992,-0.21679688,-0.122558594,
427,-0.9897461,-0.24414062,-0.14160156,
438,-0.97314453,-0.2734375,-0.17626953,
461,-0.9794922,-0.25683594,-0.19580078,
462,-0.9838867,-0.23095703,-0.21582031,
471,-0.96728516,-0.22705078,-0.23095703,
473,-0.96728516,-0.23730469,-0.23535156,
483,-0.98876953,-0.26757812,-0.22705078,
495,-1.0024414,-0.30126953,-0.21923828,
508,-0.98583984,-0.265625,-0.21240234,
530,-0.9765625,-0.23876953,-0.20947266,
532,-0.9790039,-0.2705078,-0.22998047,
560,-0.9770508,-0.2734375,-0.26367188,
589,-0.9584961,-0.25634766,-0.21044922,
591,-0.96875,-0.2529297,-0.1821289,
592,-0.96484375,-0.2319336,-0.14648438,
595,-0.96484375,-0.22216797,-0.122558594,
607,-0.95654297,-0.21923828,-0.107910156,
618,-0.94433594,-0.21533203,-0.08300781,
630,-0.94384766,-0.22167969,-0.04736328,
648,-0.94433594,-0.18261719,0.029296875,
651,-0.9609375,-0.11816406,0.056152344,
664,-0.99316406,-0.06542969,0.07128906,
673,-1.0141602,-0.024414062,0.06347656,
686,-1.003418,-0.028808594,0.036132812,
696,-0.97558594,-0.099121094,0.0107421875,
707,-0.9667969,-0.1694336,-0.009277344,
718,-0.96191406,-0.22070312,-0.022949219,
719,-0.97216797,-0.24072266,-0.041015625,
730,-0.98583984,-0.21728516,-0.06347656,
741,-0.98876953,-0.19873047,-0.07861328,
752,-0.9736328,-0.20947266,-0.10644531,
763,-0.97558594,-0.21435547,-0.12695312,
775,-0.9975586,-0.22265625,-0.14697266,
