epoc (ms),timestamp (-05:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1520124411329,2018-03-03T19.46.51.329,0.0,-0.18310546875,0.6103515625,-0.1220703125
1520124411329,2018-03-03T19.46.51.329,0.0,0.18310546875,-0.244140625,-0.30517578125
1520124411329,2018-03-03T19.46.51.329,0.0,0.0,0.30517578125,-0.06103515625
1520124411360,2018-03-03T19.46.51.360,0.0303009748458862,0.0,0.42724609375,-0.06103515625
1520124411360,2018-03-03T19.46.51.360,0.0303009748458862,0.0,0.244140625,0.0
1520124411360,2018-03-03T19.46.51.360,0.0303009748458862,0.06103515625,0.1220703125,0.06103515625
1520124411390,2018-03-03T19.46.51.390,0.0603770017623901,0.0,0.244140625,0.0
1520124411390,2018-03-03T19.46.51.390,0.0603770017623901,0.06103515625,0.18310546875,0.0
1520124411390,2018-03-03T19.46.51.390,0.0603770017623901,0.06103515625,0.0,-0.06103515625
1520124411420,2018-03-03T19.46.51.420,0.0903419256210327,0.1220703125,-0.06103515625,0.0
1520124411420,2018-03-03T19.46.51.420,0.0903419256210327,-0.06103515625,-0.06103515625,0.0
1520124411420,2018-03-03T19.46.51.420,0.0903419256210327,0.18310546875,-0.06103515625,-0.1220703125
1520124411450,2018-03-03T19.46.51.450,0.120222926139832,0.30517578125,0.0,-0.1220703125
1520124411450,2018-03-03T19.46.51.450,0.120222926139832,0.18310546875,0.1220703125,-0.06103515625
1520124411450,2018-03-03T19.46.51.450,0.120222926139832,0.1220703125,0.244140625,0.0
1520124411481,2018-03-03T19.46.51.481,0.15112292766571,0.0,0.30517578125,-0.1220703125
1520124411481,2018-03-03T19.46.51.481,0.15112292766571,0.0,0.3662109375,-0.06103515625
1520124411481,2018-03-03T19.46.51.481,0.15112292766571,0.06103515625,0.3662109375,0.0
1520124411510,2018-03-03T19.46.51.510,0.180889010429382,0.06103515625,0.3662109375,0.0
1520124411510,2018-03-03T19.46.51.510,0.180889010429382,-0.1220703125,0.3662109375,-0.06103515625
1520124411510,2018-03-03T19.46.51.510,0.180889010429382,-0.1220703125,0.3662109375,-0.06103515625
1520124411541,2018-03-03T19.46.51.541,0.21176290512085,-0.06103515625,0.48828125,-0.1220703125
1520124411541,2018-03-03T19.46.51.541,0.21176290512085,-0.06103515625,0.48828125,-0.1220703125
1520124411541,2018-03-03T19.46.51.541,0.21176290512085,-0.06103515625,0.54931640625,-0.1220703125
1520124411570,2018-03-03T19.46.51.570,0.240633964538574,0.06103515625,0.54931640625,-0.1220703125
